areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E02001993,31.2,36.4,23.1,9.3
E02001994,22.1,45,25.8,7.2
E02001995,27.4,46.7,21.1,4.8
E02001996,41.5,39.8,14.9,3.8
E02001997,13.2,37.4,36,13.3
E02001998,11.8,41.6,35,11.6
E02001999,23.7,32.2,28.5,15.5
E02002021,38.4,41,15.6,5
E02002022,20.8,44.4,26.5,8.3
E02002023,12.8,40.8,35,11.3
E02002024,18.6,41.9,29.3,10.1
E02002025,19.9,44.6,26.9,8.7
E02002026,11.7,42.7,33.5,12.1
E02002027,6.6,34.7,40.7,18
E02002028,16.9,40.8,30.9,11.4
E02002029,15.5,38.5,33.6,12.5
E02002030,21.6,43.8,27,7.6
E02002031,19.5,40.9,27.9,11.8
E02002032,20.8,44,27.6,7.6
E02002033,17.8,41.1,30.7,10.4
E02002034,24,44.1,24.7,7.1
E02002035,13.4,36.3,35.7,14.6
E02002036,29.2,41.6,21.8,7.4
E02002037,15,38.9,33.8,12.3
E02002038,25,42.4,24.7,7.9
E02002039,16.4,40.9,32.2,10.6
E02002040,11.4,32.9,39,16.7
E02002041,14,38.6,34.4,13.1
E02002042,12.2,36,38,13.9
E02002074,25.3,41.6,24.8,8.3
E02002075,27.1,43.6,22.2,7.1
E02002076,32.2,46.5,17.4,3.9
E02002077,27,41.9,23,8.2
E02002078,19.2,43.6,28.6,8.6
E02002079,25,45.2,23.2,6.7
E02002080,25.8,41.4,25.3,7.5
E02002086,40.9,41.1,13.6,4.4
E02002087,38.4,41.4,15.8,4.4
E02002088,37.6,41.3,16.7,4.4
E02002089,17.2,42.9,28.1,11.7
E02002090,12.9,40.2,35.4,11.5
E02002091,16.7,39.8,32.5,11.1
E02002092,21,40.3,29.3,9.4
E02002093,21.1,43.2,26.5,9.1
E02002094,13.1,35.2,36.9,14.9
E02002095,14.2,41.8,31.8,12.3
E02002096,17.1,39.8,31.9,11.2
E02002097,10,35,36.6,18.3
E02002098,16.4,37.8,34,11.7
E02002099,13.9,33.7,37.8,14.6
E02002101,18.9,43.5,27.9,9.7
E02002102,14,40.8,33,12.1
E02002103,13.1,38.1,36.7,12.1
E02002104,6.7,38.1,39.8,15.4
E02002105,7.7,32.4,41.2,18.7
E02002106,9.8,36.4,40.1,13.7
E02002107,8.3,38.6,40.1,13
E02002108,8.8,35.3,40.7,15.3
E02002109,6.8,39.5,40.9,12.9
E02002905,5.8,34.2,39.3,20.7
E02002906,18.5,45.6,27,8.9
E02002907,23,43.9,23.8,9.3
E02002908,6,36,37.9,20.1
E02002909,10.1,37.4,33.7,18.7
E02002911,8.3,36.7,36.8,18.2
E02002912,6.7,35.5,41,16.8
E02002913,7.7,34.6,39.3,18.3
E02002914,18.4,47.7,25.7,8.2
E02002915,14.3,41.9,31.6,12.3
E02002916,33.4,44.3,17.7,4.7
E02002917,19.5,47,25.2,8.3
E02002918,12.4,40.3,35.4,12
E02002919,23.8,43.5,24.7,8
E02002920,11.4,39.6,34.8,14.2
E02002921,28.9,44.5,20.6,6
E02002922,7,32.7,38.6,21.7
E02002923,17.6,44.3,28.6,9.5
E02002925,8.5,34.5,37.9,19.2
E02002926,19.9,44.2,26.6,9.3
E02002927,6.1,32.5,38.9,22.5
E02003212,14.6,39.7,33.3,12.5
E02004600,17.9,47,26.5,8.6
E02004601,11.6,42.7,35.7,10.1
E02004602,21.1,47.3,24.5,7
E02004603,32.2,44.3,18.4,5.1
E02004604,32,41.8,20.4,5.8
E02004605,28.7,42.8,21.6,7
E02004606,22.9,45.8,24.6,6.7
E02004607,23.5,49.2,22.4,4.9
E02004608,27.3,51.2,17.6,3.9
E02004609,12.4,44.2,31.9,11.5
E02004610,18,48.8,26.2,7
E02004611,11.5,40.6,36.3,11.5
E02004612,13.6,44.6,32.4,9.4
E02004613,11,42.5,36,10.4
E02004614,11.7,43,35.8,9.5
E02004615,8.9,38.8,37.3,14.9
E02004616,12.9,41.1,33.2,12.8
E02004617,8.6,38.3,37.3,15.8
E02004618,4.7,31.8,41.8,21.7
E02004619,6.7,35,39.3,19
E02004620,10.9,39.4,36.3,13.4
E02004621,30.1,45.1,19,5.8
E02004622,14.7,44.7,29.6,11
E02004623,8.2,38,37.5,16.4
E02004624,6.3,35.2,39.8,18.7
E02004625,10,38.8,37.3,14
E02004626,5.5,30.4,38.4,25.7
E02004627,15.4,41.8,29.1,13.7
E02004628,11.8,35.3,35.2,17.7
E02004629,17.6,39.7,30.1,12.5
E02004630,7.5,34.2,36.4,22
E02004631,6.8,35.6,36.1,21.5
E02004632,16,39.4,30,14.6
E02004633,8.8,36.9,35.2,19.1
E02004634,15.1,41.5,31.5,11.8
E02004635,9,36.7,37.6,16.7
E02004636,10.2,40.9,35.9,13.1
E02004637,28.9,40.6,22.8,7.6
E02004638,13.2,39.1,34.9,12.8
E02004639,36.8,42.7,15.6,4.9
E02004640,35.8,43.6,15.9,4.8
E02004641,14.1,42.4,32.4,11.1
E02004642,14.1,40.7,34,11.1
E02004643,28.9,43.1,21.1,6.9
E02004644,22.1,42.8,26.3,8.9
E02004645,9.1,40.4,37.9,12.6
E02004646,27.3,39.9,23.8,8.9
E02004647,18.8,39.2,29.9,12.1
E02004648,17.6,45.4,27,10
E02004649,8.3,41.3,38.3,12.1
E02004650,10.9,43.2,36.7,9.2
E02004651,7.6,36.8,40.4,15.2
E02004652,8.3,33.7,39,19
E02004653,6.8,31.7,39.9,21.6
E02004654,15,40.3,31.6,13
E02004655,16.4,38.6,31.2,13.7
E02004656,21.5,43.8,25.6,9.1
E02004657,8.8,39.8,36.7,14.7
E02004658,7.2,33.4,40.7,18.7
E02004659,8.9,34.9,38.3,17.8
E02004660,9.8,37.4,36.5,16.4
E02004661,12.1,37.4,34.6,15.9
E02004662,7.5,34.7,38.2,19.5
E02004663,13.1,38.8,33.7,14.4
E02004664,16.1,39.3,32.1,12.5
E02004665,10,36.1,36.7,17.3
E02004666,9.7,40.3,37.9,12.1
E02004667,20.6,42.1,27.3,10
E02004668,8.8,37,37.3,16.8
E02004669,6,30.6,42.7,20.8
E02004671,6.3,36.1,40,17.6
E02004672,12.2,43.9,32.8,11
E02004673,10.5,39.2,35.5,14.8
E02004674,12.6,40.7,36,10.7
E02005929,6.4,36,39.9,17.8
E02005984,5.3,31.3,44,19.4
E02005986,12.4,41.7,34,11.9
E02005993,17,44.5,29.2,9.4
E02005994,6.8,34.9,39.2,19.2
E02005995,7.1,36.9,37.6,18.3
E02005997,10.5,40.1,33.8,15.7
E02005999,7,34.5,38,20.5
E02006000,13.3,42.2,33.6,10.9
E02006001,12.2,42,35.1,10.7
E02006002,20.8,43.4,26.6,9.1
E02006004,8.2,36.6,36.5,18.7
E02006005,7.7,39.2,40.9,12.2
E02006006,14.8,39.7,33.4,12
E02006007,7.4,34.2,38.9,19.5
E02006014,8.9,37.1,33.6,20.5
E02006043,10.5,34.6,35.3,19.6
E02006045,20.6,48.2,22.7,8.6
E02006046,8.1,39,33.6,19.4
E02006187,10.3,33.9,36.9,18.9
E02006487,28.4,41.3,21.7,8.6
E02006488,13.6,42.1,31.6,12.7
E02006489,18.4,44.5,28.3,8.7
E02006490,16.6,39,32,12.4
E02006495,9.2,37.9,37.4,15.5
E02006504,5,25.3,40.8,29
E02006505,12.5,37.4,33.7,16.5
E02006506,13.5,40.6,32.6,13.2
E02006508,6.3,33.2,41.2,19.2
E02006509,15,44.7,29.4,10.9
E02006510,6.9,36,38.4,18.6
E02006511,8.7,35.4,39.4,16.5
E02006512,21.2,44,27.2,7.6
E02006513,11.8,38.7,36.5,12.9
E02006514,19.4,43.8,28.2,8.7
E02006515,8.3,34.7,39.5,17.4
E02006516,6.9,33.8,38.7,20.5
E02006517,6.1,34.7,41.5,17.8
E02006518,9.7,38.6,35.9,15.8
E02006519,15.5,41.4,33.2,9.8
E02006520,10.4,39,38.7,11.9
E02006521,13.5,40.4,33.3,12.8
E02006522,4.8,28.8,42,24.4
E02006523,7.9,36.2,40,16
E02006524,24.5,40.9,26.1,8.6
E02006525,21.7,40.9,29.3,8.1
E02006526,17.9,44.1,29.4,8.6
E02006527,20.1,43.4,27.8,8.7
E02006528,25,45.3,22.8,7
E02006529,17.3,46.5,28.6,7.6
E02006530,13.2,42.7,34.7,9.4
E02006531,34.3,41.3,18.3,6.1
E02006532,7.1,36.6,41.5,14.8
E02006533,12.4,40.9,35.3,11.4
E02006644,9.8,34.7,36.7,18.8
E02006696,7.3,33.4,42.3,17
E02006697,6.4,30.4,39.8,23.4
E02006698,13.6,38.6,34.6,13.3
E02006699,11.2,38.2,37,13.6
E02006700,7.7,34.1,40.5,17.6
E02006701,6.3,30.7,44.2,18.8
E02006702,14.5,38.9,34.5,12.1
E02006703,7.5,31.4,43.3,17.8
E02006704,9.5,36.6,37.5,16.5
E02006705,15,41.5,31.9,11.6
E02006706,24.2,41,25.9,8.9
E02006707,6.4,34.5,44.4,14.6
E02006708,20.4,41.2,28.5,9.8
E02006709,6.7,34.9,40.9,17.5
E02006710,9.2,35.2,34.5,21.2
E02006711,5.7,31.6,37.2,25.6
E02006712,5.6,30.4,41.3,22.7
E02006713,20.4,44.8,25.9,9
E02006714,7.5,33.1,40.1,19.3
E02006715,12.3,41,34.4,12.4
E02006716,25.2,43.6,22.8,8.4
E02006717,7.6,33.4,40.8,18.2
E02006718,16.7,43.4,29.9,10
E02006719,13.8,44.5,30.9,10.8
E02006720,8.4,36.8,33.7,21
E02006721,10.2,37.2,38.3,14.3
E02006722,25.5,47.1,21.7,5.8
E02006723,21.3,38,30.8,9.9
E02006724,32.9,41.3,19.8,6
E02006725,22.5,40.3,27.9,9.2
E02006726,20,43.7,26.5,9.8
E02006727,12.3,39.3,36.1,12.3
E02006728,11,35.4,38.2,15.4
E02006729,11.8,39.3,35.5,13.4
E02006730,23.3,42.9,26.8,7
E02006731,20.1,40.9,28.9,10.1
E02006732,10.4,37,37.3,15.4
E02006733,10.3,33.1,37.4,19.2
E02006734,12,39.1,37.4,11.4
E02006735,38.4,40.2,17,4.4
E02006736,8.9,41.9,36.7,12.5
E02006737,18,44.4,28.8,8.8
E02006738,27.3,43.2,23,6.5
E02006739,16.1,40.6,30.1,13.2
E02006740,36,43,17,4
E02006741,9,40.2,37,13.8
E02006742,25.5,41.6,23.7,9.1
E02006743,18,44,28.4,9.7
E02006744,33,42.2,19.1,5.7
E02006745,15.5,41,32.1,11.5
E02006746,13.3,46.7,30.9,9.2
E02006747,9,41.3,36.7,13
E02006748,8.6,32.5,39.3,19.7
E02006749,20.7,43.7,26.5,9.1
E02006750,23,40.3,27.1,9.6
E02006751,19,42.7,28.6,9.7
E02006752,7,35.1,42.4,15.4
E02006753,7.5,32.4,39.8,20.3
E02006754,3.7,28,42.5,25.8
E02006755,4.2,28.2,41,26.6
E02006756,6.3,32.9,40.5,20.3
E02006757,7.6,32.9,39.5,19.9
E02006758,7.5,32,40.5,20
E02006759,16.1,43.9,30,10
E02006760,8.7,35.8,37.4,18.1
E02006761,32.2,44.4,17.6,5.8
E02006762,11.7,42.7,32.6,12.9
E02006763,10,40.5,36.3,13.3
E02006764,16.5,41.6,31,10.8
E02006765,10.9,39.4,34.3,15.4
E02006766,6.6,30.7,42,20.7
E02006767,9.8,36,35.6,18.6
E02006768,13.3,40.5,33.4,12.8
E02006769,10.6,41,35.7,12.6
E02006770,30.2,42.1,21.1,6.5
E02006771,11.9,42,32.2,14
E02006772,16.7,39.9,30.9,12.5
E02006773,20.9,43.1,27.5,8.5
E02006774,20.1,41.8,28.1,10
E02006775,27.3,39.3,24.3,9.1
E02006776,11,41.4,35.5,12.2
E02006777,11,39.2,33.7,16.1
E02006778,11.7,37.6,37,13.7
E02006779,15.8,42.1,29.6,12.4
E02006780,16.4,42.4,30,11.2
E02006805,24.6,44,24.5,6.9
E02006806,17.6,42.2,29.7,10.6
E02006807,13.8,42,34.6,9.6
E02006808,14,41.1,33.4,11.5
E02006895,55.1,38.9,5.3,0.6
E02006896,60.8,33.2,5.3,0.8
E02006897,61,33.9,4.2,0.8
E02006898,48.5,42,8.7,0.8
E02006899,60.8,33.8,5,0.4
E02006900,36,42.1,16.8,5.1
E02007034,8.3,44.4,38.6,8.8
E02007035,14.9,41.8,32,11.4
E02007039,31.6,42.3,18.9,7.2
E02007040,35.2,45.3,15.4,4
W02000339,15.9,43.2,30.1,10.8
W02000342,5.9,32.1,40.9,21.1
W02000343,19.4,45,27.6,8.1
