geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00000622,35.6,64.4,0
E00000624,59.5,40.5,0
E00000626,22.5,77.5,0
E00000628,98.5,1.5,0
E00000629,95.2,4.8,0
E00000630,57.8,42.2,0
E00000631,92.4,7.6,0
E00000632,90.4,9.6,0
E00000633,70.4,29.6,0
E00000634,96.9,3.1,0
E00000635,61.7,38.3,0
E00000637,70.2,29.8,0
E00000638,71.5,28.5,0
E00000640,93.5,6.5,0
E00000641,74.8,25.2,0
E00000642,92.9,7.1,0
E00000644,81.7,18.3,0
E00000645,74.3,25.7,0
E00000647,88.7,11.3,0
E00000648,94.2,5.8,0
E00000650,56.3,43.7,0
E00000651,43.2,56.8,0
E00000653,83.3,16.7,0
E00000654,75.2,24.8,0
E00000655,50,50,0
E00000656,56.9,43.1,0
E00000657,36.2,63.8,0
E00000659,54.2,45.8,0
E00000660,74.4,25.6,0
E00000661,92,8,0
E00000662,91.9,8.1,0
E00000667,71.7,28.3,0
E00000687,52.1,47.9,0
E00000688,41.8,57.4,0.7
E00000689,62.6,37.4,0
E00000690,84,16,0
E00000691,5.5,94.5,0
E00000692,58.1,41.9,0
E00000693,13.3,86.7,0
E00000694,23.1,76.9,0
E00000695,80.2,19.8,0
E00000697,93.5,6.5,0
E00000698,34.6,65.4,0
E00000699,43.3,56.7,0
E00000700,31.9,68.1,0
E00000701,54,46,0
E00000702,15.1,84.4,0.5
E00000703,75.7,24.3,0
E00000704,18.2,81.8,0
E00000705,75.4,24.6,0
E00000706,64,36,0
E00000707,64.6,35.4,0
E00000708,55.2,44.8,0
E00000709,0.7,99.3,0
E00000710,42.4,57.6,0
E00000711,9.1,90.9,0
E00000712,61.7,38.3,0
E00000713,53.8,46.3,0
E00000714,80.5,19.5,0
E00000716,10.8,89.2,0
E00000717,0,100,0
E00000720,69.2,30.8,0
E00000723,72.2,27.8,0
E00000724,47.6,52.4,0
E00000725,86,14,0
E00000726,90,10,0
E00000727,92.8,7.2,0
E00000728,92,8,0
E00000730,82.3,17,0.7
E00000732,65.8,34.2,0
E00000737,3.8,96.2,0
E00000738,45.1,54.9,0
E00000739,57.1,42.9,0
E00000740,63,37,0
E00000742,19,81,0
E00000743,58,42,0
E00000745,32.9,67.1,0
E00000746,7.7,92.3,0
E00000747,14,86,0
E00000748,54.9,45.1,0
E00000749,0.9,99.1,0
E00000750,2.6,97.4,0
E00000751,36.5,63.5,0
E00000752,48.2,51.8,0
E00000754,21.1,78.9,0
E00000755,12.5,87.5,0
E00000756,15.6,84.4,0
E00000757,30.7,69.3,0
E00000758,24.7,75.3,0
E00000761,3.1,96.9,0
E00000763,23.5,76.5,0
E00000767,23.7,76.3,0
E00000768,41.5,58.5,0
E00000870,28.2,71.8,0
E00000875,67,33,0
E00000880,24,76,0
E00000888,33,67,0
E00000890,88.1,11.9,0
E00000894,35.7,64.3,0
E00000897,58.4,41.6,0
E00000900,82.5,17.5,0
E00000904,45.9,54.1,0
E00000906,10.9,89.1,0
E00000908,5.8,94.2,0
E00000914,48.1,51.9,0
E00000966,24.4,75.6,0
E00000967,33.8,66.2,0
E00000968,85.9,14.1,0
E00000969,39.7,60.3,0
E00000970,59.4,40.6,0
E00000971,40.2,59.8,0
E00000972,83.6,16.4,0
E00000973,29.7,70.3,0
E00000974,24.6,75.4,0
E00000975,38.6,61.4,0
E00000976,7.3,92.7,0
E00000977,50.3,49.7,0
E00000978,50,50,0
E00000979,62.9,37.1,0
E00000980,0.9,99.1,0
E00000981,94.4,5.6,0
E00000982,92.2,7,0.8
E00000983,65.1,34.9,0
E00000984,41.5,58.5,0
E00000985,60.5,39.5,0
E00000986,24.2,75.8,0
E00000987,72.3,27.7,0
E00000988,59.5,40.5,0
E00000990,45.2,54.8,0
E00000991,8.7,91.3,0
E00000992,23.3,76.7,0
E00000993,84.5,15.5,0
E00000994,1.5,98.5,0
E00000995,27.4,72.6,0
E00000996,10.3,89.7,0
E00000997,15.8,84.2,0
E00000998,0,100,0
E00000999,25.9,74.1,0
E00001000,16.3,83.7,0
E00001001,6,94,0
E00001002,98.6,1.4,0
E00001003,46.7,53.3,0
E00001004,72.4,27.6,0
E00001005,27,73,0
E00001006,89.6,10.4,0
E00001007,79.7,20.3,0
E00001008,67.1,32.9,0
E00001009,2.3,97.7,0
E00001010,53.2,46.8,0
E00001011,76.3,23.7,0
E00001012,34.5,65.5,0
E00001013,17.2,82.8,0
E00001014,41.8,58.2,0
E00001015,88.4,11.6,0
E00001016,3,97,0
E00001017,91,9,0
E00001018,42.9,57.1,0
E00001019,43.9,56.1,0
E00001020,88.7,11.3,0
E00001021,1.9,98.1,0
E00001022,97.5,2.5,0
E00001023,98.3,1.7,0
E00001024,85.5,14.5,0
E00001025,91.9,8.1,0
E00001026,34.6,65.4,0
E00001027,42.2,57.8,0
E00001029,88.2,11.8,0
E00001032,86,14,0
E00001033,31.4,68.6,0
E00001034,2.8,97.2,0
E00001036,99.1,0.9,0
E00001037,66.7,33.3,0
E00001039,10.8,89.2,0
E00001040,98.4,1.6,0
E00001041,5.2,94,0.9
E00001042,90.4,9.6,0
E00001043,100,0,0
E00001044,99.2,0.8,0
E00001045,97.7,2.3,0
E00001047,97.6,2.4,0
E00001048,3.2,96.8,0
E00001049,97.5,2.5,0
E00001050,20.1,79.9,0
E00001051,68.9,31.1,0
E00001052,57.9,42.1,0
E00001053,89.7,10.3,0
E00001054,100,0,0
E00001055,54.4,45.6,0
E00001056,28.4,71.6,0
E00001058,42.1,57.9,0
E00001059,85.9,14.1,0
E00001060,29.8,70.2,0
E00001061,72.8,27.2,0
E00001062,44.3,55.7,0
E00001063,68.8,31.2,0
E00001064,69.4,30.6,0
E00001065,55.6,44.4,0
E00001066,34.2,65.8,0
E00001067,28.9,71.1,0
E00001068,69.8,30.2,0
E00001069,20.8,79.2,0
E00001071,22.3,77,0.7
E00001072,43.7,56.3,0
E00001073,50.8,49.2,0
