geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00000622,76.2,15.3,8.4
E00000624,92.4,5.4,2.2
E00000626,83.2,10.6,6.2
E00000628,81.4,14,4.7
E00000629,80.3,13.4,6.3
E00000630,87.2,10.3,2.6
E00000631,88.8,8.4,2.8
E00000632,79.2,12.2,8.6
E00000633,84.9,8.8,6.3
E00000634,83.3,11.8,4.9
E00000635,80.5,13,6.5
E00000637,80.4,16.4,3.3
E00000638,84.6,8.9,6.5
E00000640,82.4,12.3,5.3
E00000641,78.4,13.8,7.8
E00000642,79.7,12.2,8.1
E00000644,80.1,14.5,5.4
E00000645,81.5,14.1,4.4
E00000647,82.1,14.6,3.2
E00000648,80.7,12.8,6.5
E00000650,83.1,11.5,5.4
E00000651,85.7,8.3,6.1
E00000653,84.9,10.6,4.5
E00000654,81.1,14.2,4.7
E00000655,88.4,8.5,3.1
E00000656,79.1,13.8,7.1
E00000657,78.7,15.7,5.6
E00000659,74.8,16.9,8.3
E00000660,87.9,8.8,3.2
E00000661,87.8,9.1,3.1
E00000662,82.5,13.9,3.6
E00000667,82,13.6,4.4
E00000687,89,8.9,2.1
E00000688,81.9,9.7,8.3
E00000689,89.1,7.5,3.4
E00000690,83.5,11.9,4.6
E00000691,89.3,7.5,3.3
E00000692,88.2,7.9,3.8
E00000693,76.8,12.9,10.3
E00000694,91.4,6.3,2.3
E00000695,87.2,7.1,5.8
E00000697,86.6,9.9,3.4
E00000698,79.3,16.1,4.6
E00000699,85,12.7,2.3
E00000700,89.6,7,3.4
E00000701,86.5,8.1,5.4
E00000702,89,5.6,5.4
E00000703,88.3,9.6,2.1
E00000704,82.1,16.3,1.5
E00000705,90.9,7,2.2
E00000706,90.7,7.2,2.1
E00000707,80.3,15.7,4
E00000708,87.8,9,3.2
E00000709,80.6,14.3,5.1
E00000710,81.3,12,6.7
E00000711,86.1,9.1,4.8
E00000712,83.5,11.3,5.2
E00000713,87.8,7.4,4.8
E00000714,81,13.6,5.3
E00000716,87.2,8.7,4
E00000717,83.6,9.5,6.9
E00000720,81.4,15.3,3.3
E00000723,83.2,12.7,4.1
E00000724,84,10.8,5.2
E00000725,87.8,8.9,3.3
E00000726,85.9,10.7,3.4
E00000727,85.4,11.4,3.2
E00000728,89.3,8.3,2.4
E00000730,86,11.2,2.8
E00000732,87,8.7,4.3
E00000737,87,7.7,5.4
E00000738,78.7,14.1,7.2
E00000739,89.5,7.8,2.7
E00000740,77.9,15.8,6.3
E00000742,85.7,10.1,4.2
E00000743,78.4,13.1,8.5
E00000745,79,16.5,4.5
E00000746,89.3,7.8,2.9
E00000747,82.9,11.1,6
E00000748,86,10.8,3.2
E00000749,75.3,14.6,10.1
E00000750,83.9,10.4,5.7
E00000751,78.9,12.8,8.3
E00000752,89.5,6.9,3.6
E00000754,89.5,6.9,3.6
E00000755,89.9,7.7,2.4
E00000756,86.6,9.5,3.9
E00000757,88.1,9.8,2.1
E00000758,91.4,6,2.6
E00000761,78.7,15.8,5.5
E00000763,77.8,14.5,7.6
E00000767,78.6,15.9,5.5
E00000768,81,15.6,3.5
E00000870,88,8.9,3.1
E00000875,90.6,6.9,2.4
E00000880,74,19.7,6.3
E00000888,93.8,4.5,1.6
E00000890,83.3,11.5,5.3
E00000894,79.5,12.9,7.6
E00000897,77.3,16.7,6.1
E00000900,88.2,9.9,1.9
E00000904,70.2,18.1,11.6
E00000906,95.1,4.9,0
E00000908,87.5,8.6,3.9
E00000914,91.4,5.3,3.3
E00000966,85.4,11.2,3.4
E00000967,84.9,10.7,4.4
E00000968,84.5,12.3,3.1
E00000969,85.5,11.5,3
E00000970,91.8,5.1,3.1
E00000971,82.4,13.3,4.3
E00000972,89.1,7.9,3
E00000973,85.7,10.2,4.1
E00000974,93.3,6,0.7
E00000975,91.2,6.3,2.5
E00000976,76.4,13.5,10.1
E00000977,87.5,9.6,2.9
E00000978,90.5,6.8,2.7
E00000979,90.5,8.2,1.4
E00000980,81.5,14.2,4.4
E00000981,90.7,6.5,2.7
