geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00000622,23.2,16.2,45.5,15.2
E00000624,12.9,20.4,58.5,8.2
E00000626,16.4,20.3,45.3,18
E00000628,15.4,18.3,59.1,7.2
E00000629,13.3,17.2,59.6,9.9
E00000630,9,13.5,67.7,9.7
E00000631,9.4,19.3,63.5,7.7
E00000632,13,32.8,47.3,6.9
E00000633,11,23.6,60.4,4.9
E00000634,13.2,20.5,56.8,9.5
E00000635,9.4,26.2,54.4,10.1
E00000637,6.7,22.8,60.6,10
E00000638,12,22.3,58.4,7.2
E00000640,10.2,21.5,58.2,10.2
E00000641,15.7,20,55.7,8.6
E00000642,12.2,21.2,57.7,9
E00000644,8.8,22.6,58.4,10.2
E00000645,11.7,22.6,56.2,9.5
E00000647,9.1,25.7,55.6,9.6
E00000648,13.3,25.3,52.5,8.9
E00000650,9.7,26.5,55.1,8.6
E00000651,9.6,23.5,60,7
E00000653,14.1,22.8,53.3,9.8
E00000654,13.5,24.1,52.4,10
E00000655,18.1,14.2,46.1,21.6
E00000656,15.9,18.3,54.9,11
E00000657,13.4,27.4,53.1,6.1
E00000659,12,16.2,63.2,8.5
E00000660,12.9,18.1,59.1,9.9
E00000661,9.3,21,54.7,15
E00000662,6.5,24.2,59.5,9.8
E00000667,14,22.1,54.7,9.3
E00000687,14.5,16.4,51.6,17.6
E00000688,17.4,23.9,52.9,5.8
E00000689,16.5,17.6,59,6.9
E00000690,15.8,22.8,46.8,14.6
E00000691,13.8,21,51.5,13.8
E00000692,20.1,19.5,46.8,13.6
E00000693,21.1,15,48.3,15.6
E00000694,10.1,13.8,52.1,23.9
E00000695,17.3,21.8,43.6,17.3
E00000697,16.8,20.4,42.5,20.4
E00000698,13.8,14.9,57.1,14.2
E00000699,14.7,16.8,53.8,14.7
E00000700,13.9,12.1,53.9,20
E00000701,14.4,12.3,52.7,20.5
E00000702,10.1,14.1,58.5,17.3
E00000703,21,19.6,36.2,23.2
E00000704,18.5,17.8,43.8,19.9
E00000705,16.2,15,42.5,26.3
E00000706,9.8,16.3,46.4,27.5
E00000707,12.4,16.5,45.9,25.3
E00000708,13.4,15.1,53.2,18.3
E00000709,9.9,22,60.3,7.8
E00000710,12.7,26.2,51.1,10
E00000711,11.9,18.6,48.6,20.9
E00000712,16.6,19.3,53,11
E00000713,16.1,17.4,46.5,20
E00000714,17.6,26.8,39.9,15.7
E00000716,9.4,16.8,57.8,16
E00000717,17.4,27.3,52.1,3.3
E00000720,14.9,18.5,61.3,5.4
E00000723,18.8,20.8,51.4,9
E00000724,11.2,19.8,60.3,8.6
E00000725,8.2,18.8,65.3,7.6
E00000726,12.1,16.8,59.1,12.1
E00000727,15.7,20.7,54.5,9.1
E00000728,10.4,12.9,62.7,14
E00000730,10.1,18.7,57.6,13.6
E00000732,14.3,15.2,59.4,11.2
E00000737,21.5,27.3,46.3,5
E00000738,14,25.4,54.4,6.1
E00000739,25.6,22.7,44.3,7.4
E00000740,20.6,18.6,56.9,3.9
E00000742,17.5,27,52.4,3.2
E00000743,11,27,57,5
E00000745,18.4,32,47.6,1.9
E00000746,12.7,23.5,54.9,8.8
E00000747,19.7,32.9,40.8,6.6
E00000748,12.8,23.9,54.3,9
E00000749,11.3,32.5,36.3,20
E00000750,12.8,28.7,54.3,4.3
E00000751,16.8,22.7,50.3,10.3
E00000752,12.8,17.3,59,10.9
E00000754,11.1,13.8,59.8,15.3
E00000755,11.8,15.3,64.6,8.3
E00000756,14.3,20.3,57.1,8.3
E00000757,11.6,10.9,67.3,10.2
E00000758,13.1,23.8,53.8,9.2
E00000761,9.9,17.9,66.7,5.6
E00000763,13.2,28.1,52.9,5.8
E00000767,13.9,27.8,54.4,3.8
E00000768,13.3,18.4,51.9,16.5
E00000870,15.2,13.9,60.9,9.9
E00000875,10.9,16,49.6,23.5
E00000880,8.9,33,49.1,8.9
E00000888,8.3,11.7,61.4,18.6
E00000890,9.4,18.9,51.9,19.7
E00000894,8.8,16.2,62.8,12.2
E00000897,14.7,19.1,60.3,5.9
E00000900,10.6,17.2,58.3,13.9
E00000904,13.5,14.9,60.8,10.8
E00000906,14,20.8,51.7,13.5
E00000908,16.1,14.2,56.8,12.9
E00000914,9.2,17.6,54.6,18.5
E00000966,13.6,25,49.3,12.1
E00000967,10.8,25.9,55.4,7.9
E00000968,12,18.6,58.3,11.2
E00000969,14,16.9,54.4,14.7
E00000970,12.8,19.2,51.7,16.3
E00000971,20.9,9.8,51,18.3
E00000972,17.4,14,44.8,23.8
E00000973,11.8,22.4,50,15.9
E00000974,11.3,16.1,57.5,15.1
E00000975,9.5,20.9,57,12.7
E00000976,11.4,26.2,53,9.4
E00000977,15.6,18.5,47.9,18
E00000978,17.9,22.2,43.8,16
E00000979,16.1,16.7,47,20.2
E00000980,17.6,16.7,56.5,9.3
E00000981,16,16,41.8,26.3
E00000982,21.6,16.3,39.5,22.6
E00000983,14.9,17.6,45.2,22.3
E00000984,13.5,19.8,53.6,13.1
E00000985,16.7,18,46.7,18.7
E00000986,11.3,19.1,53.6,16
E00000987,17,18.1,49.1,15.8
E00000988,15.1,17,46.5,21.4
E00000990,23.8,20,31.4,24.8
E00000991,13.7,18,61.9,6.5
E00000992,10.6,19.6,57.4,12.3
E00000993,16.5,17.7,40.5,25.3
E00000994,19.8,23.3,48.8,8.1
E00000995,15.9,10.2,61.1,12.7
E00000996,12.7,15.5,57.3,14.5
E00000997,15.4,20,49.6,15
E00000998,15.3,16.1,55.1,13.6
E00000999,13.2,15.1,54.1,17.6
E00001000,16.2,20.5,55.6,7.7
E00001001,9.9,24.8,54.5,10.9
E00001002,15.6,18,52.2,14.1
E00001003,13.8,21.7,47.4,17.1
E00001004,12.7,16.2,58.8,12.3
E00001005,15,13.6,55.8,15.5
E00001006,18,24.9,44.4,12.7
E00001007,15.7,15.7,51.7,16.9
E00001008,17.1,13.4,47.6,22
E00001009,20.6,20.6,49.6,9.2
E00001010,16.6,23.7,46.7,13
E00001011,14.2,18.9,46.2,20.7
E00001012,16.5,20.3,46.8,16.5
E00001013,12,11.5,55.1,21.4
E00001014,12,17.7,50.5,19.8
E00001015,17.3,18.4,35.2,29.1
E00001016,7.6,16.7,52,23.7
E00001017,22.2,10.4,53.3,14.1
E00001018,10.3,23.8,52.4,13.5
E00001019,14.5,16,57.3,12.2
E00001020,17.6,14.7,45.3,22.4
E00001021,18,21.9,51.9,8.2
E00001022,8.7,18.6,48.4,24.2
E00001023,16.4,13.7,45.2,24.7
E00001024,13.9,19.9,43.4,22.9
E00001025,17.6,13.3,45.2,23.9
E00001026,14,20.2,51.3,14.5
E00001027,15.9,14.6,55.5,14
E00001029,12.3,16.4,53.3,18
E00001032,13,14.4,50.7,21.9
E00001033,11.1,20.4,50.9,17.6
E00001034,8.2,15.5,59.1,17.3
E00001036,18.4,18.4,50.4,12.8
E00001037,10.6,18.4,49.6,21.3
E00001039,5.3,13.8,60.6,20.2
E00001040,13,13.8,51.2,22
E00001041,5.4,32.4,48.6,13.5
E00001042,8.9,23.2,45.5,22.3
E00001043,19.5,17.1,39,24.4
E00001044,21.2,21.2,42.4,15.2
E00001045,18.3,20.6,34.9,26.2
E00001047,15.3,19.5,40,25.3
E00001048,16.9,17.3,57.6,8.2
E00001049,14.5,13.9,41.6,30.1
E00001050,10,18.4,56.8,14.7
E00001051,18.7,9.8,41.5,30.1
E00001052,17.6,11.2,52,19.2
E00001053,13.2,24.3,34.9,27.6
E00001054,13.2,19,37.2,30.6
E00001055,14.2,25.5,39.2,21.1
