geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00065452,99.7,0,0.3
E00065453,98.3,0.4,1.3
E00065454,99.6,0,0.4
E00065455,98.9,0,1.1
E00065456,95.7,1.2,3.1
E00065457,98,0,2
E00065458,98,0.3,1.6
E00065459,98.8,0.6,0.6
E00065460,98.3,0.3,1.4
E00065461,96.9,0,3.1
E00065462,98,0,2
E00065463,98.7,0,1.3
E00065464,95.3,1.3,3.4
E00065465,95.4,0.9,3.7
E00065466,96.4,0,3.6
E00065467,97.8,0,2.2
E00065469,95.5,1.6,2.8
E00065470,95.9,0,4.1
E00065471,93.5,0.9,5.6
E00065472,95.3,2.6,2.1
E00065473,98,1,1
E00065474,96.8,0.9,2.3
E00065475,96.7,0.3,3
E00065476,96.7,0,3.3
E00065477,97.7,0.3,2
E00065478,91.8,1.6,6.6
E00065479,97.9,0.3,1.7
E00065480,98.2,0.6,1.2
E00065481,98,0,2
E00065482,98.3,0.2,1.5
E00065483,99.2,0,0.8
E00065484,99,0.3,0.7
E00065485,98,0.5,1.5
E00065487,97.1,1.6,1.3
E00065488,97.6,1.4,1
E00065489,95.3,3.8,0.9
E00065490,98.5,0,1.5
E00065491,99.1,0,0.9
E00065492,97.5,0,2.5
E00065493,97.5,0,2.5
E00065494,98.8,0.4,0.8
E00065495,99.1,0.6,0.3
E00065497,96.5,0.6,2.9
E00065498,99.1,0.3,0.6
E00065499,93.9,0.6,5.6
E00065515,98.2,1.2,0.6
E00065516,96.8,1.3,1.9
E00065520,99.6,0.4,0
E00065521,96.1,1.8,2.1
E00065523,96.2,1.5,2.3
E00065524,99.4,0.3,0.3
E00065525,99.2,0.4,0.4
E00065526,99.2,0,0.8
E00065527,96.3,1.9,1.8
E00065528,98.1,0.4,1.5
E00065529,98.3,0,1.7
E00065530,99.2,0.3,0.5
E00065531,99.3,0,0.7
E00065532,98.7,0,1.3
E00065533,98.7,0.7,0.6
E00065534,98.4,1.2,0.4
E00065535,99.3,0.3,0.3
E00065539,98.8,0.3,0.9
E00065542,98.6,0,1.4
E00065545,98.4,0,1.6
E00066205,97.3,0.3,2.4
E00066210,97.1,0,2.9
E00066234,96.2,1.6,2.2
E00066245,98.9,0,1.1
E00141580,98.8,0.3,0.9
E00141581,97.7,1,1.3
E00141582,97.1,2.3,0.6
E00141583,99.6,0.4,0
E00141585,95.2,1.9,2.9
E00141627,98.4,0.8,0.8
E00141628,97.8,0.9,1.3
E00141629,99.3,0.5,0.2
E00141631,94.7,1.7,3.6
E00141632,100,0,0
E00175333,98.6,0,1.4
E00175351,97.2,0.6,2.3
E00175352,96.9,0.3,2.8
E00175353,97.3,0.5,2.2
E00175355,99.4,0,0.6
E00175356,99,0.2,0.8
E00175357,99.5,0.5,0
E00175358,98.6,0.3,1
E00175359,96.3,1.1,2.6
