geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00065452,10.7,37.9,35,16.4
E00065453,21.1,58.6,17.3,3
E00065454,14.3,45.4,33.6,6.7
E00065455,11.2,54.5,24.6,9.7
E00065456,18.2,57.6,17.4,6.8
E00065457,29.6,39.6,25.2,5.7
E00065458,12.1,55,24.2,8.7
E00065459,8.1,44.9,30.1,16.9
E00065460,14.5,44.2,31.5,9.7
E00065461,0,27.7,59.6,12.8
E00065462,16,48.7,29.3,6
E00065463,6.6,39.7,34.7,19
E00065464,23.3,50,19.9,6.8
E00065465,32.2,44.4,19.4,3.9
E00065466,30.8,50.8,12.3,6.2
E00065467,19.2,37.6,31.2,12
E00065469,19.4,49.2,25,6.5
E00065470,24.8,57.9,15,2.3
E00065471,38.9,41,13.9,6.3
E00065472,35.7,43.4,17.1,3.9
E00065473,36.2,51.7,10.3,1.7
E00065474,12.2,37.6,32.3,17.9
E00065475,7.7,52.4,30.8,9.1
E00065476,17.3,63,18.1,1.6
E00065477,23.5,51.2,23.5,1.9
E00065478,16.5,59.5,20.9,3.2
E00065479,13.2,55.3,24.3,7.2
E00065480,18.5,51.1,21.7,8.7
E00065481,8.3,41.4,40.8,9.5
E00065482,14,43.3,38.4,4.3
E00065483,9.8,53,29.9,7.3
E00065484,12.4,43.8,31.4,12.4
E00065485,20.4,46,25.7,8
E00065487,23.8,46.8,23.8,5.6
E00065488,16.7,53.8,25.6,3.8
E00065489,35.1,45.4,13.4,6.2
E00065490,19.7,42.4,31.8,6.1
E00065491,54.1,35.3,9.4,1.2
E00065492,33,47,15.7,4.3
E00065493,6,44.4,35.9,13.7
E00065494,7.6,42.9,40,9.5
E00065495,7.4,37.2,35.1,20.3
E00065497,4.3,28.6,44.3,22.9
E00065498,5.6,42.9,36,15.5
E00065499,6.6,34.2,36.8,22.4
E00065515,7.7,43.7,37.3,11.3
E00065516,11.5,49.4,28.7,10.3
E00065520,7.5,39.6,40.3,12.7
E00065521,13.9,45.3,29.2,11.7
E00065523,6,37.5,41.1,15.5
E00065524,7.4,36.9,36.9,18.8
E00065525,7.1,50,34.9,7.9
E00065526,5.9,37.3,35.3,21.6
E00065527,7.9,34.6,41.1,16.4
E00065528,10.8,46.7,29.2,13.3
E00065529,7.8,38.3,36.7,17.2
E00065530,6.2,34.2,41,18.6
E00065531,11.1,44.4,32.6,11.9
E00065532,12,46.2,31.6,10.3
E00065533,4.1,38.9,43.4,13.6
E00065534,29.4,36.7,29.4,4.6
E00065535,11.9,29.9,37.3,20.9
E00065539,5.8,28.3,39.9,26.1
E00065542,4.8,39.8,32.5,22.9
E00065545,6.3,39.6,36.1,18.1
E00066205,7.3,31.4,39.4,21.9
E00066210,5.2,29.6,38.5,26.7
E00066234,7.3,35.8,38.7,18.2
E00066245,12,42.7,32,13.3
E00141580,4.5,49,28.4,18.1
E00141581,12.2,39.6,33.8,14.4
E00141582,6.5,34.8,39.9,18.8
E00141583,23,41.6,24.8,10.6
E00141585,0,37.8,42.2,20
E00141627,3.7,37.4,29.9,29
E00141628,5.3,41.2,36.6,16.8
E00141629,7.4,34.3,37.1,21.1
E00141631,6.1,40.8,30.6,22.4
E00141632,8.1,37.2,37.2,17.4
E00175333,8.7,42.7,36,12.7
E00175351,3.5,37.6,49.6,9.2
E00175352,14.5,40,32.7,12.7
E00175353,0,34.5,49.3,16.2
E00175355,8.1,32.3,43.4,16.2
E00175356,5.9,41.1,41.6,11.4
E00175357,11,47.3,27.5,14.3
E00175358,7.9,47.9,31.4,12.9
E00175359,9.7,38.8,35.8,15.7
