geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00065452,15.8,30,10.6,39.6,4
E00065453,31.8,38.6,10.3,17,2.2
E00065454,17.4,44,7.5,27,4.1
E00065455,22.5,34,8.2,33.2,2
E00065456,18.3,46.1,8.7,23.3,3.7
E00065457,12.6,47.2,6.3,31.1,2.8
E00065458,20.1,38.8,11.2,27.6,2.2
E00065459,12.2,36.3,7.2,40.3,4
E00065460,19.7,45,9.7,23,2.6
E00065461,8.4,38.3,3.7,44.9,4.7
E00065462,23.9,42.2,9.3,20.5,4.1
E00065463,22.3,38.4,8.5,27.7,3.1
E00065464,13.3,53.1,7.4,25.8,0.4
E00065465,20.2,43.8,7.7,24.6,3.7
E00065466,18.7,48.6,7,22,3.7
E00065467,23.1,40.8,8.4,23.5,4.2
E00065469,23.3,43.7,3.7,25.1,4.2
E00065470,21.9,47.3,6.3,21.4,3.1
E00065471,17,50,9.4,22.2,1.4
E00065472,24.9,45.2,4.6,21.3,4.1
E00065473,20.1,40.2,6.1,27.4,6.1
E00065474,16.9,43.7,6.2,31,2.1
E00065475,21.6,44,7.3,25.6,1.5
E00065476,24.6,33.5,11.3,24.6,5.9
E00065477,23.7,41.7,4,27,3.7
E00065478,15.5,52.4,7.1,23.8,1.2
E00065479,20.9,39.9,9.1,25.5,4.6
E00065480,25.5,41.6,7.4,21.5,4
E00065481,20.6,39.5,6.9,31.2,1.7
E00065482,18.2,46.3,4.9,28.7,2
E00065483,21.6,39.2,8.6,27.6,3
E00065484,14,49.6,9.7,22.9,3.9
E00065485,27.9,44.3,6.6,19.1,2.2
E00065487,25.4,44.3,7.4,20.5,2.5
E00065488,25.6,41.5,8.1,18.9,5.9
E00065489,31.3,35,6.3,25.6,1.9
E00065490,21.2,39.4,9.1,26.1,4.1
E00065491,62.9,22.8,5.1,8.6,0.5
E00065492,29,44.8,7.1,19,0
E00065493,13.3,44,8.3,30.3,4.1
E00065494,11.8,48.2,6.3,33.2,0.5
E00065495,15.7,44.6,3.8,33.1,2.8
E00065497,14.4,38.1,7.2,40.3,0
E00065498,18.9,38.9,8.1,31.8,2.4
E00065499,16.6,39.7,7.3,35.1,1.3
E00065515,15.1,46,8.5,27.2,3.3
E00065516,14.4,42.9,6.6,33.9,2.2
E00065520,11.3,35.2,7.3,42.9,3.2
E00065521,17,36.3,10.4,32.4,3.9
E00065523,14.2,37.2,6.8,39.2,2.7
E00065524,14,40.1,4,37.8,4
E00065525,25.4,45.2,6.6,19.7,3.1
E00065526,16.4,38.2,5.5,37.3,2.7
E00065527,17.3,45.8,4.7,31.1,1.2
E00065528,15.2,37.4,7.4,33.5,6.5
E00065529,16.9,40.8,7.7,31.2,3.5
E00065530,7.8,44.2,5,40.5,2.5
E00065531,14.3,39.3,11.1,32.5,2.8
E00065532,17.2,48.8,5.9,23.6,4.4
E00065533,12.9,43.2,7.2,34.4,2.3
E00065534,32.4,37.1,5.2,21.9,3.3
E00065535,19.4,36,5.8,34.1,4.7
E00065539,13.7,43,6.3,32.4,4.6
E00065542,16.2,48.5,7.2,25.7,2.4
E00065545,16.1,42,6.9,30.7,4.4
E00066205,12.3,46.8,8.9,29.7,2.2
E00066210,13,42,3.8,37.4,3.8
E00066234,16.5,33.7,5.2,41.6,3
E00066245,21.2,43.2,4.8,28.1,2.7
E00141580,16.7,49.8,10.9,21.5,1
E00141581,14.9,43.1,8.6,31.4,2
E00141582,17.4,43.8,10.9,25.6,2.3
E00141583,42.3,39.4,7.2,9.1,1.9
E00141585,11.6,34.7,7.4,46.3,0
E00141627,15.9,35.3,8.2,38.2,2.4
E00141628,11.8,45,5.7,35.9,1.5
E00141629,14,43.3,6.9,34.1,1.7
E00141631,15.5,43.2,5.4,32.7,3.2
E00141632,14.7,41.8,4.1,36.5,2.9
E00175333,16.3,50.2,7.6,26,0
E00175351,15,50.6,7.9,25.1,1.5
E00175352,11.2,54.4,7.4,27,0
E00175353,12.7,52.1,4.9,28,2.3
E00175355,13.3,43.2,7.4,33.6,2.5
E00175356,14.8,45.7,7.1,28.3,4
E00175357,14.8,46.4,6.6,28.4,3.8
E00175358,20.6,36.6,7.8,32.1,2.9
E00175359,15.2,42.8,7.8,31.7,2.5
