geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00065452,39.9,40.6,15.9,3.6,0
E00065453,40.6,45.9,12.8,0.8,0
E00065454,37.5,46.7,15,0.8,0
E00065455,54.9,35.3,9,0.8,0
E00065456,47,37.1,13.6,2.3,0
E00065457,48.4,35.2,12.6,2.5,1.3
E00065458,48.7,40.7,10,0,0.7
E00065459,63.5,29.2,6.6,0.7,0
E00065460,50,34.9,13.3,1.8,0
E00065461,65.2,26.1,8.7,0,0
E00065462,44.7,42.8,11.2,1.3,0
E00065463,45.8,42.4,11.9,0,0
E00065464,52.4,30.3,15.9,1.4,0
E00065465,45,35.6,17.8,1.7,0
E00065466,45,38.8,14,2.3,0
E00065467,46.8,36.5,15.9,0.8,0
E00065469,46.8,29.4,20.6,2.4,0.8
E00065470,56.1,29.5,9.8,4.5,0
E00065471,49.7,34.3,9.8,6.3,0
E00065472,33.3,39.5,18.6,8.5,0
E00065473,35.3,44,17.2,2.6,0.9
E00065474,57.5,31.1,11.4,0,0
E00065475,55.6,34,10.4,0,0
E00065476,42.5,45.7,11.8,0,0
E00065477,38.9,41.4,14.2,5.6,0
E00065478,45.3,36.5,17,1.3,0
E00065479,51,35.8,12.6,0.7,0
E00065480,48.4,41.1,10.5,0,0
E00065481,64.7,25.3,8.8,1.2,0
E00065482,58.8,33.9,7.3,0,0
E00065483,48.5,39.4,9.7,2.4,0
E00065484,51.8,35.8,10.9,1.5,0
E00065485,41.6,38.9,15,4.4,0
E00065487,36.7,34.4,23.4,5.5,0
E00065488,46.5,40.1,11.5,1.9,0
E00065489,30.9,33,29.9,6.2,0
E00065490,56.8,27.3,15.2,0.8,0
E00065491,18.6,46.5,20.9,14,0
E00065492,32.1,36.6,22.3,8.9,0
E00065493,59,23.9,16.2,0.9,0
E00065494,62.9,30.5,6.7,0,0
E00065495,52.7,35.1,8.1,3.4,0.7
E00065497,54.8,35.6,5.5,4.1,0
E00065498,54.6,35.6,8,1.2,0.6
E00065499,55.8,31.2,9.1,3.9,0
E00065515,46.9,40.7,11.7,0.7,0
E00065516,50,35.6,11.5,2.9,0
E00065520,58.2,33.6,8.2,0,0
E00065521,45.6,46.3,7.4,0.7,0
E00065523,58.6,29.6,10.1,1.8,0
E00065524,53.9,40.1,5.3,0.7,0
E00065525,37.1,40.3,21.8,0.8,0
E00065526,54.7,30.2,13.2,1.9,0
E00065527,46.7,38.3,11.7,3.3,0
E00065528,50.8,34.2,12.5,2.5,0
E00065529,55.1,37.8,7.1,0,0
E00065530,63.4,30.4,6.2,0,0
E00065531,48.5,41.2,8.8,1.5,0
E00065532,48.3,33.1,16.1,2.5,0
E00065533,60.9,30.9,6.8,1.4,0
E00065534,29.1,37.3,26.4,6.4,0.9
E00065535,51.5,38.1,9,1.5,0
E00065539,56.5,32.6,8.7,2.2,0
E00065542,53,36.1,9.6,1.2,0
E00065545,52.1,36.1,9,2.8,0
E00066205,55.5,33.6,9.5,1.5,0
E00066210,58.8,30.5,10.7,0,0
E00066234,57.8,33.3,7.4,0.7,0.7
E00066245,34.6,39.7,25.6,0,0
E00141580,45.8,39.4,12.9,1.9,0
E00141581,48.9,33.8,11.5,5.8,0
E00141582,49.3,39.9,9.4,1.4,0
E00141583,31.5,45,18.9,4.5,0
E00141585,60,37.8,2.2,0,0
E00141627,52.7,35.5,9.1,2.7,0
E00141628,57.6,27.3,11.4,3,0.8
E00141629,54.8,32.2,10.7,2.3,0
E00141631,50.3,34.7,15,0,0
E00141632,54.5,30.7,10.2,4.5,0
E00175333,64.7,30.7,3.3,1.3,0
E00175351,50,35.7,13.6,0.7,0
E00175352,60.6,31.2,8.3,0,0
E00175353,61.3,26.1,12,0.7,0
E00175355,62.3,29.6,7,1,0
E00175356,60.2,30.1,7.9,1.9,0
E00175357,48.4,40.7,11,0,0
E00175358,42.6,42.6,12.8,2.1,0
E00175359,46.2,43.9,9.1,0.8,0
