geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00084325,8.8,30.4,60.8
E00084326,4.3,64.9,30.8
E00084328,12.7,36.4,50.9
E00084329,7,33.6,59.4
E00084330,5.3,33.8,60.9
E00084331,5.8,69.2,25
E00084332,9.9,29.8,60.2
E00084333,7.7,34.6,57.7
E00084334,12.2,20.6,67.2
E00084336,10,29.9,60.2
E00084337,6.8,37.3,55.9
E00084338,11.1,34.1,54.8
E00084339,15.5,31.5,53
E00084340,6.5,40.2,53.3
E00084341,16.3,18.6,65.1
E00084342,18.5,27.4,54.1
E00084343,14.6,16.7,68.8
E00084344,5.8,22.3,71.9
E00084345,4.1,41,54.9
E00084347,4.2,36.7,59
E00084348,8.6,25.8,65.6
E00084349,11.6,20.5,67.8
E00084350,10.2,21.1,68.7
E00084351,10.7,20.7,68.6
E00084352,10.8,20,69.2
E00084353,9.4,22.2,68.3
E00084355,3.7,28.4,67.9
E00084356,0.8,28,71.2
E00084357,6.3,26.8,67
E00084358,7.5,23.9,68.7
E00084359,7.1,18.1,74.8
E00084360,2.3,26.6,71.1
E00084361,6.2,29.2,64.6
E00084362,6.3,22.2,71.5
E00084363,10.7,16.4,73
E00084365,16.7,14.3,69
E00084366,7.9,27,65.1
E00084367,10.7,24.6,64.8
E00084368,10.3,24.8,65
E00084369,7,21.1,71.9
E00084370,7.3,26,66.7
E00084371,27,14.6,58.4
E00084372,3.9,38,58.1
E00084373,10.9,20.2,69
E00084374,13.3,36.7,50
E00084375,4.7,26.6,68.8
E00084376,22.6,30.6,46.8
E00084377,6.1,33.3,60.6
E00084378,22.3,23.8,53.8
E00084379,5.2,37.1,57.8
E00084385,4.3,55.7,40
E00084386,3.8,24.1,72.2
E00084387,4.7,29.1,66.1
E00084388,5.3,38.6,56.1
E00084389,9,42.3,48.6
E00084391,14.8,14.8,70.4
E00084392,9.4,19.7,70.9
E00084393,18.3,17.3,64.4
E00084394,19.4,23.1,57.5
E00084395,13.4,43.8,42.9
E00084396,13.5,28.2,58.3
E00084397,21,34.3,44.8
E00084398,20.2,23.7,56.1
E00084399,6.8,28.2,65
E00084400,25,30.6,44.4
E00084401,28.1,27.4,44.5
E00084402,15.7,27.7,56.6
E00084403,15.8,18.2,66.1
E00084404,9.6,26.9,63.5
E00084405,16,26,58
E00084406,16.7,27.3,56
E00084407,20.9,27.7,51.4
E00084408,9.2,32.9,57.9
E00084409,8.8,31.2,60
E00084410,13.4,26.9,59.7
E00084411,14.9,21.3,63.8
E00084412,19.1,19.9,61
E00084413,11,35.4,53.5
E00084414,11.5,25.5,63.1
E00084415,10.3,22.1,67.6
E00084416,12.7,16.9,70.4
E00084417,8.3,22.2,69.4
E00084418,22.3,13.7,64
E00084419,5.6,32,62.4
E00084420,11.7,22.7,65.6
E00084421,11,24.4,64.6
E00084422,10.4,37.3,52.2
E00084423,6.2,33.8,60
E00084424,12.7,40.5,46.8
