geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00084325,85.1,14.9
E00084326,50.8,49.2
E00084328,74.9,25.1
E00084329,74.1,25.9
E00084330,69.1,30.9
E00084331,69.9,30.1
E00084332,75.4,24.6
E00084333,70.8,29.2
E00084334,82.6,17.4
E00084336,65.8,34.2
E00084337,81.5,18.5
E00084338,74.1,25.9
E00084339,58.1,41.9
E00084340,73.7,26.3
E00084341,79.9,20.1
E00084342,58.6,41.4
E00084343,62.1,37.9
E00084344,81.2,18.8
E00084345,76.2,23.8
E00084347,80.7,19.3
E00084348,86.5,13.5
E00084349,83.9,16.1
E00084350,84.3,15.7
E00084351,86.8,13.2
E00084352,89.9,10.1
E00084353,75.4,24.6
E00084355,89,11
E00084356,89.2,10.8
E00084357,85.1,14.9
E00084358,89.9,10.1
E00084359,83.4,16.6
E00084360,83.8,16.2
E00084361,77.2,22.8
E00084362,84.8,15.2
E00084363,60.7,39.3
E00084365,67.9,32.1
E00084366,80.2,19.8
E00084367,68.6,31.4
E00084368,67.1,32.9
E00084369,81,19
E00084370,78.1,21.9
E00084371,57.9,42.1
E00084372,77.3,22.7
E00084373,72.4,27.6
E00084374,58,42
E00084375,81.3,18.8
E00084376,59.4,40.6
E00084377,56.9,43.1
E00084378,64.8,35.2
E00084379,60.2,39.8
E00084385,82.1,17.9
E00084386,83.7,16.3
E00084387,88.3,11.7
E00084388,81,19
E00084389,81.4,18.6
E00084391,77.6,22.4
E00084392,66.4,33.6
E00084393,53.3,46.7
E00084394,49.8,50.2
E00084395,54.6,45.4
E00084396,44.5,55.5
E00084397,51.7,48.3
E00084398,59.1,40.9
E00084399,57.7,42.3
E00084400,50.6,49.4
E00084401,46.4,53.6
E00084402,44,56
E00084403,44.6,55.4
E00084404,60,40
E00084405,52.8,47.2
E00084406,48.4,51.6
E00084407,52.3,47.7
E00084408,58,42
E00084409,55.7,44.3
E00084410,53,47
E00084411,57.6,42.4
E00084412,40.3,59.7
E00084413,57.5,42.5
E00084414,53.2,46.8
E00084415,74.7,25.3
E00084416,43.9,56.1
E00084417,48.9,51.1
E00084418,52,48
E00084419,80,20
E00084420,61.6,38.4
E00084421,69.6,30.4
E00084422,63.4,36.6
E00084423,82.7,17.3
E00084424,51.5,48.5
E00084425,65.7,34.3
E00084426,51.8,48.2
E00084427,52.7,47.3
E00084428,66,34
E00084429,76.5,23.5
E00084430,47.3,52.7
E00084431,44.4,55.6
E00084432,53.7,46.3
E00084433,48,52
E00084434,44,56
E00084435,69.7,30.3
E00084436,54.6,45.4
E00084437,48.8,51.2
E00084438,50.7,49.3
E00084439,82.8,17.2
E00084443,41.6,58.4
E00084444,47.2,52.8
E00084459,81.1,18.9
E00084460,80.4,19.6
E00084461,81.9,18.1
E00084462,72.7,27.3
E00084463,82.7,17.3
E00084464,85.7,14.3
E00084465,77,23
E00084466,77.3,22.7
E00084467,80.2,19.8
E00084468,85.3,14.7
E00084469,81.8,18.2
E00084470,81.1,18.9
E00084471,78.7,21.3
E00084472,80.1,19.9
E00084473,80.4,19.6
E00084474,79.6,20.4
E00084475,85.4,14.6
E00084476,76.6,23.4
E00084477,74.2,25.8
E00084478,84,16
E00084479,80.9,19.1
