geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00084325,92.6,3.2,1.4,2.8
E00084326,93.7,1.7,3,1.7
E00084328,89.2,3.2,3.6,4
E00084329,90.2,4,2.8,3.1
E00084330,93,2.5,2.3,2.3
E00084331,96.4,2.4,0,1.2
E00084332,90.4,5,2.2,2.5
E00084333,93.5,3.8,1.5,1.2
E00084334,91.8,3.6,2.1,2.4
E00084336,93,2.2,2.2,2.6
E00084337,91.2,2,2,4.8
E00084338,88.9,4.9,1.7,4.5
E00084339,90.9,2.7,3.7,2.7
E00084340,90.9,4.5,2.8,1.7
E00084341,89.1,5.6,1.7,3.6
E00084342,89.8,4.5,3.6,2.2
E00084343,90.9,3,3.3,2.8
E00084344,92.6,3.1,2.8,1.5
E00084345,89.1,2.2,4.4,4.4
E00084347,90.6,5.6,1.3,2.5
E00084348,89.3,3.7,2,5
E00084349,90.2,2.6,1.8,5.4
E00084350,92.7,3.1,1.4,2.8
E00084351,89.5,3.4,2,5.1
E00084352,90.2,4.7,1.6,3.5
E00084353,90.9,4,1.7,3.5
E00084355,87.8,6.5,1.8,3.9
E00084356,91.9,4.4,1.8,1.8
E00084357,85.8,7.3,2.9,4
E00084358,86.5,8.3,1.3,4
E00084359,91.3,4.7,2,2
E00084360,91.8,2.5,1.4,4.3
E00084361,90.6,4.4,2.2,2.8
E00084362,89.9,4.3,2.3,3.5
E00084363,94,3.8,0.6,1.6
E00084365,89.8,4.2,3.3,2.8
E00084366,89.9,3.9,1.9,4.2
E00084367,92.9,3.4,1.5,2.2
E00084368,91.7,2.4,2.4,3.5
E00084369,88.1,9,0.6,2.3
E00084370,91.1,4.1,1.5,3.3
E00084371,92.4,3.3,2,2.2
E00084372,90.2,5.3,1.2,3.3
E00084373,87.3,7,1.9,3.8
E00084374,93.9,3.6,1.4,1.1
E00084375,93.8,3.8,0.7,1.7
E00084376,93.4,2.9,1.4,2.3
E00084377,94.6,1.9,1.9,1.5
E00084378,89.4,2.7,4.3,3.5
E00084379,90.2,5.1,2.6,2.1
E00084385,91.4,3.2,0.9,4.5
E00084386,90.2,3.7,1.8,4.3
E00084387,92,5.1,1.1,1.8
E00084388,90.5,5.4,1.2,2.9
E00084389,87.7,4.7,2.1,5.5
E00084391,85.5,7.2,2.4,4.8
E00084392,85.9,7.7,2.8,3.7
E00084393,94.2,2.7,2,1
E00084394,95.5,2.1,1.3,1.1
E00084395,92.7,1.8,2.9,2.5
E00084396,96.3,1.2,1,1.5
E00084397,94.1,3.4,1.4,1.1
E00084398,91.5,3.2,2.5,2.8
E00084399,90.2,4,1.4,4.3
E00084400,92.2,3.9,1.8,2.1
E00084401,93.4,1.3,3.3,2
E00084402,92.1,2.7,2.7,2.5
E00084403,94.7,3.6,1.1,0.6
E00084404,89.9,3.7,1.3,5
E00084405,90.3,2.6,3.6,3.4
E00084406,92.7,2.7,1.5,3.2
E00084407,93.7,3.3,2.3,0.8
E00084408,94.9,2.6,1.7,0.9
E00084409,97,2.4,0.3,0.3
E00084410,93.6,3.5,1.2,1.7
E00084411,94.1,3.3,1.8,0.8
E00084412,97.1,0.3,1.7,0.9
E00084413,96.7,2.6,0,0.7
E00084414,92.6,1.8,3.1,2.6
E00084415,85.6,4.3,3.2,6.9
E00084416,96.2,1.6,0.8,1.4
E00084417,95.4,1.3,1.9,1.3
E00084418,94.7,3.3,1,1
E00084419,90.8,4.2,1.9,3.1
E00084420,90.2,5.5,0.9,3.4
E00084421,89,6.1,2.3,2.6
E00084422,91.9,3.9,2.5,1.8
E00084423,88.1,5.7,4.2,1.9
E00084424,90.5,2.8,3.2,3.5
E00084425,93.8,2.1,2.4,1.8
E00084426,91.3,4.4,2.7,1.6
E00084427,95.5,1.2,2.2,1
E00084428,91,3.5,1.4,4
E00084429,89,4.6,1.7,4.6
E00084430,94.9,1.6,2.3,1.2
E00084431,93.7,2.3,1.5,2.5
E00084432,91.7,3.3,2.9,2.1
E00084433,94.4,1.5,2.2,1.9
E00084434,93.7,1.9,1.9,2.5
E00084435,91.4,1.8,3.4,3.4
E00084436,93.5,0.9,3.1,2.5
E00084437,93.6,2.3,2.1,1.9
E00084438,93.9,1,2,3.2
E00084439,95.7,1.2,1.8,1.2
E00084443,95.9,1.8,1.8,0.5
E00084444,95.9,2.1,1,1
E00084459,92.2,2.2,0.8,4.8
E00084460,92,2.5,1.8,3.6
E00084461,93.1,3.3,0.7,2.9
E00084462,94.9,2.3,2,0.9
E00084463,87.4,6.7,3.8,2.1
E00084464,89.3,5,2.1,3.6
E00084465,91.4,2,2.6,4
E00084466,92.9,2.6,1.2,3.4
E00084467,89,5.9,2,3.1
E00084468,89.4,3.2,2.7,4.7
E00084469,91.9,3.5,1.2,3.5
E00084470,92.5,1.2,4.4,2
E00084471,91.4,4.6,2.3,1.6
E00084472,94.2,2.3,1.5,1.9
E00084473,92.7,3.8,1.7,1.7
E00084474,91.9,3.5,2.5,2.1
E00084475,88.1,5.3,3.3,3.3
E00084476,89.4,5.8,0.7,4.1
E00084477,97,3,0,0
E00084478,93.3,4.9,0.7,1.1
E00084479,89.9,2.9,1.9,5.2
E00084480,91.1,5.4,1.5,1.9
E00084481,90.6,5.8,0.9,2.7
E00084482,89.4,4.6,3.4,2.6
E00084483,92.2,4.7,1.7,1.4
E00084484,92.1,2.8,2.2,2.8
E00084485,93.9,0.9,2,3.2
E00084486,90.3,2.6,2.3,4.8
E00084487,89,5.8,1.7,3.4
E00084488,88.1,4.9,3.2,3.8
E00084489,87,5.9,3.7,3.5
E00084490,92.7,4.5,1.4,1.4
E00084491,93.2,3.2,2.2,1.4
E00084492,88.1,2.9,3.9,5.1
E00084493,88.8,2.9,3.5,4.7
E00084495,91.8,4.4,2.6,1.2
E00084496,94.8,2.6,0.9,1.7
E00084497,87.8,2.9,3.5,5.8
E00084498,94.7,1.9,0.9,2.5
E00084499,93.3,1.4,1.7,3.5
E00084500,89,4.9,2.6,3.5
E00084501,94.3,1.3,2.4,1.9
E00084502,91.7,1.4,2.6,4.2
E00084503,90.1,4.2,3.4,2.3
E00084504,89.7,2.8,4,3.6
E00084505,91.5,4.6,2.1,1.8
E00084506,91.8,2.4,2.2,3.6
E00084508,91.5,3.8,2.4,2.4
E00084509,92.9,3.3,2.4,1.5
E00084510,89.2,5.7,2.6,2.6
E00084511,92.5,3.7,2,1.7
E00084513,93.2,4,0.9,1.9
E00084517,92.6,5.3,1.1,1.1
E00084518,94.2,4.5,0.7,0.7
E00084519,92.2,4.1,0.4,3.3
E00084520,95.7,3.1,0.4,0.8
E00084522,92.5,5.1,1.3,1.1
E00084523,91,4.9,2.2,1.9
E00084524,91.2,3.4,0.8,4.6
E00084525,95.3,3.6,0.4,0.7
E00084526,94.6,3.5,0.3,1.6
E00084527,95.3,2,2,0.7
E00084528,92.5,3.9,1.4,2.1
E00084529,91.9,3.7,2.4,2
E00084530,89.2,7.7,1,2.1
E00084531,93.7,3.1,1.6,1.6
E00084532,92.2,3,3.3,1.5
E00084533,93.7,3.3,0.6,2.4
E00084534,93.1,3.2,1.4,2.3
E00084535,90.3,3.6,3.1,2.9
E00084536,91.7,4.3,2.5,1.4
E00084537,94.2,2.3,0.3,3.2
E00084538,94.4,3.9,0.9,0.9
E00084539,93.4,4.6,1.3,0.8
E00084540,92,6.3,0.3,1.3
E00084541,92,6,0,1.9
E00084542,90.5,5.3,1.9,2.3
E00084543,92.3,4,0.6,3.1
E00084544,89.2,4.8,1.1,4.8
E00084546,93.6,2.4,1.2,2.8
E00084547,95.5,1.9,1.3,1.3
E00084548,94.1,2.8,1.4,1.6
E00084549,94.5,3.9,1.1,0.6
E00084550,94.2,4.5,0.3,1
E00084551,94.8,3,0.4,1.7
E00084552,93,3.5,1.6,1.9
E00084553,93.8,3.1,1.9,1.2
E00084554,92.8,3.6,1.8,1.8
E00084555,93,4.8,1,1.3
E00084556,89,6.8,3,1.3
E00084557,92,2.4,3.6,2
E00084558,91.9,5.3,0.4,2.5
E00084559,94.2,3.4,1.9,0.5
E00084560,91,4,2.3,2.7
E00084561,89.5,4.9,2.4,3.1
E00084562,91.6,3.6,2,2.8
E00084563,90.3,3.8,3,3
E00084564,87.9,6.5,2.8,2.8
E00084565,90.3,6.8,1.1,1.8
E00084566,92.2,2.3,1.6,3.9
E00084567,93.5,5.1,0.3,1
E00084624,94.2,1.4,2.2,2.2
E00084625,90.5,3.2,3.5,2.8
E00084636,94.5,4,0.4,1.1
E00084637,92.1,5,1,1.8
E00084638,93,5.3,0.7,1.1
E00084639,95.8,2.6,1.3,0.3
E00084640,92.4,4,2,1.7
E00084641,93.1,5.7,0.3,0.9
E00084642,93.3,1.4,2.4,2.9
E00084643,90.2,4,2.7,3
E00084644,93.2,4.5,1.2,1.2
E00084645,90.8,5.4,2.1,1.8
E00084646,96,1.6,1.1,1.3
E00084647,91.7,1.7,1.7,4.8
E00084648,91.1,4.2,1.8,2.9
E00084649,93.4,2.8,1.4,2.4
E00084650,92.7,2,1.2,4.1
E00084651,91.9,3.4,0.3,4.4
E00084652,89.6,4.5,2.4,3.5
E00084653,91.2,5.2,2.3,1.3
E00084654,92.3,2.8,2.3,2.6
E00084655,90.2,5.9,1.5,2.3
E00084656,91.3,3.6,2.8,2.3
E00084657,89.5,7.1,1.4,2
E00084658,94.6,2.7,1,1.7
E00084659,93.5,4,1.1,1.4
E00084660,90.8,5.2,1.3,2.6
E00084661,90.5,4.9,1.5,3
E00084662,87.6,3.3,3.7,5.4
E00084664,94.5,2.2,1.8,1.5
E00084666,92.6,5.5,0.6,1.3
E00084667,92.4,3.5,1.9,2.2
E00084668,91.8,2.5,3.5,2.2
E00084669,93,4.5,0.4,2.1
E00084670,89.3,8.4,0.6,1.7
E00084671,96.5,2,0.9,0.6
E00084678,87.1,8.4,1.3,3.2
E00084679,91.6,3.1,2.1,3.1
E00084680,94.2,1.9,2.8,1.1
E00084681,89.1,6.8,0.3,3.7
E00084682,89.8,3.3,1.6,5.3
E00084683,92.7,4.6,1,1.8
E00084812,94.4,3.1,0,2.5
E00084813,89.9,4,2.9,3.2
E00084814,91.5,3.6,2.6,2.3
E00084816,90.8,2.9,3.7,2.6
E00084817,87.9,3.2,3.5,5.4
E00084818,90.2,6.1,1.6,2
E00084819,90.1,5.1,2.7,2.1
E00084820,91.7,5.4,1.8,1.1
E00084821,94.9,4.6,0,0.5
E00084822,95,2.7,1.4,0.9
E00084823,94.8,3.2,1.6,0.4
E00084824,85.3,6.8,2.9,5
E00084825,96.2,1.6,0.3,1.9
E00084826,89.3,4.4,2,4.4
E00084827,94.5,2.7,2.1,0.6
E00084828,88.9,6.5,1.4,3.2
E00084829,91.6,5.2,1.6,1.6
E00084830,91.4,4.3,3.3,1
E00084834,86.6,4.8,4.3,4.3
E00084837,88.2,7.4,1.5,2.9
E00084838,89.9,3,2.7,4.3
E00084840,95.4,1.6,2.2,0.8
E00084841,90.5,5.9,1.1,2.6
E00084842,89.9,6.6,0.4,3.1
E00084843,92.9,2.9,1.1,3.1
E00084844,91.6,5,1.3,2
E00084845,91.7,3.6,2.6,2.1
E00084846,92.6,2.8,2.3,2.3
E00084905,91.7,2.9,2.6,2.9
E00084906,87.5,5.4,3,4.2
E00084907,92.8,1.3,3.3,2.6
E00084908,92.3,3,1.3,3.3
E00084909,92,4.2,1.4,2.4
E00084910,90.6,3.5,3.8,2.1
E00084911,91.8,5,0.4,2.9
E00084912,89.7,3.7,3.7,2.9
E00084913,90.2,3.3,2.1,4.4
E00084914,90.7,5.4,0,3.9
E00084915,90.1,6.7,0.7,2.5
E00084916,87.8,4.9,3.4,4
E00084917,87.9,5.3,2.5,4.3
E00084918,91,5.3,1.3,2.3
E00084919,93,2.5,1.1,3.3
E00084920,86.7,5.8,2.8,4.7
E00084921,94.2,2.6,1,2.3
E00084922,87.5,8.3,3.1,1
E00084923,90.7,4.3,2.5,2.5
E00084924,88.5,9.3,1.1,1.1
E00084925,93.8,2.4,2.1,1.7
E00084926,95.8,2.8,0.3,1
E00084927,93.3,5.7,0.4,0.7
E00084928,92.1,4.3,1.3,2.3
E00084929,88.4,5.6,3.9,2.1
E00084930,91.6,2.8,2.1,3.5
E00084931,86.2,7.3,2.1,4.5
E00084951,93,3.2,1.6,2.2
E00084952,92.4,2.5,2.5,2.7
E00084968,89,5.1,3.7,2.3
E00084969,89.5,3.4,2.3,4.9
E00084970,90.2,2.2,2.2,5.5
E00084971,88.3,3.1,4.7,3.9
E00084972,95.8,2.9,1,0.3
E00084973,93.5,1.8,0.9,3.8
E00084974,91.3,3.8,2.1,2.8
E00084975,85.1,4.6,3.1,7.3
E00084976,94.7,1.8,3.6,0
E00084978,87.6,2.6,5.3,4.5
E00084979,84.2,4.3,4,7.4
E00084980,87.1,5,3.8,4.1
E00084981,88.7,2.8,3.9,4.6
E00084982,92,1.7,2.8,3.6
E00084983,93.9,2.3,1.5,2.3
E00084984,88.4,5.2,2.3,4
E00084985,89.2,5.3,1.1,4.4
E00084986,93.4,3.2,0.8,2.6
E00084987,85.9,3.5,3.9,6.7
E00084988,92.1,3.5,2.2,2.2
E00084990,93.5,2.1,2.3,2.1
E00084991,86.7,4.7,1.8,6.8
E00084992,85.6,4.2,3.8,6.4
E00084993,90.5,3,2.6,4
E00084994,83.3,5.4,5.7,5.7
E00084995,83,5.1,3.5,8.4
E00084996,83.7,3.4,3.9,9
E00084997,95.6,2.7,0.7,1
E00084998,94.9,2,0.6,2.6
E00084999,90.2,3.4,2.6,3.8
E00085000,90.4,4,1.8,3.7
E00089057,92.2,4.4,1.4,2
E00089058,94.7,2.5,1.1,1.8
E00089059,89,6.4,1.9,2.7
E00089060,91.4,5.9,0.3,2.4
E00089061,93.5,1.4,2.5,2.5
E00089062,91.5,4,1,3.5
E00089063,94.2,3.6,1.8,0.4
E00089064,97.4,1.5,0,1
E00089066,90.7,3.9,1.2,4.2
E00089067,93.7,4.1,1.3,0.9
E00089068,90,6.5,2.4,1.2
E00089069,96.4,0.9,0.9,1.8
E00089070,93.6,4.3,1.3,0.9
E00089071,88.5,5.4,0.8,5.4
E00089072,91.3,3.6,2.2,2.9
E00089073,95.9,2.2,1.1,0.7
E00089074,93.7,3.2,1.8,1.4
E00089075,93.5,2.2,0.9,3.4
E00089076,94.5,3.7,0.9,0.9
E00089077,94.1,3.4,1.9,0.6
E00089078,90.1,6.7,1.7,1.4
E00089079,92.9,5,0,2.2
E00089080,91.7,6,0.3,2
E00089081,91.4,4.6,2,2
E00089082,91.3,4.8,2.6,1.3
E00089084,92.5,5.1,0.3,2.1
E00089085,94.9,1.8,2.2,1.1
E00089087,90.2,5.3,0.8,3.8
E00089088,88.1,7.8,0.9,3.2
E00089090,93.5,4.5,0.8,1.2
E00089091,93.5,3,0.5,3
E00089092,89.6,4.3,2.8,3.2
E00089158,88.1,6.1,2.6,3.2
E00089185,91.9,5,1.6,1.6
E00089186,92.3,5.8,0,1.8
E00089190,91.9,5.7,1.4,1
E00089191,91.2,6.5,1.4,1
E00089192,95.3,3,0.3,1.5
E00089193,90.1,5,1.2,3.8
E00089195,95.3,3.6,0.3,0.8
E00089196,89.8,5.4,1.8,3.1
E00089197,92.5,4.9,0.6,1.9
E00089198,93,3.5,1.5,2
E00089199,92,5,1.7,1.4
E00089200,92.5,4.8,0.8,1.9
E00089201,89.5,5.9,1.7,2.9
E00089202,92.1,4.7,1,2.2
E00089204,93.9,2,2,2
E00089205,91.1,5.7,0.7,2.5
E00089207,93.6,4.7,0.7,1
E00089208,93.3,4.7,0.7,1.3
E00089209,92.1,4.3,0.8,2.8
E00089210,87.9,7.5,1.4,3.2
E00089211,89.8,3.1,4.7,2.3
E00089259,94.3,4.6,1.1,0
E00089260,92,3.3,2.7,2
E00089261,87.7,6.4,2.7,3.2
E00089264,90,4.6,1.7,3.8
E00089265,91.9,4.6,0.8,2.7
E00089266,91,6.8,1.5,0.6
E00089269,90.4,7.1,1,1.5
E00089296,88.7,5.1,1.5,4.6
E00089301,92.8,4.3,2.2,0.7
E00089302,87.5,4.8,2.4,5.2
E00089303,89,6.7,0.4,3.9
E00089304,87.9,6.7,2.6,2.9
E00089305,91.5,5.2,1.8,1.6
E00089306,90.3,6.8,1.4,1.4
E00089307,93.3,4.6,0.9,1.2
E00089308,89.4,6.7,0.3,3.5
E00089309,88.8,6.9,2,2.3
E00089310,88.3,4.1,2.4,5.2
E00089311,94,3.2,0,2.8
E00089339,91.5,5.1,1.7,1.7
E00089340,90.3,4,1.5,4.3
E00089341,88,5.3,1.6,5.1
E00089342,93.1,5.2,1.4,0.3
E00089343,89.7,6.8,1.8,1.8
E00089344,90.2,4.9,1.3,3.6
E00089345,93.5,4.3,0.4,1.8
E00089380,93,4.1,1.6,1.3
E00089381,94.8,1.3,1.9,1.9
E00089382,91.2,5.2,1.6,2
E00089383,92.9,3.5,2,1.6
E00089384,93.4,3.9,1.1,1.6
E00089385,94.1,2,1.6,2.4
E00089386,92.5,5.3,0.8,1.5
E00089387,91.5,4.9,1.8,1.8
E00089388,92.8,3.8,0.7,2.8
E00089389,89,8,1.2,1.8
E00089390,92.6,5.2,0.6,1.6
E00089391,87.4,5.5,1.2,5.9
E00089392,93,5,1.5,0.5
E00089393,89.8,5.3,1.6,3.3
E00089394,90.5,4.3,1.6,3.6
E00089395,90.9,5.2,2.3,1.6
E00089396,88.5,7.4,1.6,2.5
E00089397,89.8,6.7,1.4,2.1
E00089398,91.4,5.2,1.2,2.2
E00089401,91.5,5.8,1.2,1.5
E00089402,91.5,5.1,0.8,2.7
E00089403,95.1,4,0,0.8
E00089405,92.4,4.9,1.3,1.3
E00089406,91.1,5.4,0.7,2.8
E00089407,91.1,3.7,2.1,3.1
E00089415,93.7,3.9,1.2,1.2
E00089416,92.4,4.4,1.1,2.2
E00089417,93.6,4.5,1.3,0.6
E00089418,94.3,0.9,1.8,3.1
E00089419,92.6,3.2,0.9,3.4
E00089420,93.1,4,0.4,2.5
E00089440,92.2,5.3,0.4,2.1
E00089442,96.7,2,0.7,0.7
E00089443,87.5,6.9,2.2,3.4
E00089444,90.7,4.3,1.3,3.7
E00089470,88.3,6.7,2.2,2.8
E00089471,90.8,5.3,2.2,1.8
E00089472,95.5,2.6,1,1
E00089473,94.6,3.6,0.9,0.9
E00089474,88.7,8.8,1.3,1.3
E00089475,90.8,5.6,1.6,2
E00089476,93.2,4.9,1.2,0.7
E00089477,94.2,3.2,0.4,2.2
E00089478,88.4,8.2,1.7,1.7
E00089479,92.6,5,0.5,2
E00089480,91.7,5.9,0.6,1.8
E00089482,88.8,6.6,1.5,3.2
E00089483,90.1,3.5,1.6,4.8
E00089484,90,6.2,1.2,2.7
E00089485,91.5,5.2,0.3,3.1
E00089486,90.9,4.5,2.3,2.3
E00089487,87.9,9.4,0.7,2
E00089488,92.3,4.8,1.7,1.1
E00089489,87.8,7.1,1.6,3.4
E00089490,92.7,3.9,1.7,1.7
E00089491,93.2,3.1,1.2,2.5
E00089492,92,5.5,1.1,1.5
E00089494,94,3.9,0.9,1.2
E00089495,91.4,4.3,2.6,1.7
E00089496,91.1,4.9,2.2,1.9
E00089497,91.5,3,1.5,4
E00089498,92.5,4.7,1.2,1.6
E00089499,92.8,5.2,0.7,1.4
E00089500,92.7,4.2,0.7,2.4
E00089501,88.3,6.1,2.5,3
E00089502,89.4,6.9,3,0.7
E00089503,90.8,4.9,1.4,2.8
E00089504,90.8,4.6,2.3,2.3
E00089505,90.6,4.7,2,2.8
E00138775,93,2.8,1.1,3.1
E00138784,90.8,5.4,2.2,1.6
E00169106,93,5.5,0.6,0.9
E00169124,92.2,5,0.8,2
E00169125,96.1,2.5,0.2,1.2
E00169138,87.6,8.1,1.6,2.7
E00169143,91.9,4.3,1.4,2.4
E00169144,93.5,3.8,0.6,2.1
E00169145,92.2,4.9,0.8,2
E00169157,95.6,3.1,0.3,0.9
E00169287,95.3,3.3,0.4,0.9
E00169288,87.1,7.1,2.7,3
E00175371,96.2,1.3,2.1,0.4
E00175372,94.1,2.5,2.5,1
E00175373,95.1,2.7,1.3,0.9
E00175377,92.9,3.2,1.5,2.4
E00175379,93.2,4.5,0.6,1.7
E00175380,93.9,3,1.2,1.8
E00175382,95.9,3.7,0.5,0
E00175383,94,2,2.8,1.2
E00175384,91.5,3.5,2.5,2.5
E00175385,94.6,2.2,0.5,2.7
E00175387,84.9,9.1,1.6,4.3
E00175389,90.9,6.3,2.1,0.7
E00175390,92.6,0.5,1.9,5.1
E00175391,93.2,2.8,1.8,2.3
E00175392,94.4,3.7,1.9,0
E00175393,98.4,1.6,0,0
E00175394,98.2,0.9,0.9,0
E00175395,96.5,1.2,2.3,0
E00175396,96.5,2.1,0.3,1
E00175397,96.7,0.7,2.2,0.4
E00175398,99.4,0,0.6,0
E00175399,93.8,2.2,2.2,1.7
E00175400,91.7,3.4,2,2.9
E00175401,94.5,3.7,1.4,0.5
E00175402,91,2.7,1.4,5
E00175403,95.7,1.2,1.8,1.2
E00175407,96.1,1.8,1.2,0.9
E00175413,96.8,1.1,0.8,1.4
E00175416,93.3,3.1,1.1,2.5
E00175422,91.7,4.9,1.8,1.5
E00175423,95.2,2.7,1,1
E00175424,96.2,2.2,0.3,1.3
E00175425,93.9,3.4,0.9,1.8
E00175433,94.1,1.2,2.4,2.4
E00175436,94.9,2.9,1.1,1.1
E00175437,97,2.4,0.3,0.3
E00175442,93.7,2.3,2.1,1.9
E00175445,92.7,4.3,2.3,0.7
E00175447,96.3,2,0.6,1.1
E00175467,87.8,3.9,3.9,4.4
E00175468,91.9,5.6,0.8,1.6
E00175469,94.4,3.2,1.1,1.3
E00175470,95.5,3.9,0.5,0
E00175471,93.1,4,0.4,2.5
E00175472,92.9,3.4,2.6,1.1
E00175473,93.9,4,0.6,1.4
