geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00084325,46,41.3,12.7,0,0
E00084326,18.2,28.2,32.5,16.3,4.8
E00084328,23.9,40.4,30.3,5.5,0
E00084329,42.6,39.7,13.5,4.3,0
E00084330,50.9,34.5,11.9,2.7,0
E00084331,24.2,33.3,33.3,8.3,0.8
E00084332,42,37.9,12.4,5.9,1.8
E00084333,45.9,37.6,16.6,0,0
E00084334,46.6,37.4,14.5,1.5,0
E00084336,36.3,39.9,17.5,5.8,0.4
E00084337,29.3,36.2,30.2,4.3,0
E00084338,35,45.5,17.9,1.6,0
E00084339,36.4,37.9,20.7,3.5,1.5
E00084340,45.3,30.6,21.2,2.9,0
E00084341,37.3,32.5,27,3.2,0
E00084342,33.3,44.7,17.6,3.8,0.6
E00084343,37.3,39.4,19.7,3.5,0
E00084344,33.6,36.1,23,6.6,0.8
E00084345,29.5,40.2,22.1,7.4,0.8
E00084347,44.8,37.6,15.8,1.8,0
E00084348,36.2,34.6,25.2,3.9,0
E00084349,40.4,37.7,13.7,8.2,0
E00084350,43.4,33.1,20,3.4,0
E00084351,42.1,37.2,15.7,5,0
E00084352,40.5,38.2,16,5.3,0
E00084353,51.1,31.1,15,2.8,0
E00084355,48.1,38.9,12.2,0.8,0
E00084356,52.8,35.8,8.9,2.4,0
E00084357,52.1,35.9,11.1,0.9,0
E00084358,52.6,35,5.8,5.1,1.5
E00084359,46.8,38.7,13.7,0.8,0
E00084360,38.6,37.8,22,1.6,0
E00084361,42.5,40.6,15.6,1.3,0
E00084362,44.1,40,15.2,0.7,0
E00084363,59.8,26.2,13.9,0,0
E00084365,39.7,31,21.4,7.9,0
E00084366,36.8,38.4,20.8,4,0
E00084367,54.4,34.4,11.2,0,0
E00084368,37.9,43.1,13.8,5.2,0
E00084369,57.8,34.4,7,0.8,0
E00084370,55.6,29,13.7,1.6,0
E00084371,37.6,37.6,19.9,5,0
E00084372,45.2,34.9,16.7,3.2,0
E00084373,54.4,31.2,14.4,0,0
E00084374,51.6,37.3,7.1,3.2,0.8
E00084375,57.4,30.2,11.6,0.8,0
E00084376,39.7,34.9,17.5,7.9,0
E00084377,52.7,35.1,11.5,0.8,0
E00084378,31.5,32.3,17.3,16.5,2.4
E00084379,51.3,35.7,11.3,1.7,0
E00084385,22.2,41.9,29.9,6,0
E00084386,41.2,39.7,12.5,6.6,0
E00084387,43.8,37.5,15.6,3.1,0
E00084388,48.5,36.2,13.8,1.5,0
E00084389,27,43.2,21.6,8.1,0
E00084391,41.9,38.5,14.5,5.1,0
E00084392,51.6,35.9,10.9,1.6,0
E00084393,57.4,31.5,10.2,0.9,0
E00084394,29.1,41.8,24.6,4.5,0
E00084395,29.8,40.4,21.9,7.9,0
E00084396,38,41.7,12.3,8,0
E00084397,35.5,37.6,20.6,6.4,0
E00084398,36.6,27.7,17.9,17.9,0
E00084399,49.2,34.7,14.4,1.7,0
