geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00084325,75.1,10,14.9
E00084326,47.1,34.7,18.2
E00084328,68.4,19,12.5
E00084329,68.8,18.1,13.2
E00084330,70.6,19.6,9.8
E00084331,69.2,15.7,15.1
E00084332,72.6,16.5,10.9
E00084333,68.3,22.5,9.3
E00084334,75.8,13.9,10.3
E00084336,58.1,24.9,17
E00084337,69.9,15.8,14.3
E00084338,63.6,24.4,12
E00084339,55.9,30.5,13.6
E00084340,62.6,20,17.4
E00084341,76.7,10.4,12.8
E00084342,68.9,22.3,8.9
E00084343,68.5,24.5,7.1
E00084344,75.7,9.6,14.8
E00084345,78.5,9.4,12.1
E00084347,78.6,13.6,7.8
E00084348,69.4,8.2,22.4
E00084349,74.2,7.5,18.4
E00084350,73.6,11,15.4
E00084351,76.9,8.1,15
E00084352,77.6,7.4,15
E00084353,75.9,15.6,8.5
E00084355,83.3,5.5,11.3
E00084356,86.3,6.1,7.6
E00084357,82.5,5.9,11.5
E00084358,78.9,7.2,13.8
E00084359,75.4,12,12.6
E00084360,74.4,10.4,15.2
E00084361,68.9,17.6,13.5
E00084362,81.7,8.7,9.6
E00084363,71.3,24.1,4.6
E00084365,59.7,22.8,17.5
E00084366,78.2,9.1,12.7
E00084367,80.7,16,3.3
E00084368,62.7,20.7,16.6
E00084369,80.3,9.7,10
E00084370,79.4,12.2,8.4
E00084371,47.9,33.8,18.3
E00084372,66.8,17,16.2
E00084373,79,10.2,10.8
E00084374,57.4,31.3,11.3
E00084375,84.2,9.2,6.6
E00084376,60.7,27.3,12
E00084377,54.6,34.4,11
E00084378,56.6,24.7,18.7
E00084379,66.7,26.2,7.1
E00084385,66.7,12.6,20.8
E00084386,80.5,9.6,9.9
E00084387,85.6,6.5,7.9
E00084388,76,14.6,9.3
E00084389,75.6,6,18.4
E00084391,77.8,8.4,13.8
E00084392,75.1,17.5,7.3
E00084393,65.9,27.2,7
E00084394,52.5,32.9,14.6
E00084395,57.7,29.9,12.3
E00084396,47.2,36.5,16.3
E00084397,51.6,34.7,13.7
E00084398,58.2,25.6,16.2
E00084399,63.3,27.6,9.1
E00084400,45.7,41.8,12.5
E00084401,46.2,40.7,13.2
E00084402,42.3,43.4,14.3
E00084403,54.3,41.2,4.5
E00084404,64.5,24.6,10.9
E00084405,52.2,32.7,15.1
E00084406,46.5,44.7,8.8
E00084407,53.6,36.1,10.3
E00084408,61.3,23.1,15.6
E00084409,67,27.2,5.8
E00084410,71.6,22.2,6.3
E00084411,54.4,29.6,16.1
E00084412,40.4,50,9.6
E00084413,54.6,29.8,15.6
E00084414,61.5,28.3,10.2
E00084415,61,17.3,21.7
E00084416,56.8,36.4,6.8
E00084417,52.3,37.5,10.2
E00084418,55.8,35.9,8.3
E00084419,82.6,12.2,5.2
E00084420,55.6,30.1,14.3
E00084421,69.2,21.5,9.3
E00084422,59.3,25.3,15.4
