areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00123490,93.4,4.4,1.1,1.1
E00123491,92.9,4.5,0.4,2.2
E00123492,89.3,6.3,1.3,3.1
E00123493,91.3,5.3,0.7,2.7
E00123494,95.7,2.1,0.3,1.8
E00123495,89.6,6.8,0.3,3.2
E00123496,92.7,4.1,1.9,1.3
E00123497,93.8,4,1.1,1.1
E00123498,89.8,4,2.3,4
E00123499,90.3,6.6,0.6,2.6
E00123500,88.1,7.8,1.4,2.7
E00123501,88,7.3,2,2.6
E00123502,88,7.4,2.7,2
E00123503,92.6,4.1,1.8,1.5
E00123504,88.3,6.6,1.5,3.6
E00123505,91.7,4.5,1,2.9
E00123506,91.5,5.2,0.3,3
E00123507,92.3,4.2,1.4,2.1
E00123508,89.5,7.6,1.8,1.1
E00123509,89.2,5.4,0.9,4.5
E00123510,89.2,7.8,1,2
E00123511,91.7,5.1,1.6,1.6
E00123512,90.9,5.5,0.7,2.9
E00123513,93.2,4.1,1.7,1
E00123514,90.2,7.2,1.1,1.4
E00123515,91.2,5.8,0.9,2.1
E00123516,89.4,4.7,1.1,4.7
E00123517,88.2,8.4,1.6,1.9
E00123518,92.1,4.5,0.6,2.8
E00123519,89.8,4.9,1.5,3.7
E00123520,90.9,5.8,1.2,2.1
E00123521,90.3,5.2,1.9,2.6
E00123522,89.8,6.4,1.9,1.9
E00123523,88.3,7.7,3.6,0.5
E00123524,93.1,4.4,0.3,2.2
E00123525,88.9,4.4,4,2.7
E00123526,86.6,10.1,1.8,1.4
E00123528,94.2,3.1,1.2,1.5
E00123529,93.6,4.5,0.8,1.1
E00123544,95.1,2.6,0.5,1.9
E00123545,94.4,5.3,0,0.3
E00123546,91.7,5.7,1.5,1.1
E00123547,89.9,2.8,3.7,3.7
E00123589,92.6,5.7,0.4,1.4
E00123590,93,4.3,1.9,0.8
E00123591,91.2,4.8,2,2
E00123596,92.5,4.4,1.7,1.4
E00123597,93.7,3.7,0.4,2.2
E00123598,91.6,4.9,0.9,2.6
E00123599,85.9,8.1,3.4,2.6
E00123600,90.9,5.5,1.4,2.3
E00123601,93.9,3.9,1.3,1
E00123602,93.5,3.4,0.8,2.3
E00123603,84.8,9,1.7,4.5
E00123604,93.5,4.7,0.4,1.4
E00123605,88.1,7.5,1,3.4
E00123606,93.7,5.3,1,0
E00123608,87,8.3,2.4,2.4
E00123609,91.1,3.8,2.9,2.2
E00123611,92.1,4.5,0.5,2.9
E00123612,93.7,2.3,1,3
E00123613,93,3.9,1.3,1.7
E00123614,96.6,2.6,0.4,0.4
E00123617,90.3,7.2,1.3,1.3
