geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00068657,72.3,8.9,7.4,11.4
E00068658,55.1,19.7,13.5,11.8
E00068659,54.5,11.7,20.1,13.6
E00068661,47.7,18.6,21.6,12.1
E00068664,55.7,14.5,19.1,10.7
E00068669,54.2,21.5,14,10.3
E00068670,58.9,14.4,9.1,17.7
E00068671,64.6,11.5,12.5,11.5
E00068673,61.1,14.2,9.7,15
E00068674,63.8,13.1,11.3,11.9
E00068676,51.5,14.4,18.6,15.5
E00068677,61.6,11,13.7,13.7
E00068679,55.4,22.8,6.9,14.9
E00068681,64.4,12.6,10.4,12.6
E00068683,64.4,20,5.6,10
E00068685,65,6.7,18.3,10
E00068686,55.9,12.4,17.6,14.1
E00068690,54.3,15.7,18.8,11.2
E00068692,49.7,17.5,19,13.8
E00068698,59.5,12.6,13.5,14.4
E00068784,60,15.1,11.4,13.5
E00068785,62.4,19.9,8.3,9.4
E00068786,60,20,15.7,4.3
E00068787,55.1,17.7,20.2,7.1
E00068788,60.2,17.6,11.9,10.2
E00068789,60.6,16.3,15.4,7.7
E00068790,61.8,13.9,13.9,10.4
E00068792,67.2,11.2,14.4,7.2
E00068793,62.3,18.6,10.8,8.3
E00068794,58.2,9.9,15.9,15.9
E00068795,61.8,14.6,14.1,9.5
E00068796,56.3,17.5,16.3,10
E00068797,69.4,14.3,8.2,8.2
E00068798,61.3,15.3,10.9,12.4
E00068799,61.6,21.8,8.1,8.5
E00068800,58.8,16.3,13.7,11.1
E00068801,64.9,9.2,12.2,13.7
E00068802,66.8,16.4,9.7,7.1
E00068803,68.1,19.7,6.7,5.5
E00068804,55.8,25.3,9.5,9.5
E00068805,60.5,23.8,9,6.7
E00068806,60.5,9.2,22.4,7.9
E00068807,63.3,17.2,10.9,8.6
E00068808,63.8,16.7,8.6,10.9
E00068809,61,16.4,14.6,8
E00068810,65.5,11.3,12.5,10.7
E00068811,62,18.5,12.7,6.8
E00068812,63.2,12,16.8,8
E00068914,65.6,16.1,10.2,8.1
E00068915,54.3,19.8,6.9,19
E00068921,64,14,7.5,14.5
E00068922,66.1,12.7,9.1,12.1
E00068929,63.1,11.2,10.2,15.5
E00068930,61.1,16.7,14,8.2
E00068931,68.3,13.4,4.9,13.4
E00068932,70.5,14,6.2,9.3
E00068933,56.6,8.8,13.2,21.4
E00068934,48.9,11.5,19.1,20.6
E00068935,64.2,13.3,12.4,10.2
E00068939,59.2,10.8,13.4,16.6
E00068940,71.3,11.5,7.6,9.6
E00068941,63.3,24.9,5.1,6.8
E00068942,67.1,19.5,6.9,6.5
E00068944,67,18.9,3.9,10.3
E00069125,55.2,17.5,13,14.3
E00069126,45.7,10.2,29.4,14.7
E00069127,52.6,12.8,27.1,7.5
E00069128,47,10.6,33.2,9.2
E00069131,45.1,11.4,26.4,17.1
E00069133,49.5,15.4,9.3,25.7
E00069134,60.1,16.7,6.5,16.7
E00069136,48.7,13.4,28.9,9.1
E00069137,41.8,11.7,31.1,15.3
E00069138,39.2,11.8,32.7,16.3
E00069140,36.9,15.4,36.9,10.8
E00069141,60,12.9,11.6,15.5
E00069142,46.6,14.3,30.5,8.6
E00069144,66.7,14.5,10.3,8.5
E00069147,56.2,12.4,11.4,20
E00069148,52.6,13.4,10.3,23.7
E00069149,60.5,13.6,11.1,14.8
E00069150,58.5,11.6,15.2,14.6
E00069152,55.7,12,19.8,12.5
E00069153,46.5,12.3,26.5,14.8
E00069154,56.6,11.3,13.2,18.9
E00069155,54.6,11.1,24.2,10.1
E00069156,45.1,12,32.6,10.3
E00069158,59.6,8.2,22.2,9.9
E00069159,57,10.4,22.2,10.4
E00069215,58.5,19.1,12.6,9.8
E00069218,55.4,11.9,21.8,10.9
E00069220,65.3,11.4,13.4,9.9
E00069221,67.9,14.7,9.6,7.8
E00069222,64.6,15.5,10.2,9.7
E00069223,56.5,24.8,8.7,10
E00069224,57.1,18.5,13.4,10.9
E00069225,57.5,19.9,13.7,8.9
E00069226,65.6,13.3,9.7,11.3
E00069227,66.2,21,7.6,5.2
E00069228,67.3,15,7.5,10.3
E00069230,68.3,16.3,8.1,7.2
E00069231,61.8,19.1,9,10.1
E00069233,62.6,18.3,7.8,11.3
E00069234,56.9,25,9.7,8.3
E00069235,56.5,21.3,8.3,13.9
E00069236,56.3,23.4,12.6,7.8
E00069237,53.9,25.8,13.5,6.7
E00069238,58.5,9.3,19.1,13.1
E00069239,60.5,21.8,13.6,4.1
E00069240,53,20.5,13.7,12.8
E00069241,61.1,25,7.6,6.3
E00069242,52.6,31.1,11.9,4.4
E00069243,50,23.1,7.4,19.4
E00069244,54.1,18.9,13.5,13.5
E00069300,50.6,12.8,25.6,11.1
E00069303,56,12.8,20.9,10.3
E00069304,50.2,15.3,26.5,7.9
E00069305,53.9,10.1,21.9,14
E00069306,53.8,14.1,17.6,14.6
E00069307,50.7,13.2,23.5,12.5
E00069308,47.9,18.3,19.8,14
E00069309,57.1,16.2,15.7,11
E00069310,58.5,14.3,10.2,17
E00069311,62.5,12.5,10.4,14.6
E00069312,61.7,12.8,18.1,7.4
E00069313,51.8,15.5,22.9,9.8
E00069314,51.8,12.3,29.8,6.1
E00069315,48.8,16.3,25.2,9.8
E00069316,52,13,27,8
E00069317,47.7,13.1,34.6,4.6
E00069318,40,11.3,27.3,21.3
E00069319,51.9,14.8,22.2,11.1
E00069320,51.7,13.8,23.4,11
E00069321,51.7,12.5,27.4,8.4
E00069322,51.8,8.9,31.3,8
E00069323,53.4,12.9,21.6,12.1
E00069324,41.5,15.1,29.2,14.2
E00069325,48.8,10.4,28.4,12.3
E00069326,50.5,13.8,19.1,16.5
E00069327,48.9,19.5,21.1,10.5
E00069328,59.6,11.4,21.7,7.2
E00069329,50.9,10.1,24.9,14.2
E00069330,49.3,12.3,30.4,8
E00069331,63.2,14,8.8,14
E00069332,64.3,8.9,17.9,8.9
E00069333,50.5,12.1,26.9,10.4
E00069334,55.8,12.7,22.1,9.4
E00069335,51.9,16.3,25.6,6.2
E00069336,55.1,13.2,24.3,7.4
E00069337,54.9,12,21.1,12
E00069338,57.8,11.1,19.3,11.9
E00069339,46.7,6,34.7,12.6
E00069340,55.5,13.6,12.6,18.3
E00069341,61.9,9.5,16.3,12.2
E00069342,56.6,12.4,17.9,13.1
E00069343,52.8,13.7,19.8,13.7
E00130294,32.3,24.2,33.3,10.1
E00130295,33,21.2,34.6,11.2
E00130296,30.9,14.5,40,14.5
E00130297,38.6,24.1,27.7,9.6
E00130298,38.3,8.5,44,9.2
E00130299,36.1,21.9,29.6,12.4
E00130300,46.4,6.6,32.5,14.6
E00130301,35.7,21,30.1,13.3
E00130302,38.4,13.9,30.5,17.2
E00130303,41,14.2,34.9,9.9
E00130304,46.2,14.7,25.6,13.5
E00130305,43.1,15.3,28.2,13.4
E00130306,42.6,14.2,32.4,10.8
E00130307,38.2,11.5,38.9,11.5
E00130308,35.6,21.2,26.5,16.7
E00130310,46.6,13.6,27.3,12.5
E00130311,37.1,16.9,27.5,18.5
E00130312,49.1,16.6,17.8,16.6
E00130313,39.7,17.2,32.2,10.9
E00130314,39.3,14.8,33.9,12
E00130315,32.7,17,38.6,11.7
E00130316,36.2,13.2,35.1,15.5
E00130317,43.2,10.8,26.1,19.8
E00130318,47.9,15,20,17.1
E00130319,38.5,19.7,28.2,13.6
E00130320,35.5,24.3,27.8,12.4
E00130321,43.3,15.8,26,14.9
E00130322,43.1,34.5,11.2,11.2
E00130323,48.7,14.6,16.5,20.3
E00130324,49.6,18.3,17.4,14.8
E00130325,44.4,24.6,16.2,14.8
E00130326,38.6,16.4,26.9,18.1
E00130327,49.7,23.1,18.2,9.1
E00130328,31.3,4.8,41,22.9
E00130329,48.4,11.9,23.3,16.4
E00130330,43.8,17.8,26.7,11.6
E00130543,34.9,19.9,32.2,13
E00130658,37.1,22,27.3,13.6
E00130659,48.9,15.3,20.5,15.3
E00130661,42.2,16,28.9,12.9
E00130662,38.8,17.2,26.1,17.9
E00130667,41.7,17.7,19.8,20.8
E00130668,45.8,10.2,22.9,21.2
E00130669,35.4,21.5,29.7,13.4
E00130670,35.2,22.2,26.9,15.7
E00130674,36.2,24.5,21.5,17.8
E00130675,48.5,18.8,20,12.7
E00130676,47.3,20.6,26,6.1
E00130677,41.7,20.8,18.8,18.8
E00130678,41.4,18.7,26.3,13.6
E00130680,42.5,18.5,21.5,17.5
E00130681,31.7,19.3,37.3,11.8
E00130689,45.1,17.6,19.8,17.6
E00130690,41.7,20,25.1,13.1
E00130691,33.8,18.9,31.1,16.2
E00130704,40.9,18.8,26,14.3
E00130705,44.3,19.8,24.4,11.5
E00130706,40.5,14,29.8,15.7
E00130707,44.4,18.7,18.1,18.7
E00130708,51.7,18.4,19.5,10.3
E00130709,47.8,16.3,20.8,15.2
E00130710,50.3,18.1,16.8,14.8
E00130711,51,17.9,17.2,13.9
E00130712,41.1,14,30.2,14.7
E00130713,50,12.8,22.3,14.9
E00130714,45.4,13.2,30.9,10.5
E00130715,40.4,15,33.7,10.9
E00130716,50,17.4,16.7,15.9
E00130717,39.5,12.2,34,14.3
E00130718,50,11,26.2,12.8
E00130719,49.6,13.7,17.3,19.4
E00130720,44,14.7,35.8,5.5
E00130721,41.1,21,28.2,9.7
E00130723,45.9,23,16.8,14.3
E00130724,49.1,14.5,17,19.4
E00130725,48.4,16,19.7,16
E00130726,56.9,13.7,13.7,15.7
E00130727,38.4,17.1,27.4,17.1
E00130728,48.9,14.6,24.8,11.7
E00130729,52.8,13.3,21.1,12.8
E00130730,49.6,18.3,18.3,13.9
E00130731,46.2,20.8,21.4,11.6
E00130732,45.6,12.4,29.6,12.4
E00169044,41.3,18.7,22,18
E00169046,47.1,16,27.3,9.6
E00169048,54.2,11.2,20.6,14
E00169049,41.2,21.4,26.7,10.7
E00169051,42.8,21.1,27.7,8.4
E00169052,49.7,9.5,27.9,12.8
E00169054,46.4,9.4,34.9,9.4
E00169055,53.6,8.9,25,12.5
E00169057,44.7,14.7,25.3,15.3
E00169060,46.3,12.6,29,12.1
E00169062,42.9,16.3,27.9,12.9
E00169063,58.3,11.1,20.6,10
E00169065,49,18.7,18.7,13.5
E00169450,41.5,15.1,32.7,10.7
E00169475,59.3,21.5,13.4,5.8
E00169497,50.8,16.8,24.6,7.8
E00169516,57.4,26,11.3,5.4
E00169517,62.7,29.3,4,4
E00169520,61.7,25.2,8.7,4.3
E00169522,64.1,22.9,9.9,3.1
E00169523,56.2,18.5,12.9,12.4
E00169525,64.5,25.5,3.6,6.4
E00169531,65.6,11.5,19.1,3.8
E00169555,47.9,15,29.3,7.8
E00169556,39.9,14.7,33,12.4
E00169558,47.6,12.9,27.6,11.9
E00169559,50,22.5,19.5,8
E00169561,49.2,21.2,19,10.6
E00169562,46.4,21.9,23.5,8.2
E00169573,45.9,10.9,29.1,14.1
E00173327,46.9,13.8,21.3,18.1
E00173328,47.4,15.5,18.1,19
E00173332,35.5,18.6,39.9,6
E00173333,38.3,28.4,21,12.3
E00173334,36.8,18.8,29.2,15.3
E00173335,42.1,21.3,22.5,14
E00173336,31.5,18.5,41.2,8.8
E00173342,29.5,24.4,42,4
E00173348,32.2,18.1,39,10.7
E00173349,28.2,20.9,33.6,17.3
E00173351,38.6,28.6,24.3,8.6
E00178469,45.9,8.2,34.8,11.1
E00178470,39.3,20.7,33.3,6.7
E00178471,53.4,9.5,27.7,9.5
E00178474,56.7,26.8,8.2,8.2
E00178475,38.7,21.2,25.5,14.6
E00178476,44.8,17.9,32.3,5
E00178482,25.5,22.9,39.2,12.4
E00178487,56.8,15.3,14.2,13.7
E00178489,38.9,17.8,33.3,10
E00178491,67.9,14.8,10.7,6.6
E00178492,34.7,16.6,34.7,14.1
E00178507,58.5,12.7,9.9,19
E00178517,57.8,9.6,25.3,7.2
E00178519,63.4,19.2,10.1,7.2
E00178529,48.1,21.3,20.4,10.2
E00178532,57.1,4.3,22.9,15.7
E00178536,75.9,17.3,3.8,3
E00178542,60.4,20.4,12.5,6.7
E00178551,63.7,9.6,20.5,6.2
E00178555,37.6,23.5,19.5,19.5
E00178557,56.3,28.9,4.9,9.9
E00178558,44.7,12.5,34.7,8.1
E00178559,43.1,16,34,6.9
E00178562,43.3,11.4,38,7.2
E00178566,56.5,10.2,21.5,11.9
E00178567,50,17,13.1,19.9
E00178570,50.6,11.5,27.2,10.7
E00178573,63.3,24.9,8.5,3.4
E00178578,56.2,19.6,15.9,8.3
E00178580,59.2,23.9,7,10
E00178582,50.5,27.5,14.3,7.7
E00178587,57.3,20.2,10.1,12.4
E00178592,61.1,20.6,11.1,7.1
E00178595,53.1,20.3,16.4,10.2
E00178596,38.4,17.8,37.8,5.9
E00178601,48.5,12.4,26.8,12.4
E00178607,58.5,17,14.3,10.2
E00178612,59.2,15.8,11.7,13.3
E00178614,54.8,14.1,18.5,12.6
E00178615,48.2,12.8,30.3,8.7
E00178620,61.5,15.4,11.5,11.5
E00178624,55,15,23.5,6.5
E00178628,38.6,15.2,36.4,9.8
E00178632,73,20.6,4,2.4
E00178633,34.3,22.2,27.4,16.1
