geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00068657,91.3,3.7,2.1,3
E00068658,93.7,2.9,0.9,2.6
E00068659,92.7,3.8,1.8,1.8
E00068661,92.9,2,3.3,1.8
E00068664,88.4,4.1,3.4,4.1
E00068669,91.1,3.9,3.9,1.2
E00068670,92.9,3.6,0.9,2.7
E00068671,91.1,5,1.6,2.3
E00068673,87.1,4.3,4.3,4.3
E00068674,94.8,2.2,1.1,1.8
E00068676,88.3,2.8,4.2,4.7
E00068677,89.6,0.9,3.6,5.9
E00068679,88.4,4.4,2.8,4.4
E00068681,93.5,3.4,1,2.1
E00068683,91.2,2.7,3,3
E00068685,88.3,3,3,5.6
E00068686,92.3,2.3,1.7,3.7
E00068690,89.6,3.9,3.4,3.1
E00068692,88.7,5.7,3.4,2.3
E00068698,93.1,2.8,1.3,2.8
E00068784,92.1,3.3,2.5,2.1
E00068785,90.5,3.3,3.6,2.6
E00068786,91.5,3.6,2,2.9
E00068787,89.4,5.8,3,1.8
E00068788,92.3,2.1,2.6,3
E00068789,91.4,3.4,2.2,2.9
E00068790,92.3,2,2.4,3.3
E00068792,91.2,2.9,1.8,4
E00068793,92.5,1.7,3.7,2
E00068794,92,3.1,2.8,2.1
E00068795,94.4,2.6,1.1,1.9
E00068796,94.3,0.3,2.6,2.9
E00068797,93.7,2.3,1.3,2.7
E00068798,90.2,3.7,3.5,2.6
E00068799,94.8,2.7,0.8,1.7
E00068800,93,3.3,1.5,2.1
E00068801,94.5,3.7,0.3,1.5
E00068802,94,2,1.8,2.2
E00068803,93.3,1.9,3.3,1.5
E00068804,91.6,4.4,1.5,2.6
E00068805,93.9,1.6,1.8,2.7
E00068806,87.6,3.1,3.1,6.2
E00068807,88.7,2.4,4.5,4.5
E00068808,92,4.6,2,1.4
E00068809,89.4,3.3,4,3.3
E00068810,89.7,3.3,2.3,4.6
E00068811,92.1,3,2.7,2.2
E00068812,89.5,5.1,3.4,2
