geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00068657,76.2,14.7,3.9,4.3,0.9
E00068658,53.3,14.9,10.7,15.2,5.9
E00068659,67.6,16.6,6.1,4.7,5
E00068661,55.2,18.4,8.3,12,6.1
E00068664,71.2,18.2,4.2,4.8,1.6
E00068669,61.9,27.1,5.1,1.8,4
E00068670,70.6,12,7.6,6.4,3.4
E00068671,72.5,21.4,2.5,1.8,1.8
E00068673,73.5,19.5,3.3,3.3,0.4
E00068674,73.2,12.4,9.7,3.4,1.3
E00068676,71.8,19.1,5.4,2.7,1
E00068677,73.2,15.2,7,3.1,1.6
E00068679,69.2,19.9,4.5,3.8,2.6
E00068681,67.7,17.1,7.9,4.7,2.5
E00068683,61.1,24.7,7,4,3.2
E00068685,77.3,19.4,2.4,0.9,0
E00068686,57.1,31.6,1.9,6.9,2.5
E00068690,46.6,34,10.1,5.3,4
E00068692,54.8,29.5,6.1,6.3,3.3
E00068698,70,17.8,5.9,2.3,4
E00068784,32.5,39.3,12.8,8.6,6.8
E00068785,28.7,36.8,15.8,11.1,7.7
E00068786,28.3,41.9,14.9,9,5.9
E00068787,36.9,46.8,6.8,3.4,6.1
E00068788,34.9,37.1,14.7,7.7,5.6
E00068789,34.2,36.5,13.7,9.2,6.3
E00068790,26.8,45.1,14.3,5.9,8
E00068792,42.5,46.3,4.6,3.2,3.5
E00068793,30.5,32,20.3,7.5,9.7
E00068794,54.1,22.1,10.2,5.6,8
E00068795,31.6,33.4,11.9,15.3,7.8
E00068796,35.6,47.2,8.3,6.1,2.8
E00068797,25.5,33.1,17.6,13.9,9.9
E00068798,34.8,33.7,14.1,9,8.4
E00068799,29.3,27.3,16.8,14.6,12
E00068800,39.3,29.9,15.2,8.6,6.9
E00068801,33.5,38.8,11.2,10.9,5.6
E00068802,26.3,32.3,19.7,11.4,10.4
E00068803,27.8,31.5,17.4,12.3,11
E00068804,30.8,34.6,16.8,13.4,4.5
E00068805,32.1,28.7,16.3,9.2,13.8
E00068806,32.7,52.3,5.9,5.2,3.9
E00068807,74,18.1,4.7,2.5,0.7
E00068808,29.2,35,16.9,10.6,8.2
E00068809,36.4,38.9,11.9,8,4.9
E00068810,73.3,20.8,2.4,2.4,1.2
E00068811,35.4,42.2,11.8,9,1.7
E00068812,42,44.6,5.8,3.2,4.5
E00068914,60.9,32,5,1.6,0.6
E00068915,61.6,28.2,4.7,2.7,2.7
E00068921,40.7,34.4,12.1,8.9,4
E00068922,62.2,26.3,7.2,2,2.2
E00068929,59.3,26.3,5.6,6.3,2.4
E00068930,53.5,27.7,9.1,4.4,5.3
E00068931,66.9,25.8,3,3.7,0.7
E00068932,46.4,21.9,15.5,11.1,5.1
E00068933,43.8,34.5,6,8.3,7.4
E00068934,48.1,34.3,8.3,8,1.2
E00068935,56.6,22.9,10.7,6.6,3.1
E00068939,58.9,23.1,7.3,7,3.7
E00068940,51.8,22.4,13,4.6,8.2
E00068941,28.4,25.3,25.1,10.8,10.3
E00068942,24.7,20.2,25.4,14.7,15
E00068944,36.2,22.3,25.9,9,6.6
E00069125,73.3,17.8,3.8,3.2,1.9
E00069126,65.4,28.7,3.6,2.1,0.2
E00069127,74.7,20.3,3.4,1.3,0.3
E00069128,66.2,30.2,0.6,0.6,2.4
E00069131,65.8,27.2,4.2,0.6,2.2
E00069133,85.9,10.4,2.6,0.2,0.9
E00069134,77.9,17.2,2.2,1.6,1.1
E00069136,41.1,50,2.6,5.2,1.1
E00069137,52.6,38.3,4,4.3,0.9
E00069138,66.2,25.9,2,3.6,2.3
E00069140,72.1,20,5.1,2.2,0.6
E00069141,82.5,12.6,1.1,2.6,1.1
E00069142,62.9,28.3,3.7,2.4,2.8
E00069144,80.3,12.1,4.9,2.6,0.3
E00069147,69.4,21.8,1.1,4.8,2.8
E00069148,70.8,19.6,6.4,2.1,1.1
E00069149,62.3,21.1,6.9,8,1.7
E00069150,72.4,18.6,0.3,6.8,2
E00069152,73.9,21.5,3.6,0.5,0.5
E00069153,71.7,21.7,1.6,1.3,3.7
E00069154,80.9,14.6,3.4,1.1,0
E00069155,68.4,28.4,2,0,1.2
E00069156,62.1,32.4,0.2,3.1,2.1
E00069158,79.4,16.9,2,1.7,0
E00069159,71.9,24.7,1.3,0,2
E00069215,24.7,37.5,24.7,7.7,5.4
E00069218,31.8,43.5,12.6,9.3,2.8
E00069220,51.7,30.7,9.1,4.6,3.8
E00069221,29.7,32.6,22.2,7,8.6
E00069222,29.1,35,17,9.3,9.6
E00069223,18.9,37.2,14,19.7,10.3
E00069224,35.6,41.9,14.1,6.7,1.9
E00069225,25.8,35,19.5,14,5.7
E00069226,31.6,38.4,13.3,8.1,8.6
E00069227,25.2,34.1,17.3,13.2,10.2
E00069228,37,45.6,8.1,3.3,5.9
E00069230,22.7,30.7,20.9,13.6,12
E00069231,34.7,56.7,6.3,2.3,0
E00069233,38.3,22.2,18.8,9.2,11.5
E00069234,35.4,48.5,10.5,3,2.5
E00069235,25.1,32.6,13.7,16.8,11.7
E00069236,23.1,36.8,15.1,9.9,15.1
E00069237,24,39.3,13.5,14.8,8.3
E00069238,37,41.6,7.3,7.6,6.5
E00069239,27.2,29.8,16,15.6,11.3
E00069240,23.7,36.3,22.1,9.9,8
E00069241,20.7,34,21.1,11.2,12.9
E00069242,19.2,44.7,12.5,14.7,8.9
E00069243,32,39.4,11.3,13.8,3.4
E00069244,44.1,30.8,12.3,6.6,6.2
E00069300,36.7,55.1,3.3,2.8,2.1
E00069303,40.9,48.5,3.8,3.6,3.1
E00069304,36.6,53.4,3,3.5,3.5
E00069305,50.1,42.3,3,3.8,0.8
E00069306,68.8,17.5,5,7,1.7
E00069307,42.2,49.5,3.5,1.9,2.9
E00069308,51.4,33.3,6.9,3.9,4.5
E00069309,49,27.4,9,7.6,7.1
E00069310,50.6,29.3,7.2,5.5,7.5
E00069311,42.7,31.9,8.2,7.6,9.5
E00069312,54.9,24.4,10.2,5.5,5
E00069313,40.7,43.7,5.9,4.5,5.3
E00069314,39.7,55.9,0.8,1.6,2
E00069315,36.3,55.2,5.2,2.2,1.1
E00069316,48.7,41.5,6.2,2.1,1.5
E00069317,39.8,50.5,4.6,3.4,1.8
E00069318,72,23.9,2.8,0.3,0.9
E00069319,36.8,47,6.8,9.4,0
E00069320,41.8,47.1,3.9,5.7,1.4
E00069321,71.1,20.5,3.7,3.9,0.8
E00069322,41.8,52.5,0,3.4,2.3
E00069323,46.5,48,0.8,3.1,1.6
E00069324,43.2,45.8,3,6.8,1.1
E00069325,83.4,11.5,3.1,1,1
E00069326,74.4,21.4,1.8,1.6,0.8
E00069327,43.6,41.3,2.7,7.6,4.9
E00069328,40.4,51.5,1.3,2.7,4
E00069329,37.1,48.9,5.8,5.8,2.5
E00069330,30.1,57.8,5,4.3,2.8
E00069331,39.4,33.3,13.9,9.5,3.9
E00069332,44.4,42.9,8.3,2.3,2.3
E00069333,40.5,45.3,8.4,3.8,2
E00069334,46.9,40.2,8.3,2.1,2.4
E00069335,38.9,47.3,5.8,6.1,2
E00069336,46.8,39,8.9,2.5,2.8
E00069337,42.2,47.6,5.7,3.2,1.3
E00069338,39.2,39.9,14.6,2.2,4.1
E00069339,43.4,45.3,3.6,5.2,2.5
E00069340,45.2,41.5,6.7,5.9,0.7
E00069341,40.2,38.2,11.9,4.5,5.1
E00069342,44.3,23.9,14.1,8.6,9.2
E00069343,50.7,23,12.3,8,6
E00130294,81.7,14.7,2.2,0.4,1.1
E00130295,82.1,16.2,0.3,0,1.5
