geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00068657,56.6,5,38.4
E00068658,61.2,6.9,31.8
E00068659,54.6,4.6,40.8
E00068661,64.3,6.5,29.2
E00068664,52,3.2,44.8
E00068669,53.3,2.1,44.6
E00068670,72,5.1,22.9
E00068671,44.1,5,50.9
E00068673,50.2,4.5,45.2
E00068674,66.2,6.8,27
E00068676,37,5.7,57.4
E00068677,43.9,5.2,50.9
E00068679,49.8,2.9,47.4
E00068681,57.4,3,39.6
E00068683,59,4.1,36.9
E00068685,35.7,4.7,59.6
E00068686,57.8,6.5,35.7
E00068690,58.7,2.4,38.9
E00068692,60,4.6,35.4
E00068698,47.8,5.2,47
E00068784,60,3.7,36.3
E00068785,47.4,5.8,46.8
E00068786,53,2.3,44.7
E00068787,55,4.7,40.3
E00068788,44.1,4.8,51.1
E00068789,60.8,4.7,34.5
E00068790,56.7,3.4,40
E00068792,50,6.1,43.9
E00068793,44,2.6,53.4
E00068794,57.9,4.4,37.7
E00068795,52.5,6.7,40.8
E00068796,52.3,4.3,43.4
E00068797,50.8,4.1,45.2
E00068798,45.7,6.3,48
E00068799,52.5,3.7,43.8
E00068800,55.2,4,40.8
E00068801,47.6,4,48.4
E00068802,57.5,5.6,36.8
E00068803,55,4.6,40.4
E00068804,40.7,4.1,55.1
E00068805,55,6.1,38.9
E00068806,30,6.5,63.5
E00068807,38,6,56
E00068808,50.8,3.3,45.9
E00068809,53.7,3.3,42.9
E00068810,53,6.6,40.4
E00068811,57.6,0,42.4
E00068812,47.5,3.1,49.4
E00068914,48.9,6.6,44.4
E00068915,42.5,6.6,50.9
E00068921,55.8,5.6,38.6
E00068922,50.2,8,41.8
E00068929,50.3,7,42.7
E00068930,58.4,3.9,37.8
E00068931,51.1,4.6,44.3
E00068932,57.9,3.5,38.5
E00068933,50.5,4.4,45.1
E00068934,53,2.8,44.1
E00068935,52.6,5.6,41.8
E00068939,45.4,13.9,40.7
E00068940,52.1,3.6,44.2
E00068941,56.6,4.7,38.6
E00068942,66.3,3.3,30.3
E00068944,54.2,2.8,43
E00069125,56.5,3.3,40.1
E00069126,56.4,2.6,41
E00069127,48.4,3.3,48.4
E00069128,58,3.5,38.5
E00069131,64.8,1,34.2
E00069133,61,2.8,36.2
E00069134,53.9,7.9,38.2
E00069136,62.3,3,34.7
E00069137,71.7,4.5,23.8
E00069138,67,4,29
E00069140,55.5,4.2,40.3
E00069141,57.4,3.7,38.9
E00069142,64.4,4.5,31
E00069144,56.6,6.6,36.9
E00069147,46.8,4.7,48.5
E00069148,50.3,5.5,44.2
E00069149,58.7,5.8,35.5
E00069150,57.2,4.2,38.6
E00069152,64,3.3,32.7
E00069153,54.8,5.7,39.6
E00069154,35.5,3.2,61.3
E00069155,60.8,2.6,36.5
E00069156,60.9,3.5,35.6
E00069158,60.3,3.9,35.8
E00069159,60.1,1.8,38.1
E00069215,50.6,4.8,44.7
E00069218,53.8,2.2,44.1
E00069220,53.5,4.8,41.8
E00069221,50.9,1.2,47.9
E00069222,54.2,3.7,42.1
E00069223,52.2,3.6,44.2
E00069224,54.6,3.2,42.2
E00069225,51,3.4,45.5
E00069226,53.6,4.7,41.8
E00069227,51.7,3.2,45
E00069228,44,4.6,51.5
E00069230,60.3,4.1,35.6
E00069231,32.6,3,64.4
E00069233,56.7,5.5,37.8
E00069234,35,4.1,60.9
E00069235,42.9,6.5,50.6
E00069236,51.4,3.1,45.5
E00069237,48.9,5,46.1
E00069238,54.2,3,42.9
E00069239,54.8,4.2,40.9
E00069240,55.1,4.2,40.7
E00069241,57.3,5.2,37.5
E00069242,43.8,5,51.1
E00069243,62.5,4.2,33.3
E00069244,62.8,2.7,34.4
E00069300,47.5,1.6,50.9
E00069303,46.5,4.1,49.3
E00069304,42.8,1.6,55.6
E00069305,41.1,2.3,56.6
E00069306,60.7,2.5,36.8
E00069307,49.5,2.9,47.6
E00069308,54.7,3,42.3
E00069309,57.7,3.7,38.7
E00069310,54,2.2,43.8
E00069311,46.8,5.4,47.8
E00069312,60.9,3.9,35.2
E00069313,56.4,2.6,41
E00069314,49.1,1.3,49.6
E00069315,48.8,3.2,48
E00069316,59.1,7,33.9
E00069317,45.5,3.5,51
E00069318,57,3.4,39.6
E00069319,48.4,4.9,46.7
E00069320,59.4,4.9,35.7
E00069321,71.4,4,24.6
E00069322,52.4,5.3,42.3
E00069323,56.5,4.3,39.1
E00069324,47.8,6.2,46
E00069325,71.9,4.3,23.7
E00069326,58.3,4,37.7
E00069327,59.6,4,36.3
E00069328,51.1,4.4,44.4
E00069329,49.4,5.3,45.3
E00069330,49.5,1.7,48.8
E00069331,56.4,4.6,38.9
E00069332,51.4,9.5,39
E00069333,55.1,4.2,40.7
E00069334,59.5,3.7,36.8
E00069335,46.4,4,49.6
E00069336,56.1,3.3,40.6
E00069337,51.8,2.9,45.2
E00069338,51.9,3.4,44.7
E00069339,56.1,2,41.8
E00069340,58.1,2.1,39.8
E00069341,53.1,4.4,42.5
E00069342,61.2,3.3,35.5
E00069343,54.2,6,39.8
E00130294,42.1,3.7,54.1
E00130295,62.3,1.7,36
E00130296,62.5,3,34.5
E00130297,60.6,1.1,38.3
E00130298,57.6,1.6,40.8
E00130299,58.2,2,39.7
E00130300,59,2,39.1
E00130301,55.6,0.4,44.1
E00130302,56,4,40
E00130303,65.3,0,34.7
E00130304,56.5,2.2,41.3
E00130305,67.2,1,31.8
E00130306,63.3,3.1,33.5
E00130307,56.2,0,43.8
E00130308,54.3,2,43.7
E00130310,34.8,2.3,62.9
E00130311,62.2,3.8,34
E00130312,65.5,4.3,30.2
E00130313,51.8,0.9,47.4
E00130314,56.6,1.6,41.9
E00130315,59.7,1,39.2
E00130316,57.5,5.2,37.3
E00130317,45.6,2.1,52.3
E00130318,57.7,2.4,39.9
E00130319,67.2,2.2,30.6
E00130320,62.1,2.2,35.7
E00130321,71.5,1.7,26.8
E00130322,52.3,1.8,45.9
E00130323,66.2,3.8,30
E00130324,59.6,2.5,37.9
E00130325,60.4,0,39.6
E00130326,65.5,3.8,30.7
E00130327,60.2,2.1,37.7
E00130328,37.6,4.1,58.4
E00130329,61,2.7,36.3
