geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00068657,23.4,46.7,21.2,8.8
E00068658,49.1,36.6,12.4,1.9
E00068659,27.6,47.6,17.9,6.9
E00068661,30.7,52.9,13.9,2.5
E00068664,36.5,38.7,15.3,9.5
E00068669,54,33.6,11.5,0.9
E00068670,19.3,43.6,25.7,11.4
E00068671,49.2,39.8,10.2,0.8
E00068673,49.6,38.8,8.3,3.3
E00068674,29.4,47.6,19.8,3.2
E00068676,51.8,42.2,5.4,0.6
E00068677,54.1,38.5,5.5,1.8
E00068679,43.6,40.2,13.7,2.6
E00068681,22.1,51.3,22.1,4.4
E00068683,29.9,42.5,19.7,7.9
E00068685,52.7,40.2,5.4,1.8
E00068686,12.8,44.4,31.6,11.1
E00068690,16.4,42.5,31.3,9.7
E00068692,19.1,42,25.2,13.7
E00068698,47.1,39.1,12.3,1.4
E00068784,30.5,41.7,23.2,4.6
E00068785,66.3,20.3,11,2.3
E00068786,33.8,43.9,19.4,2.9
E00068787,24.6,36.5,27,11.9
E00068788,45,40.9,10.7,3.4
E00068789,26,38.9,26.7,8.4
E00068790,23.2,36.4,27.8,12.6
E00068792,27.9,43,16.3,12.8
E00068793,42.3,39.2,15.4,3.1
E00068794,37.4,38.1,18.7,5.8
E00068795,35.6,39.3,20,5.2
E00068796,29.7,42.3,19.8,8.1
E00068797,48.5,38.2,11.8,1.5
E00068798,49,41.3,5.6,4.2
E00068799,42.1,37.2,15.2,5.5
E00068800,35.3,48.9,14.3,1.5
E00068801,35.1,43,15.8,6.1
E00068802,43.8,36.5,17.5,2.2
E00068803,53.2,28.8,17.9,0
E00068804,64.2,26,7.3,2.4
E00068805,51.7,34.9,11.4,2
E00068806,41.4,38.7,18.9,0.9
E00068807,47.8,37.1,11.9,3.1
E00068808,41.3,39.3,18,1.3
E00068809,21.2,50,22,6.8
E00068810,30.8,46.2,19.2,3.8
E00068811,25.4,40.5,21.4,12.7
E00068812,53.9,31.9,10.6,3.5
E00068914,39.7,30.5,19.9,9.9
E00068915,42.2,38.8,17,2
E00068921,25,44.1,23.7,7.2
E00068922,34.1,41.9,18.6,5.4
E00068929,34,40,18.7,7.3
E00068930,26.8,49.4,17.7,6.1
E00068931,30.5,42.7,21.4,5.3
E00068932,30.3,49,18.6,2.1
E00068933,28,37.9,27.3,6.8
E00068934,38.8,43.4,15.5,2.3
E00068935,30.7,50,14.8,4.5
E00068939,29,37.1,28.2,5.6
E00068940,47.4,38.3,10.5,3.8
E00068941,45,40.5,13,1.5
E00068942,45.7,38.4,13.8,2.2
E00068944,43.4,42.6,11.8,2.2
E00069125,23.9,46.4,22.5,7.2
E00069126,11.8,37.3,30.1,20.9
E00069127,32.4,36.5,18.2,12.8
E00069128,10.3,31,37.2,21.4
E00069131,6,34.2,33.3,26.5
E00069133,21.8,47.2,25.4,5.6
E00069134,26.6,41.9,25.8,5.6
E00069136,12.2,27.8,38.3,21.7
E00069137,5.3,35.4,39.8,19.5
E00069138,14.9,37.7,36.8,10.5
E00069140,15.1,43.7,37.8,3.4
E00069141,22,43.2,25,9.8
E00069142,6.5,46.7,36.4,10.3
E00069144,19.8,40.5,35.1,4.6
E00069147,35.8,45,17.5,1.7
E00069148,40.2,34.8,23.2,1.8
E00069149,43,47.3,8.6,1.1
E00069150,21.8,43,27.5,7.7
E00069152,12.7,37.3,31.7,18.3
E00069153,13.9,38.6,33.7,13.9
E00069154,56.4,32.7,10,0.9
E00069155,18,40.6,29.3,12
E00069156,4.9,30.8,45.5,18.9
E00069158,13.3,39.1,39.1,8.6
E00069159,8.2,42.9,38.8,10.2
E00069215,43.7,38.1,15.9,2.4
E00069218,26.2,44.6,21.5,7.7
E00069220,28.4,46.3,22.8,2.5
E00069221,44.2,37.6,13.3,4.8
E00069222,39.2,47.7,9.2,3.8
E00069223,44.3,44.3,9.2,2.3
E00069224,27.8,45.6,19,7.6
E00069225,44.1,37.6,17.2,1.1
E00069226,44.7,38.3,11.3,5.7
E00069227,48.5,35.4,13.1,3.1
E00069228,60.8,26.7,10.8,1.7
E00069230,46.3,39.7,12.4,1.7
E00069231,56.6,32.2,7,4.2
E00069233,32.9,48.6,14.3,4.3
E00069234,46.5,43.4,8.1,2
E00069235,66.7,28.9,3.7,0.7
E00069236,34.5,47.4,14.7,3.4
E00069237,41.8,29.9,26.9,1.5
E00069238,18.6,39,30.5,11.9
E00069239,48.3,40.6,9.1,2.1
E00069240,44.4,39.5,12.3,3.7
E00069241,45.6,32.4,17.6,4.4
E00069242,37.4,46.5,15.2,1
E00069243,20.3,44.1,15.3,20.3
E00069244,22.9,38.6,32.9,5.7
E00069300,14.6,50.9,28.1,6.4
E00069303,31.2,40.6,19.2,9
E00069304,17.5,50.2,20.2,12.1
E00069305,25.4,42.6,25.4,6.5
E00069306,10.1,52.2,30.8,6.9
E00069307,10.9,50,30,9.1
E00069308,13.3,38.7,35.3,12.7
E00069309,15.4,50,23.5,11
E00069310,20,50.8,25,4.2
E00069311,26.8,35.7,29.2,8.3
E00069312,9.5,47.4,28.4,14.7
E00069313,14.4,35.1,39.7,10.9
E00069314,12.9,50.5,24.7,11.8
E00069315,19,41,23,17
E00069316,16.5,52.9,23.5,7.1
E00069317,14.1,48.5,24.2,13.1
E00069318,10.3,39.3,40.2,10.3
E00069319,11.1,52.2,25.6,11.1
E00069320,16.5,42.3,26.8,14.4
E00069321,10,45.4,35.4,9.2
E00069322,14.1,42.4,34.8,8.7
E00069323,9.9,48.1,30.9,11.1
E00069324,28.9,44.7,20.2,6.1
E00069325,10.1,47.5,34.8,7.6
E00069326,12.8,40.5,35.1,11.5
E00069327,23.6,38.2,25.8,12.4
E00069328,10.9,52.3,25.8,10.9
E00069329,16.4,50.7,24.3,8.6
E00069330,14.8,42.6,27,15.7
E00069331,26.4,45.5,18.2,9.9
E00069332,35.2,42.6,20.4,1.9
E00069333,19.1,39.7,30.5,10.7
E00069334,15.6,41,33.6,9.8
E00069335,22.9,45.8,22,9.3
E00069336,12.4,44.9,23.6,19.1
E00069337,14.4,39.4,26.9,19.2
E00069338,13.3,44.8,28.6,13.3
E00069339,13.3,37.2,27.4,22.1
E00069340,16.7,32.5,31,19.8
E00069341,15.4,48.1,23.1,13.5
E00069342,35.3,37.3,20.6,6.9
E00069343,16.3,51,20.4,12.2
E00130294,18.8,44.4,31.6,5.3
E00130295,6.7,41.8,38.8,12.7
E00130296,10,34.2,43.3,12.5
E00130297,6.6,39.4,38.7,15.3
E00130298,10.7,40.2,39.3,9.8
E00130299,11,34.6,36.2,18.1
E00130300,14.3,42.9,28.6,14.3
E00130301,9.8,41.8,33.6,14.8
E00130302,8.7,40.9,36.2,14.2
E00130303,9.4,28.8,43.2,18.7
E00130304,9.4,36.7,40.6,13.3
E00130305,11.8,33.3,39.6,15.3
E00130306,5.6,36.1,42.4,16
E00130307,12.9,28.4,44,14.7
E00130308,11.6,42.1,35.5,10.7
E00130310,22.8,55.2,17.9,4.1
E00130311,13.1,42.3,36.9,7.7
E00130312,11.4,45.5,35,8.1
E00130313,14.1,38.2,32.4,15.3
E00130314,10.2,22,41.7,26
E00130315,4.7,33.6,39.8,21.9
E00130316,5.8,39.4,40.9,13.9
E00130317,12.5,44.5,26.6,16.4
E00130318,25.6,41.4,26.3,6.8
E00130319,10.8,39.9,35.8,13.5
E00130320,11.2,40.8,34.4,13.6
E00130321,6.4,43.3,35.5,14.9
E00130322,12.9,54.3,24.1,8.6
E00130323,15.6,44.3,34.4,5.7
E00130324,28.4,38.8,27.6,5.2
E00130325,15.8,34.2,37.5,12.5
E00130326,11.4,37.4,37.4,13.8
E00130327,14.9,42.1,30.7,12.3
E00130328,35,42.1,18.6,4.3
E00130329,25.4,43.5,23.2,8
E00130330,13.3,40.8,32.5,13.3
E00130543,8,40.9,36.5,14.6
E00130658,10.4,37.5,36.5,15.6
E00130659,7.6,44.3,33.6,14.5
E00130661,15.1,48.9,26.9,9.1
E00130662,10.7,48.8,33.1,7.4
E00130667,17.8,46.6,28.8,6.8
E00130668,9,45.9,29.7,15.3
E00130669,5.9,38.4,43.2,12.4
E00130670,13.3,38.9,33.3,14.4
E00130674,7.3,36.3,41.1,15.3
E00130675,18.9,43.9,31.1,6.1
E00130676,20,36.6,34.5,9
E00130677,15.9,42.1,30.2,11.9
E00130678,12.3,46.6,30.1,11
E00130680,12.2,42.3,36.5,9
E00130681,5.7,31.1,41.8,21.3
E00130689,20.5,50,23.1,6.4
E00130690,7.3,33.1,46,13.7
E00130691,13.4,46.3,24.4,15.9
