areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00112739,52.5,47.5
E00112740,65.7,34.3
E00145218,62.3,37.7
E00145244,65.3,34.7
E00145245,67.1,32.9
E00145246,60.8,39.2
E00145248,58.1,41.9
E00158975,48.8,51.2
E00158981,59.7,40.3
E00159015,58.6,41.4
E00159017,58.9,41.1
E00159018,61,39
E00159020,57.6,42.4
E00159021,62.1,37.9
E00159024,39.9,60.1
E00159025,69.4,30.6
E00159030,69.4,30.6
E00159032,57.8,42.2
E00159033,64.4,35.6
E00159034,56.5,43.5
E00159035,60.4,39.6
E00159036,55.8,44.2
E00159037,50.5,49.5
E00159038,57.5,42.5
E00159039,58.9,41.1
E00159050,56.9,43.1
E00159051,52.8,47.2
E00159052,51.6,48.4
E00159053,56.3,43.7
E00159054,46.5,53.5
E00159055,47.4,52.6
E00159056,57.6,42.4
E00159057,56.7,43.3
E00159058,66,34
E00159059,53.5,46.5
E00159060,54.8,45.2
E00159062,58.9,41.1
E00159063,65.9,34.1
E00159064,69.5,30.5
E00159065,63.4,36.6
E00159083,57.9,42.1
E00159084,66.3,33.7
E00159085,53.1,46.9
E00159086,47.9,52.1
E00159087,43.2,56.8
E00159088,54.2,45.8
E00159089,53.8,46.2
E00159090,54.5,45.5
E00159091,35.6,64.4
E00159092,62.7,37.3
E00159093,59.1,40.9
E00159094,41.3,58.7
E00159095,42.9,57.1
E00159096,47.9,52.1
E00159125,52.6,47.4
E00159126,48.5,51.5
E00159128,40.9,59.1
E00159129,47.5,52.5
E00159139,58.4,41.6
E00159140,38,62
E00159141,44.8,55.2
E00159142,54.1,45.9
E00159143,58.2,41.8
E00159144,36,64
E00159145,48.9,51.1
E00159146,43.2,56.8
E00159147,32,68
E00159148,35.4,64.6
E00159149,46.2,53.8
E00159150,39.4,60.6
E00159151,51.6,48.4
E00159152,46,54
E00159153,63.8,36.2
E00159155,51.3,48.7
E00159156,54.5,45.5
E00159157,61.5,38.5
E00159158,62.7,37.3
E00159159,59.8,40.2
E00159160,66.1,33.9
E00159161,64.5,35.5
E00159162,54,46
E00159163,74.7,25.3
E00159193,42.8,57.2
E00159194,54.7,45.3
E00159195,47.7,52.3
E00159196,52.7,47.3
E00159197,40.4,59.6
E00159198,59,41
E00159199,47.8,52.2
E00159200,63.2,36.8
E00159201,48.4,51.6
E00159202,65,35
E00159204,65.1,34.9
E00159205,60.3,39.7
E00159206,68.8,31.2
E00159207,62.4,37.6
E00159208,58.1,41.9
E00159210,63.3,36.7
E00159211,54.2,45.8
E00159212,33.8,66.2
E00159213,27.4,72.6
E00159214,51.8,48.2
E00159215,45.5,54.5
E00159216,55,45
E00159218,36.2,63.8
E00159219,55.8,44.2
E00159220,52,48
E00159221,47.8,52.2
E00159222,31.4,68.6
E00159223,30,70
E00159225,44.2,55.8
E00159227,65.6,34.4
E00159228,75,25
E00159229,45.8,54.2
E00159230,61.9,38.1
E00159231,40.5,59.5
E00159232,65.8,34.2
E00159233,29.1,70.9
E00159234,34,66
E00159235,33.7,66.3
E00159236,47.3,52.7
E00159237,42.1,57.9
E00159238,51.4,48.6
E00159239,52.2,47.8
E00159240,69.7,30.3
E00159241,60.3,39.7
E00159242,33.1,66.9
E00159243,49.1,50.9
E00159244,32.9,67.1
E00159245,48.5,51.5
E00159246,40.4,59.6
E00159247,48.5,51.5
E00159248,49.3,50.7
E00159249,44.1,55.9
E00159250,43.9,56.1
E00159252,35.6,64.4
E00159253,39.2,60.8
E00159254,28,72
E00159255,28.5,71.5
E00159256,62.7,37.3
E00159257,64.3,35.7
E00159258,48.7,51.3
E00159259,40.6,59.4
E00159260,65.1,34.9
E00159261,26,74
E00159262,38.8,61.2
E00159263,54.8,45.2
E00159264,58.9,41.1
E00159265,51.3,48.8
E00159266,40.3,59.7
E00159267,28.1,71.9
E00159268,65,35
E00159269,44.7,55.3
E00159270,31,69
E00159271,29.9,70.1
E00159272,57.9,42.1
E00159273,60.6,39.4
E00159274,49.8,50.2
E00159307,62,38
E00159308,56.7,43.3
E00159309,59,41
E00159310,60.9,39.1
E00159311,52.3,47.7
E00159312,61.1,38.9
E00159313,58.4,41.6
E00159314,66.3,33.7
E00159315,52.1,47.9
E00159316,55.9,44.1
E00159317,70.4,29.6
E00159318,66,34
E00159319,65.3,34.7
E00159320,61.1,38.9
E00159321,47.8,52.2
E00159322,57.4,42.6
E00159323,63.2,36.8
E00159324,54.1,45.9
E00159325,62.3,37.7
E00159332,48.9,51.1
E00159333,46.3,53.7
E00159334,58.9,41.1
E00159336,61.2,38.8
E00159337,47,53
E00159338,66.7,33.3
E00159339,55.7,44.3
E00159340,66.2,33.8
E00159341,44.6,55.4
E00159342,58.5,41.5
E00159343,44,56
E00159344,31.3,68.8
E00159345,66.2,33.8
E00159346,47.7,52.3
E00159347,59,41
E00159348,62.3,37.7
E00159349,55.3,44.7
E00159350,44.6,55.4
E00159351,49,51
E00159352,63.6,36.4
E00159353,55.9,44.1
E00159381,64.3,35.7
E00159383,41.3,58.7
E00159384,61.2,38.8
E00159385,53.7,46.3
E00159387,47.9,52.1
E00159388,51.8,48.2
E00159420,47.7,52.3
E00159421,67.3,32.7
E00159423,63.7,36.3
E00159436,62.9,37.1
E00159437,50.3,49.7
E00159438,63.4,36.6
E00159608,53.5,46.5
E00159678,40.7,59.3
E00159696,65.3,34.7
E00159735,44.1,55.9
E00159736,64,36
E00159737,46.4,53.6
E00159747,47.6,52.4
E00159748,53.5,46.5
E00159750,53.2,46.8
E00159751,49.8,50.2
E00159752,60.4,39.6
E00159753,44.2,55.8
E00159754,64.1,35.9
E00159755,52.1,47.9
E00159756,48.2,51.8
E00159757,49.6,50.4
E00159758,43.9,56.1
E00172278,48.4,51.6
E00172279,39.6,60.4
E00172280,34.1,65.9
E00172281,34.4,65.6
E00172282,57.4,42.6
E00172283,59.8,40.2
E00172284,51.6,48.4
E00172285,56.9,43.1
E00172286,39.8,60.2
E00172287,59,41
E00172291,56.6,43.4
E00172292,45.1,54.9
E00172293,56.8,43.2
E00172294,40,60
E00172295,51.9,48.1
E00172296,50.7,49.3
E00172297,48.8,51.2
E00172298,61.8,38.2
E00172299,70.8,29.2
E00172300,52.5,47.5
E00172301,57.5,42.5
E00172312,49.2,50.8
E00172313,65.6,34.4
E00172324,41.2,58.8
E00172325,56.4,43.6
E00172331,33.7,66.3
E00172335,64.5,35.5
E00172336,56.7,43.3
E00186839,66.1,33.9
E00186844,64.3,35.7
E00186847,56.5,43.5
E00186863,45.9,54.1
E00186872,33.4,66.6
E00186873,41.4,58.6
E00186876,62,38
E00186884,38,62
E00186885,40.8,59.2
E00186887,41.5,58.5
E00186890,54,46
E00186892,55.4,44.6
E00186893,54.1,45.9
E00186894,46.9,53.1
E00186901,45.3,54.7
E00186905,47.2,52.8
