areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00112739,7.9,32.4,41,18.7
E00112740,2.9,32.1,48.9,16.1
E00145218,3.5,23.9,54.9,17.7
E00145244,5.2,22.4,43.3,29.1
E00145245,7.7,24.9,43.1,24.3
E00145246,5.8,30.9,40.8,22.5
E00145248,0.9,39.3,41.1,18.7
E00158975,14.6,36.6,24.4,24.4
E00158981,9.9,36.2,32.9,21.1
E00159015,5.2,27.6,42.2,25
E00159017,13.5,34.1,37.3,15.1
E00159018,4.7,30.7,41.7,22.8
E00159020,5.4,33.3,37.8,23.4
E00159021,3.5,31.3,36.1,29.2
E00159024,17.9,34,35.3,12.8
E00159025,2.1,28.2,43.7,26.1
E00159030,0,16.7,43.3,40
E00159032,6.9,28.5,43.1,21.5
E00159033,0.9,35.4,45.1,18.6
E00159034,6.5,16.1,38.7,38.7
E00159035,3.9,34.2,42.4,19.5
E00159036,3.4,37,37,22.7
E00159037,5.8,41.7,32,20.4
E00159038,2.7,30.2,52.3,14.8
E00159039,2.6,30.5,43.5,23.4
E00159050,5.5,36.4,42.4,15.8
E00159051,6.5,43.2,38.1,12.2
E00159052,1,30.2,38.5,30.2
E00159053,6.5,29.7,44.9,18.9
E00159054,10.6,31.4,42.5,15.5
E00159055,5.9,42.9,38.7,12.6
E00159056,0,30.6,43,26.4
E00159057,1.9,32.7,36.5,28.8
E00159058,6.3,31,44.4,18.3
E00159059,9.4,35.3,37.4,18
E00159060,12.1,43.5,29,15.3
E00159062,8.2,38.8,32,21.1
E00159063,11.3,39.7,35.5,13.5
E00159064,4,41.6,42.4,12
E00159065,7.4,34.9,42.9,14.9
E00159083,4.2,20.8,47.2,27.8
E00159084,9.8,33.3,33.3,23.5
E00159085,3.9,27.8,40.4,27.8
E00159086,9.2,34.2,36.2,20.4
E00159087,4.7,55,30.9,9.4
E00159088,6.3,31.3,42.5,20
E00159089,10.2,38.7,40.3,10.8
E00159090,6.3,38.3,38.3,17.2
E00159091,31.5,44.9,17.3,6.3
E00159092,4.5,27.8,46.6,21.1
E00159093,6.7,41.9,33.8,17.6
E00159094,10.3,44.9,30.8,14.1
E00159095,9.3,39,31.4,20.3
E00159096,6.6,29.8,45,18.5
E00159125,3.4,44.4,33.3,18.8
E00159126,12.6,36.2,37,14.2
E00159128,19.1,38.2,29.8,13
E00159129,7.2,40.9,41.4,10.5
E00159139,8.4,29.8,48.1,13.7
E00159140,10.9,53.9,28.1,7
E00159141,15.3,34.7,42.7,7.3
E00159142,6.5,42.3,35.1,16.1
E00159143,6.3,35.2,32.8,25.8
E00159144,12.6,39.8,35.8,11.8
E00159145,17.5,49.1,23.4,9.9
E00159146,28.5,41.5,26,4.1
E00159147,19,50,20.7,10.3
