areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00112739,17.8,22.1,44.8,15.3
E00112740,15.3,21.9,54.7,8
E00145218,12.6,24.4,46.7,16.3
E00145244,24.5,16.7,51.6,7.3
E00145245,14.6,22.2,50.5,12.7
E00145246,20.7,20.7,46.6,12
E00145248,15.3,23.4,49.2,12.1
E00158975,2.6,36.8,47.4,13.2
E00158981,19,18.3,49.2,13.5
E00159015,5.1,28.8,49.2,16.9
E00159017,17.6,24.3,42.6,15.4
E00159018,9.7,34.2,42.6,13.5
E00159020,8.3,30.6,50.9,10.2
E00159021,12.9,22.4,47.1,17.6
E00159024,28.5,22.4,29.7,19.4
E00159025,12.7,23.6,53.5,10.2
E00159030,13.9,29.1,49.4,7.6
E00159032,17.2,26.8,46.5,9.6
E00159033,13.5,26.2,52.4,7.9
E00159034,9.6,27.7,55.3,7.4
E00159035,13.9,23.1,53,10
E00159036,15.1,24,42.5,18.5
E00159037,14.3,26.1,47.9,11.8
E00159038,15.7,26.2,47.7,10.5
E00159039,21.7,20,50,8.3
E00159050,15.5,24.1,46.5,13.9
E00159051,20.8,32.9,25.4,20.8
E00159052,7.3,28,46,18.7
E00159053,13.4,38.6,38.6,9.4
E00159054,20.8,31,33.9,14.3
E00159055,18.4,34,34,13.5
E00159056,19.2,26.7,36,18
E00159057,14.5,26.3,44.7,14.5
E00159058,15.9,20.3,52.9,10.9
E00159059,28.3,19.1,38.2,14.5
E00159060,25,24.1,38,13
E00159062,20.9,27,43.2,8.8
E00159063,26.7,18.3,45,9.9
E00159064,18.7,22.4,50.5,8.4
E00159065,16.1,27.4,46.8,9.7
E00159083,5.6,31.1,45.6,17.8
E00159084,0,27.9,53.5,18.6
E00159085,10.1,35.6,48.7,5.6
E00159086,14,40.2,31.8,14
E00159087,14.5,27.1,41.6,16.9
E00159088,14.2,23.2,47.9,14.7
E00159089,20.7,26.3,45.5,7.5
E00159090,10.8,33.1,40.8,15.3
E00159091,26,35,19.5,19.5
E00159092,14.1,23,53,9.9
E00159093,11.2,29.6,47.4,11.7
E00159094,26.6,31.5,30.4,11.4
E00159095,21.3,33.3,32,13.3
E00159096,13.3,24.9,48.1,13.8
E00159125,19.5,24.8,38.3,17.3
E00159126,32.2,19,30.6,18.2
E00159128,35.2,19.7,22.5,22.5
E00159129,29.9,24.9,31,14.2
E00159139,14.9,24.8,38.3,22
E00159140,18.8,29.3,34.6,17.3
E00159141,22.1,28.7,27.9,21.3
E00159142,21.5,29.3,31.5,17.7
E00159143,10.5,34.7,40.3,14.5
E00159144,23.8,29.4,27.1,19.7
E00159145,17.6,24.8,39.9,17.6
E00159146,27.1,28.1,25,19.8
E00159147,19.6,30.4,26.5,23.5
E00159148,21.3,35.1,25.6,18
E00159149,28.9,27,20.4,23.7
E00159150,21,24.2,35.5,19.4
E00159151,16.3,22.1,34.9,26.7
E00159152,17.4,34.7,37.2,10.7
E00159153,18.9,41.9,25.7,13.5
E00159155,22.4,20.6,46.7,10.3
E00159156,22.2,10.1,52.5,15.2
E00159157,15.6,21.6,56.3,6.6
E00159158,26.9,22.4,41,9.6
E00159159,18.5,20.2,50.3,11
E00159160,16,20.2,57.1,6.7
E00159161,18.6,17.7,51.3,12.4
E00159162,30.3,17.9,33.1,18.6
E00159163,13,20.4,59.3,7.4
E00159193,20.9,26.9,32.8,19.4
E00159194,17.1,15.8,58.2,8.9
E00159195,15.3,23.9,50.9,9.8
E00159196,21,25.2,37.1,16.8
E00159197,36.3,22.9,27.4,13.4
E00159198,18.9,21.3,47.6,12.2
E00159199,23.9,23.9,34.3,17.9
E00159200,19.7,22.3,52.9,5.1
E00159201,15.2,18.2,53,13.6
E00159202,15,15.9,57,12.1
E00159204,17.9,15.7,61.9,4.5
E00159205,19.1,17.5,53.6,9.8
E00159206,19.7,24.8,50.4,5.1
E00159207,19,25.2,45.6,10.2
E00159208,19.1,25.5,48.4,6.9
E00159210,18,17.2,59.8,4.9
E00159211,30.3,23.9,37.4,8.4
E00159212,47.3,19.1,19.8,13.7
E00159213,42.6,13.9,34.8,8.7
E00159214,36.3,17.9,36.9,8.9
E00159215,37.9,13.1,40,9
E00159216,20,27,47,6
E00159218,42.3,19.9,30.3,7.5
E00159219,23.6,24.5,45.3,6.6
E00159220,35.6,15.4,39.6,9.4
E00159221,24.1,12,50,13.9
E00159222,38.8,18.4,30.3,12.5
E00159223,30.7,22.6,40.9,5.8
E00159225,23.3,20,46.7,10
E00159227,20.5,27.3,40.9,11.4
E00159228,20.6,21.6,49.5,8.2
E00159229,38.9,17.4,26.3,17.4
E00159230,22.1,23.5,46.3,8.1
E00159231,45.1,24.1,20.4,10.5
E00159232,18.1,18.1,58.6,5.2
E00159233,45,18.3,20.8,15.8
E00159234,47.1,18,25.2,9.7
E00159235,13.6,34.1,43.2,9.1
E00159236,34.4,16.3,32.1,17.2
E00159237,24.2,27.5,35.8,12.5
E00159238,21.9,16,50.3,11.8
E00159239,34.6,17,36.8,11.5
E00159240,19,19,54.5,7.4
E00159241,17.3,15.7,53.5,13.4
E00159242,34.2,18.4,25,22.4
E00159243,26.9,16.9,42.3,13.8
