areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00112739,28.3,45.7,9.4,16.7
E00112740,21.6,52.5,14.4,11.5
E00145218,21.1,41.2,20.2,17.5
E00145244,16.7,46.4,21.7,15.2
E00145245,22.3,43.6,14,20.1
E00145246,24.2,45.2,17.2,13.4
E00145248,30.2,45.3,9.4,15.1
E00158975,27.5,27.5,22.5,22.5
E00158981,25.8,52.3,7.7,14.2
E00159015,33.6,44.8,11.2,10.3
E00159017,26.9,43.1,15.4,14.6
E00159018,25,50,7,18
E00159020,30,47.3,6.4,16.4
E00159021,26.8,47.2,16.2,9.9
E00159024,29.2,37,18.2,15.6
E00159025,21.7,49,16.8,12.6
E00159030,8.9,46.4,10.7,33.9
E00159032,22,42.5,18.9,16.5
E00159033,21.6,48.6,18,11.7
E00159034,22.2,39.7,14.3,23.8
E00159035,25.8,35.6,16.3,22.3
E00159036,34.5,37,13.4,15.1
E00159037,28.8,28.8,12.5,29.8
E00159038,24.7,44,14.7,16.7
E00159039,26,40.3,12.3,21.4
E00159050,21.8,44.8,19.4,13.9
E00159051,17.5,39.4,20.4,22.6
E00159052,15.5,37.1,21.6,25.8
E00159053,17.6,45.1,17,20.3
E00159054,22.9,38.1,16.7,22.4
E00159055,37.8,36.1,16,10.1
E00159056,20,35.8,20,24.2
E00159057,18.5,44.4,14.8,22.2
E00159058,22.4,41.6,12.8,23.2
E00159059,24.5,37.4,20.1,18
E00159060,29.3,46.3,13.8,10.6
E00159062,34.5,38.5,14.9,12.2
E00159063,24.8,46.1,14.9,14.2
E00159064,23,54,7.9,15.1
E00159065,23.4,37.7,16.6,22.3
E00159083,20,47.1,17.1,15.7
E00159084,32.1,49.1,11.3,7.5
E00159085,25.3,42.8,15.3,16.6
E00159086,22.7,34.7,23.3,19.3
E00159087,42.7,30.7,11.3,15.3
E00159088,25,39.4,21.9,13.8
E00159089,25.1,39,19.8,16
E00159090,28.1,41.4,16.4,14.1
E00159091,46.5,34.6,14.2,4.7
E00159092,17,39.9,26.5,16.6
E00159093,28.6,50.5,11,10
E00159094,26.6,33.5,20.9,19
E00159095,31.4,37.3,15.3,16.1
E00159096,30.5,32.5,21.4,15.6
E00159125,25,50,13.8,11.2
E00159126,33.1,39.4,11,16.5
E00159128,42.7,32.1,10.7,14.5
E00159129,26.9,39.5,15.1,18.5
E00159139,26.9,41.5,17.7,13.8
E00159140,47.3,36.4,10.1,6.2
E00159141,32.8,38.4,14.4,14.4
E00159142,29.4,38.8,15.9,15.9
E00159143,28.1,39.1,17.2,15.6
E00159144,31.4,37.6,13.9,17.1
