areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00112739,78.9,3.2,17.9
E00112740,90.5,0.7,8.9
E00145218,89.3,2.2,8.5
E00145244,90.4,3.3,6.3
E00145245,90,3.6,6.4
E00145246,91.3,1.7,7
E00145248,84.7,4.8,10.5
E00158975,73.3,1,25.7
E00158981,74.6,1.9,23.5
E00159015,90.5,2.5,7
E00159017,81.6,1.5,16.9
E00159018,80.3,6.2,13.5
E00159020,80.5,1.7,17.8
E00159021,87.5,5.1,7.4
E00159024,71.5,1.9,26.6
E00159025,89.4,3.7,6.9
E00159030,89.5,2.3,8.2
E00159032,86.6,3.6,9.8
E00159033,92.5,2.8,4.8
E00159034,92.8,3.3,3.9
E00159035,88.6,2.6,8.8
E00159036,90.7,1.6,7.8
E00159037,83.4,1.9,14.7
E00159038,91,2.9,6.1
E00159039,91.4,1.6,7
E00159050,88.1,3.7,8.2
E00159051,80.3,5,14.7
E00159052,82.9,6.7,10.4
E00159053,82.1,4.5,13.4
E00159054,74.1,5.1,20.8
E00159055,82.4,2.5,15.1
E00159056,86.8,2,11.2
E00159057,89.6,0.7,9.7
E00159058,88.8,1.3,9.9
E00159059,83.1,1.2,15.7
E00159060,78.8,1.5,19.6
E00159062,88.5,3.9,7.5
E00159063,89.6,1,9.4
E00159064,91.3,2.5,6.1
E00159065,89.7,3,7.3
E00159083,90.1,0,9.9
E00159084,91.8,4.5,3.6
E00159085,84.7,3.2,12.1
E00159086,74.3,3.7,22
E00159087,78.9,5.8,15.3
E00159088,87.1,3.8,9
E00159089,78.3,4.4,17.2
E00159090,88.3,3.8,7.9
E00159091,60.4,5.7,33.9
E00159092,89,4,7
E00159093,85.9,3.2,10.9
E00159094,60.7,7.8,31.5
E00159095,68.4,17.5,14.1
E00159096,83.5,8.7,7.8
E00159125,76.5,8.5,15
E00159126,74.7,1.8,23.5
E00159128,78.1,2.3,19.6
E00159129,75.3,8.8,15.9
E00159139,83.7,1.4,14.9
E00159140,86.8,3.1,10.1
E00159141,68.5,2.2,29.3
E00159142,81.6,3.4,15
E00159143,84.1,4.6,11.3
E00159144,74.7,1.4,24
E00159145,77.6,6,16.4
E00159146,74.8,4.3,21
E00159147,75.8,4.6,19.6
E00159148,66.6,5.3,28.1
E00159149,70,0.3,29.7
E00159150,83.1,3.2,13.7
E00159151,83.2,3.7,13.1
E00159152,85.3,2.5,12.2
E00159153,83.8,1.3,14.8
E00159155,90.3,6.2,3.6
E00159156,89,5.5,5.5
E00159157,91.8,4.1,4.1
E00159158,76.6,6.4,17
E00159159,85.6,2.3,12.1
E00159160,93.7,1.2,5.1
E00159161,89.1,2.2,8.7
E00159162,67.1,4.2,28.7
E00159163,94.4,1.3,4.3
E00159193,82.1,6.4,11.6
E00159194,86.1,1.9,11.9
E00159195,83.4,3.9,12.7
E00159196,89.3,4.4,6.4
E00159197,75.3,7,17.7
E00159198,84.4,3.5,12.1
E00159199,84,2.8,13.2
E00159200,93,1.1,5.9
E00159201,86.4,9.5,4.1
E00159202,84.5,8.6,6.8
E00159204,91.6,2.2,6.2
E00159205,85,9.6,5.4
E00159206,93.6,3,3.4
E00159207,88.2,6.1,5.8
E00159208,80.3,11.2,8.5
E00159210,85.2,4.7,10.1
E00159211,80,13.4,6.6
E00159212,65,19.3,15.7
E00159213,65.4,25.1,9.5
E00159214,69.9,13,17.1
E00159215,77.4,12.5,10.1
E00159216,88.9,4.2,6.9
E00159218,65.2,23.2,11.6
E00159219,87,6.1,6.9
E00159220,72,19.7,8.3
E00159221,75.5,7.9,16.7
E00159222,77.2,15.2,7.6
E00159223,73.3,20.4,6.3
E00159225,84.7,11.3,4
E00159227,83.7,3.3,13.1
E00159228,85.7,5,9.3
E00159229,67.7,12.9,19.5
E00159230,87.1,8.5,4.4
E00159231,63.4,10.6,26
E00159232,85.9,7.4,6.7
E00159233,55.7,20.4,23.9
E00159234,58.6,20.2,21.2
E00159235,82.1,2.1,15.9
E00159236,77.4,10.5,12.2
E00159237,87.3,6.9,5.7
E00159238,83,8,9
E00159239,83.8,4.8,11.4
E00159240,93.1,2.8,4.2
E00159241,90.9,3.2,5.9
E00159242,73.8,16.3,9.9
E00159243,84.3,4.8,10.8
E00159244,69.4,14.3,16.3
E00159245,85.5,5,9.6
E00159246,82.4,8.9,8.7
E00159247,84.3,4.9,10.8
E00159248,72.3,12.9,14.7
E00159249,75.6,8.3,16.2
E00159250,79.2,6.3,14.5
E00159252,69.3,3.3,27.4
E00159253,73.6,15.5,10.9
E00159254,69.1,18.1,12.8
E00159255,74.4,10.9,14.7
E00159256,88.3,4.7,7
E00159257,92.7,4.9,2.3
E00159258,88.4,4.3,7.2
E00159259,85.9,9.7,4.4
E00159260,92.8,3.7,3.4
E00159261,58.2,20.7,21.1
E00159262,69.3,15.5,15.2
E00159263,81.7,7.8,10.5
E00159264,82.3,6.7,11
E00159265,72.4,9.9,17.6
E00159266,60.4,19.4,20.1
E00159267,60.4,12.8,26.9
E00159268,85.4,8,6.6
E00159269,65.4,14.4,20.3
E00159270,62.1,16.2,21.7
E00159271,61,18.1,20.9
E00159272,82.1,6.9,11
E00159273,82.9,3.1,14
E00159274,67.2,17.5,15.3
E00159307,90.2,1.8,8
E00159308,80.6,1.2,18.2
E00159309,82.8,2.1,15.1
E00159310,83.2,3.3,13.6
E00159311,84.3,3,12.8
E00159312,88.6,2,9.4
E00159313,84.8,2.8,12.4
E00159314,86.3,6.4,7.3
E00159315,91.3,1.2,7.5
E00159316,78.8,5.2,16
E00159317,92.7,1.6,5.7
E00159318,90.7,3.7,5.6
E00159319,90,3.5,6.4
E00159320,84.7,2.9,12.4
E00159321,68.6,2.9,28.6
E00159322,83.6,1,15.5
E00159323,89.6,0.8,9.6
E00159324,83.6,0.7,15.8
E00159325,89.7,1.8,8.5
E00159332,79.8,3.2,17
E00159333,90.4,2.7,7
E00159334,87.3,1.9,10.9
E00159336,88.4,2.6,9
E00159337,85.9,2.1,12
