areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00112739,62.9,1.1,36
E00112740,50.2,1.5,48.3
E00145218,59,0.4,40.6
E00145244,66.7,0,33.3
E00145245,60,1.1,38.9
E00145246,68.6,1.7,29.8
E00145248,60.9,4,35.1
E00158975,44.7,2.4,52.9
E00158981,37.4,0,62.6
E00159015,53.2,0.5,46.4
E00159017,57.3,1.2,41.5
E00159018,61.6,0.8,37.6
E00159020,52.6,1.9,45.5
E00159021,62.3,1.1,36.6
E00159024,55.5,4.3,40.1
E00159025,56.8,2.2,41
E00159030,55.2,2.1,42.8
E00159032,60.1,0.8,39.1
E00159033,57,0.9,42.2
E00159034,71.4,0.8,27.8
E00159035,63.1,0.9,36
E00159036,65,2.2,32.7
E00159037,58.5,2.4,39
E00159038,58.4,2.7,38.9
E00159039,56.3,1.2,42.4
E00159050,59,1.6,39.4
E00159051,60.9,1.1,38
E00159052,69.8,0,30.2
E00159053,67.4,1.9,30.7
E00159054,61,2.2,36.8
E00159055,67.1,2.4,30.5
E00159056,67.1,1.2,31.8
E00159057,63.9,2.5,33.6
E00159058,54.8,1.2,44
E00159059,63.2,1.1,35.7
E00159060,46.9,1.3,51.8
E00159062,56.6,1.5,41.9
E00159063,49.6,1.5,48.9
E00159064,44.4,0.8,54.7
E00159065,55.2,2.9,41.9
E00159083,63.6,2.1,34.3
E00159084,41.4,4,54.5
E00159085,65.4,1.7,32.9
E00159086,57.3,1.9,40.8
E00159087,54.6,2.3,43
E00159088,61,1.6,37.4
E00159089,62.3,2.1,35.6
E00159090,61.8,2.4,35.8
E00159091,57.9,3.8,38.3
E00159092,64.2,0.9,34.9
E00159093,49.2,0.5,50.3
E00159094,61.8,3.7,34.5
E00159095,69.6,2.3,28
E00159096,62.8,1.4,35.8
E00159125,64.4,2,33.7
E00159126,53.3,2.6,44.1
E00159128,65.6,0.5,33.9
E00159129,78.9,1.6,19.5
E00159139,58.5,0,41.5
E00159140,65.4,1.5,33.2
E00159141,54.3,3.5,42.2
E00159142,56,1.6,42.5
E00159143,50.2,2,47.8
E00159144,56.6,2.9,40.4
E00159145,55.2,2.2,42.6
E00159146,48.5,1.5,50
E00159147,58,0.6,41.5
E00159148,52.1,2.2,45.6
E00159149,54.9,1.4,43.7
E00159150,52,1.8,46.3
E00159151,39.3,2.7,58
E00159152,66.7,0.8,32.5
E00159153,36.2,0.5,63.3
E00159155,71.7,2.6,25.7
E00159156,70.2,1.4,28.4
E00159157,61.6,3,35.4
E00159158,63.9,0,36.1
E00159159,57.5,0.3,42.1
E00159160,57.4,0,42.6
E00159161,56.4,2,41.6
E00159162,56.1,1.9,42
E00159163,54.1,0,45.9
E00159193,42.8,2.5,54.7
E00159194,48.6,1.2,50.2
E00159195,50,0,50
E00159196,61.1,3.3,35.7
E00159197,63.5,2,34.4
E00159198,63.2,2.3,34.5
E00159199,58.2,0.4,41.4
E00159200,47.9,3,49.1
E00159201,57.1,1.7,41.1
E00159202,45.1,2.1,52.7
E00159204,48.7,2.2,49.1
E00159205,50.3,1.6,48.2
