areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00112739,35.5,64.5
E00112740,36.8,63.2
E00145218,32.3,67.7
E00145244,36.8,63.2
E00145245,33.8,66.2
E00145246,30.5,69.5
E00145248,30.9,69.1
E00158975,34.2,65.8
E00158981,36.2,63.8
E00159015,35,65
E00159017,31.9,68.1
E00159018,21.1,78.9
E00159020,29.7,70.3
E00159021,32.4,67.6
E00159024,36.1,63.9
E00159025,34.4,65.6
E00159030,30,70
E00159032,31.8,68.2
E00159033,33.1,66.9
E00159034,39.4,60.6
E00159035,30,70
E00159036,29.9,70.1
E00159037,34.5,65.5
E00159038,31.4,68.6
E00159039,36.9,63.1
E00159050,28.7,71.3
E00159051,31.8,68.2
E00159052,24,76
E00159053,19,81
E00159054,28.1,71.9
E00159055,21,79
E00159056,31,69
E00159057,29.9,70.1
E00159058,30.9,69.1
E00159059,30.9,69.1
E00159060,26.4,73.6
E00159062,31.1,68.9
E00159063,33.6,66.4
E00159064,31.8,68.2
E00159065,30.3,69.7
E00159083,32.2,67.8
E00159084,32.6,67.4
E00159085,27.6,72.4
E00159086,27,73
E00159087,26.3,73.7
E00159088,28.6,71.4
E00159089,33.5,66.5
E00159090,33.5,66.5
E00159091,31.4,68.6
E00159092,27.4,72.6
E00159093,35.6,64.4
E00159094,24.9,75.1
E00159095,14.3,85.7
E00159096,20.2,79.8
E00159125,32.8,67.2
E00159126,29.3,70.7
E00159128,25.9,74.1
E00159129,25.9,74.1
E00159139,36.6,63.4
E00159140,34.3,65.7
E00159141,31.5,68.5
E00159142,33.5,66.5
E00159143,23.6,76.4
E00159144,28.9,71.1
E00159145,30.5,69.5
E00159146,32.3,67.7
E00159147,26.5,73.5
E00159148,25.2,74.8
E00159149,29.4,70.6
E00159150,36.7,63.3
E00159151,34.8,65.2
E00159152,33.6,66.4
E00159153,48,52
E00159155,26.6,73.4
E00159156,35.6,64.4
E00159157,35.5,64.5
E00159158,32.7,67.3
E00159159,34.7,65.3
E00159160,37.9,62.1
E00159161,40.4,59.6
E00159162,35.1,64.9
E00159163,29,71
E00159193,39.7,60.3
E00159194,40.9,59.1
E00159195,31.3,68.7
E00159196,32.2,67.8
E00159197,31.2,68.8
E00159198,30.3,69.7
E00159199,33.3,66.7
E00159200,36.9,63.1
E00159201,30.8,69.2
E00159202,39.4,60.6
E00159204,28.1,71.9
E00159205,34.5,65.5
E00159206,35.6,64.4
E00159207,34.2,65.8
E00159208,35.3,64.7
E00159210,36.4,63.6
E00159211,28.7,71.3
E00159212,24.6,75.4
E00159213,22.7,77.3
E00159214,33.1,66.9
E00159215,27.8,72.2
E00159216,43,57
E00159218,27.9,72.1
E00159219,23.8,76.2
E00159220,32.7,67.3
E00159221,33.3,66.7
E00159222,24.8,75.2
E00159223,25.7,74.3
E00159225,27,73
E00159227,29.5,70.5
E00159228,28.4,71.6
E00159229,35,65
E00159230,25.5,74.5
E00159231,36.8,63.2
E00159232,36.2,63.8
E00159233,35,65
E00159234,30,70
E00159235,34.1,65.9
E00159236,31.5,68.5
E00159237,38.1,61.9
E00159238,30.4,69.6
E00159239,35.7,64.3
E00159240,29.8,70.2
E00159241,29.6,70.4
E00159242,35.4,64.6
E00159243,33.1,66.9
E00159244,30.1,69.9
E00159245,28.1,71.9
E00159246,33,67
E00159247,33.8,66.2
E00159248,34,66
E00159249,27.4,72.6
E00159250,37.3,62.7
E00159252,35,65
E00159253,43.9,56.1
E00159254,22.9,77.1
