areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00112739,96.4,3.6,0,0
E00112740,99.3,0.7,0,0
E00145218,99.1,0.9,0,0
E00145244,96.4,2.2,0,1.4
E00145245,97.2,2.2,0.6,0
E00145246,98.9,0.5,0.5,0
E00145248,94.4,2.8,0,2.8
E00158975,100,0,0,0
E00158981,98,2,0,0
E00159015,97.4,1.7,0,0.9
E00159017,99.2,0,0,0.8
E00159018,96.1,2.3,0,1.6
E00159020,96.4,3.6,0,0
E00159021,98.6,0,0,1.4
E00159024,96.2,2.6,0,1.3
E00159025,97.9,1.4,0,0.7
E00159030,100,0,0,0
E00159032,97.7,0.8,1.6,0
E00159033,97.3,0.9,0,1.8
E00159034,96.8,3.2,0,0
E00159035,98.3,1.3,0,0.4
E00159036,98.3,1.7,0,0
E00159037,98.1,1,0,1
E00159038,100,0,0,0
E00159039,98.1,1.9,0,0
E00159050,99.4,0.6,0,0
E00159051,99.3,0,0,0.7
E00159052,96.9,1,0,2.1
E00159053,95.7,1.6,0.5,2.2
E00159054,96.1,1.4,1.4,1
E00159055,97.5,0.8,0,1.7
E00159056,100,0,0,0
E00159057,100,0,0,0
E00159058,100,0,0,0
E00159059,100,0,0,0
E00159060,98.4,0.8,0,0.8
E00159062,96.6,2.7,0.7,0
E00159063,99.3,0.7,0,0
E00159064,98.4,1.6,0,0
E00159065,98.9,0.6,0,0.6
E00159083,98.6,1.4,0,0
E00159084,98,0,0,2
E00159085,96.5,2.2,0.4,0.9
E00159086,94.7,3.3,0.7,1.3
E00159087,96.6,1.3,1.3,0.7
E00159088,94.4,2.5,0.6,2.5
E00159089,96.8,1.6,0.5,1.1
E00159090,96.1,2.3,0,1.6
E00159091,95.3,1.6,0,3.1
E00159092,96,1.8,0.9,1.3
E00159093,98.6,0.5,0,1
E00159094,93.6,3.8,1.3,1.3
E00159095,87.4,1.7,0.8,10.1
E00159096,92.9,3.2,0,3.9
E00159125,93.9,4.3,0,1.7
E00159126,98.4,0.8,0.8,0
E00159128,98.5,0,0,1.5
E00159129,92.5,2.1,0,5.4
E00159139,99.2,0.8,0,0
E00159140,99.2,0,0.8,0
E00159141,97.6,2.4,0,0
E00159142,97.7,1.8,0.6,0
E00159143,96.1,3.1,0,0.8
E00159144,99.2,0.8,0,0
E00159145,94.8,2.3,0.6,2.3
E00159146,99.2,0,0,0.8
E00159147,95.7,0.9,0,3.4
E00159148,97.4,1,1,0.5
E00159149,99.3,0,0,0.7
E00159150,96.7,2,0.7,0.7
E00159151,98.5,0.8,0,0.8
E00159152,98,1.5,0.5,0
E00159153,99.1,0,0,0.9
E00159155,96,2.7,0,1.3
E00159156,97.2,2.8,0,0
E00159157,98.4,0.8,0,0.8
E00159158,95.3,2.4,0.8,1.6
E00159159,96.8,2.6,0.6,0
E00159160,99.3,0.7,0,0
E00159161,98.9,1.1,0,0
E00159162,98.6,0.7,0.7,0
E00159163,100,0,0,0
E00159193,95.2,1,0,3.8
E00159194,100,0,0,0
E00159195,95.7,1.9,0,2.4
E00159196,96.1,3.1,0,0.8
E00159197,94.3,2.9,0,2.9
E00159198,97.8,1.4,0,0.7
E00159199,99.2,0.8,0,0
E00159200,98.2,1.2,0,0.6
E00159201,93.4,2.6,0,4.1
E00159202,93,4.7,1.6,0.8
E00159204,97.8,2.2,0,0
E00159205,91.7,2.1,3.1,3.1
E00159206,97.6,1.6,0,0.8
E00159207,97,0,0,3
E00159208,93.5,3.6,0,3
E00159210,92.3,3.8,1.5,2.3
E00159211,89.7,6,0,4.3
E00159212,85.4,3.3,2.4,8.9
E00159213,83.2,3.3,0,13.6
E00159214,87.2,5.4,2,5.4
E00159215,93.6,2.9,0.7,2.9
E00159216,96.2,3.1,0,0.8
E00159218,81.1,4.5,2,12.4
E00159219,96.1,2.4,0,1.6
E00159220,83.9,4.8,0.8,10.5
E00159221,94,3,0,3
E00159222,89.4,3,0.8,6.8
E00159223,85.5,5.7,0.6,8.2
E00159225,81.8,10.4,0,7.8
E00159227,98.3,1.7,0,0
E00159228,99.2,0.8,0,0
E00159229,88.5,4.6,2.3,4.6
E00159230,95,4.2,0.8,0
E00159231,89.7,5.1,0.9,4.3
E00159232,96.8,1.6,0,1.6
E00159233,84.2,3.3,3.3,9.2
E00159234,79.7,3.2,3.2,13.9
E00159235,100,0,0,0
E00159236,90.3,4,0.6,5.1
E00159237,95,0.8,0,4.2
E00159238,91.1,4.8,1.4,2.7
E00159239,97.2,1.4,0,1.4
E00159240,99.1,0.9,0,0
E00159241,99,0,0,1
E00159242,94.6,1.8,0,3.6
E00159243,94.3,0.8,0,4.9
E00159244,89.6,2.2,2.2,5.9
E00159245,96.9,1.6,0,1.6
E00159246,92.4,4,0,3.6
E00159247,95.2,1.6,0.8,2.4
E00159248,92.5,0,0.7,6.7
E00159249,96,1.3,1.3,1.3
E00159250,94.5,1.8,0,3.6
E00159252,97,0,0,3
E00159253,90,3.3,0.7,6
E00159254,87.4,6.3,0,6.3
E00159255,94.4,1.9,0,3.7
E00159256,97.6,0.8,0,1.6
E00159257,96.1,3.2,0,0.6
E00159258,97.7,1.6,0,0.8
E00159259,91.9,4,0,4
E00159260,94.5,3.1,1.6,0.8
E00159261,79.8,4,1.6,14.5
E00159262,88,3.2,1.6,7.2
E00159263,94.1,1.7,0.8,3.4
E00159264,96,2.4,0,1.6
E00159265,91.7,4.2,0.8,3.3
E00159266,80.1,6.8,0.6,12.4
E00159267,88,3.4,0,8.5
E00159268,93,4.7,0,2.3
E00159269,88.2,5.1,4.4,2.2
E00159270,87.1,3.2,0.8,8.9
E00159271,87.2,4.3,3.4,5.1
E00159272,95.2,0.8,0.8,3.2
E00159273,96.6,1.7,0,1.7
E00159274,85.5,3.2,1.6,9.7
E00159307,97.3,2.7,0,0
E00159308,97.4,2.6,0,0
E00159309,97.3,2.7,0,0
E00159310,98.4,0.8,0,0.8
E00159311,96.3,3.7,0,0
E00159312,99.1,0.4,0,0.4
E00159313,97.5,1.8,0,0.6
E00159314,96.6,1.1,1.1,1.1
E00159315,97.3,2.7,0,0
E00159316,96.1,1.9,0,1.9
E00159317,98.2,1.2,0,0.6
E00159318,98.6,1.4,0,0
E00159319,98.4,1.6,0,0
E00159320,98.1,1.3,0,0.6
E00159321,99.1,0,0.9,0
E00159322,98.5,0.7,0,0.7
E00159323,100,0,0,0
E00159324,98.6,0,0,1.4
E00159325,99,1,0,0
E00159332,97.8,2.2,0,0
E00159333,100,0,0,0
E00159334,98.3,0.9,0,0.9
E00159336,96.1,0.8,0.8,2.3
E00159337,98.6,0,0,1.4
E00159338,97.8,1.5,0,0.7
E00159339,98.5,1.5,0,0
E00159340,99.1,0.9,0,0
E00159341,93.7,2.4,0,3.9
