geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00146986,65.4,26.4,7.5,0.6,0
E00146987,32.2,37.5,28.8,1.4,0
E00146989,53.7,30.6,14,1.7,0
E00146990,57.2,27.1,13.9,1.8,0
E00147000,65.1,25.9,8,0.9,0
E00147001,60.5,25.6,9.7,4.1,0
E00147002,58.1,25,15,1.9,0
E00147008,48.4,29.7,20.6,1.3,0
E00147009,71.2,25.4,2.8,0.6,0
E00147012,23.1,47,27.4,2.6,0
E00147013,17.4,53.9,23.5,5.2,0
E00147014,48.3,31.7,19.2,0,0.8
E00147015,11,36.1,51.1,1.8,0
E00147016,44.3,35.2,18.9,0.8,0.8
E00147022,59.1,26.1,13.9,0.9,0
E00147040,64.9,26,8.4,0.6,0
E00147041,64.4,26.7,7.3,1.6,0
E00147042,66,27.4,5.7,0.9,0
E00147043,60.3,34.9,4.8,0,0
E00147176,36.1,47.1,16.1,0.6,0
E00147177,50.9,37.7,9.6,1.8,0
E00147178,50,40.2,9.8,0,0
E00147179,62,26.9,11.1,0,0
E00147180,23.2,52.7,22.3,1.8,0
E00147181,48.5,36.4,11.1,4,0
E00147182,32.6,47.8,18.3,1.3,0
E00147183,37.9,45.6,13.6,2.9,0
E00147184,50.4,37.2,11.5,0.9,0
E00147185,19.5,49.7,29.2,1.5,0
E00147186,18.6,18.6,60.2,2.5,0
E00147187,38.2,47.3,13.7,0.8,0
E00147188,33.6,51.2,13.6,1.6,0
E00147189,35,38.3,25.8,0,0.8
E00147190,29.2,50,20.8,0,0
E00147191,16.1,47.6,32.3,4,0
E00147192,37.1,43.9,16.7,2.3,0
E00147193,17.7,33.7,42.3,4,2.3
E00147194,25.4,44.7,27.2,2.6,0
E00147195,9.5,35.3,47.4,6.9,0.9
E00147196,44.1,32.9,20.3,2.1,0.7
E00147197,21.6,27.1,47.2,4,0
E00147198,52.3,36.9,10.8,0,0
E00147199,50.3,31.8,12.7,4.6,0.6
E00147200,37.2,28.5,29.2,3.6,1.5
E00147201,38.6,37.7,16.7,6.6,0.4
E00147202,68.1,25.6,6.3,0,0
E00147203,17.6,35.8,38.5,6.8,1.4
E00147204,11.3,27.3,56,4.7,0.7
E00147205,7.9,19.8,67.5,0.8,4
E00147206,17.1,38.2,39.8,4.1,0.8
E00147207,34.7,40,24.7,0.7,0
E00147208,39,49.6,9.8,1.6,0
E00147209,43.9,36.7,16.5,2.2,0.7
E00147211,66.4,22.6,10.1,0.9,0
E00147212,10.7,44.3,37.4,6.9,0.8
E00147213,43.8,28.6,25,2.7,0
E00147214,40.5,38.8,19,1.7,0
E00147215,11.4,38.6,43.9,5.3,0.9
E00147216,12,37.3,47,3.6,0
E00147217,15.8,51.7,27.5,5,0
E00147218,11.4,59.4,26.9,2.3,0
E00147219,15.6,50.4,31.2,2.1,0.7
E00147220,14.7,51,31.4,2.9,0
E00147221,43.9,39.4,14.8,1.9,0
E00147222,42.1,33.9,20.7,3.3,0
E00147223,34.2,48.7,16.2,0.9,0
E00147224,26.6,38.7,32.3,2.4,0
E00147225,46.8,44.7,7.8,0.7,0
E00147226,66.2,27.2,5.9,0,0.7
E00147227,30.6,42.1,24,3.3,0
E00147228,54.2,30.3,14.8,0.7,0
E00147229,23.8,39.7,33.8,1.3,1.3
E00147230,68.8,25.5,5.7,0,0
E00147231,27.4,39.6,31.3,1.7,0
E00147232,61.2,28.4,9.7,0.7,0
E00147233,53.8,35.9,9,1.4,0
E00147234,41.9,40.4,16.9,0.7,0
E00147235,67.4,25.6,7,0,0
