geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00146986,5,25.8,69.2
E00146987,4.3,29.7,66
E00146989,7.4,16.4,76.2
E00146990,4.8,28.3,66.9
E00147000,7.1,17,75.9
E00147001,6.6,21.3,72.1
E00147002,4.4,27,68.6
E00147008,4.1,44.5,51.4
E00147009,2.8,13.1,84.1
E00147012,0.9,49.6,49.6
E00147013,4.3,49.6,46.2
E00147014,4.3,26.1,69.6
E00147015,2.8,56,41.3
E00147016,4.8,40.3,54.8
E00147022,4.4,29.8,65.8
E00147040,2.6,25.2,72.2
E00147041,6.7,19.7,73.6
E00147042,2,17.6,80.4
E00147043,3.4,21.4,75.2
E00147176,3.9,32.7,63.4
E00147177,4.3,17.9,77.8
E00147178,6.5,25.2,68.3
E00147179,0,21.2,78.8
E00147180,2.7,48.6,48.6
E00147181,4.1,37.8,58.2
E00147182,2.7,26.8,70.5
E00147183,1.9,34,64.1
E00147184,5.5,28.2,66.4
E00147185,2,33,65
E00147186,3.4,61.9,34.7
E00147187,5.3,38.2,56.5
E00147188,7.3,33.9,58.9
E00147189,3.3,38.3,58.3
E00147190,3.8,31.1,65.2
E00147191,6.3,40.9,52.8
E00147192,1.5,31.3,67.2
E00147193,8.5,36.9,54.5
E00147194,5.3,33.6,61.1
E00147195,7,27,66.1
E00147196,5,24.3,70.7
E00147197,10.6,18.6,70.9
E00147198,5.3,23.7,71
E00147199,4.1,21.8,74.1
E00147200,6.6,18.4,75
E00147201,4.9,32.3,62.8
E00147202,5.1,26.3,68.6
E00147203,15.6,44.2,40.1
E00147204,6.6,62.9,30.5
E00147205,7.9,71.4,20.6
E00147206,3.4,62.2,34.5
E00147207,4,31.1,64.9
E00147208,4.1,30.1,65.9
E00147209,4.3,28.8,66.9
E00147211,4.6,24.2,71.2
E00147212,7.8,36.4,55.8
E00147213,11,21.1,67.9
E00147214,7.5,31.7,60.8
E00147215,7,50,43
E00147216,12.2,31.7,56.1
E00147217,5.9,44.9,49.2
E00147218,9.2,57.8,32.9
E00147219,7.6,40.3,52.1
