geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00146986,93.4,4.6,0,0.3,1.8
E00146987,94.6,4,0.2,0.6,0.6
E00146989,93.2,3.7,0.3,0.9,1.8
E00146990,94.8,2.4,0.9,1.9,0
E00147000,95.8,2.9,1,0.2,0.2
E00147001,95.7,3.3,0.4,0,0.6
E00147002,98.4,1.6,0,0,0
E00147008,86.7,6.6,2.4,2.4,1.8
E00147009,94.2,4,0.8,0.8,0.3
E00147012,94.8,3.3,0,1.9,0
E00147013,97.3,2.3,0.5,0,0
E00147014,91.6,4,1.3,0.3,2.7
E00147015,88.3,3.6,3.1,2.5,2.5
E00147016,96.6,1.9,0.4,1.1,0
E00147022,97.8,1.1,0.4,0,0.7
E00147040,89.4,3.3,0.7,0.9,5.7
E00147041,97.6,1.9,0.4,0,0
E00147042,94.8,4.8,0.4,0,0
E00147043,97.2,2.8,0,0,0
E00147176,92.1,4.8,1.4,0.8,0.8
E00147177,96.5,2.1,0.4,0.4,0.7
E00147178,91.9,4.9,0.7,1.1,1.4
E00147179,97,2.6,0.4,0,0
E00147180,95.9,3.2,0.5,0.5,0
E00147181,90.2,2.8,2.8,2.3,1.9
E00147182,94.1,2.7,1.1,1.1,1
E00147183,90.7,6,2.3,0.5,0.5
E00147184,87.9,7.4,3.5,0.4,0.8
E00147185,95.7,2.1,1.2,1,0
E00147186,90.4,3.7,2.7,2.7,0.5
E00147187,89.4,4.1,4.9,0.4,1.2
E00147188,91.8,4.9,1.9,0.7,0.7
E00147189,86.5,4.1,5.3,1.6,2.4
E00147190,90.5,5.6,3.3,0.3,0.3
E00147191,87.6,3.2,4.4,2.8,2
E00147192,94.3,1.4,2.5,1.8,0
E00147193,81.8,4,7,6,1.2
E00147194,84.4,3.2,5.2,5.2,2
E00147195,78.6,6.9,7.6,6.3,0.7
E00147196,91.7,5.1,2.2,0.8,0.3
E00147197,79.7,8.6,5.7,5.6,0.3
E00147198,95.5,4.3,0.3,0,0
E00147199,92.6,3.5,2.3,1.6,0
E00147200,91.1,4.2,2.9,1.6,0.3
E00147201,91.4,5.5,1.6,1.3,0.2
E00147202,92.5,3.2,1.2,2.9,0.3
E00147203,54.1,5.6,7.7,13,19.5
E00147204,65.7,10.8,7.6,10,6
E00147205,82.8,3.1,5.7,4.7,3.6
E00147206,87.4,6.3,1.4,1.9,2.9
E00147207,89.6,4.2,1.8,3.6,0.9
E00147208,92.1,5,0,0.7,2.2
E00147209,94.6,2.9,0.3,1.6,0.6
E00147211,94.5,4.7,0.2,0.6,0
E00147212,72.1,10.7,8.6,4.5,4.1
E00147213,92.6,2.7,4,0,0.7
E00147214,90.2,2.9,5.1,1.1,0.7
E00147215,83.7,2.9,5.3,7.2,1
E00147216,61.6,15.3,14.8,6.4,2
E00147217,80.5,6.6,6.6,5.8,0.4
E00147218,71,8.9,9.6,6.1,4.4
E00147219,84.1,3.5,6.7,5.3,0.4
E00147220,60.2,12,13,6.5,8.3
E00147221,87.2,5.1,6,1.1,0.6
E00147222,87.8,4.9,5.6,0,1.7
E00147223,96.7,1.4,1.6,0.3,0
E00147224,98,1.6,0,0,0.3
E00147225,96.1,3.9,0,0,0
E00147226,92.6,4.8,0.6,1.3,0.6
E00147227,93.8,2.8,0.7,0.7,2.1
E00147228,95.8,3.4,0.5,0,0.3
E00147229,94.8,3.7,0.6,0,0.9
E00147230,96.7,1.8,0.6,0.6,0.3
E00147231,92.2,3.5,2,1.6,0.8
E00147232,98.1,1.2,0,0,0.6
E00147233,97.2,2,0.6,0,0.3
E00147234,97.7,1,0.3,0.7,0.3
E00147235,95.6,4.4,0,0,0
E00147236,96.3,2.8,0.7,0.2,0
E00147237,97.4,2.6,0,0,0
E00147238,96.4,3.3,0,0.3,0
E00147239,97.3,2.7,0,0,0
E00147240,96.3,1.7,1.7,0,0.4
E00147241,94,5.2,0,0.8,0
E00147242,96.6,1.5,0.8,1.1,0
E00147243,97.9,2.1,0,0,0
E00147244,96.9,2.7,0.3,0,0
E00147245,95.4,2.9,1.6,0,0
E00147246,99,1,0,0,0
E00147248,95.2,4.8,0,0,0
E00147249,92.4,6.1,1.4,0,0
E00147250,96.5,2,0,1.6,0
E00147251,93.7,5.2,0.7,0.3,0
E00147252,95.3,3.4,1.3,0,0
E00147253,85.6,5.8,3.4,2.1,3.1
E00147254,96.5,2.4,0.7,0.3,0
E00147255,84.8,3.3,2.3,1.3,8.4
E00147256,96.7,2.2,0.9,0.2,0
E00147257,95.8,2,0.4,0,1.8
E00147258,97.4,2.2,0,0.4,0
E00147259,96.5,2.9,0.3,0,0.3
E00147260,95.9,2.5,0.3,0,1.3
E00147261,97,1.5,0.3,0.6,0.6
E00147262,88.8,6.7,0.6,0.6,3.3
E00147263,95.5,3.4,0.6,0.2,0.2
E00147273,90.6,9.1,0.4,0,0
E00147274,95.7,3.1,0,0.7,0.5
E00147275,98.7,1,0.3,0,0
E00147276,97.7,2.3,0,0,0
E00147277,95,4.1,0.9,0,0
E00147278,97.6,1.5,0.9,0,0
E00147279,93,3.8,2.2,0,1.1
E00147280,97.9,1.1,0.7,0.4,0
E00147281,95.9,2.7,1,0,0.3
E00147282,96.9,2.4,0,0.7,0
E00147284,96.3,2.3,0.4,0.4,0.6
E00147293,95.7,3.6,0.7,0,0
E00147295,95.6,2.2,0.3,1.9,0
E00147296,98.5,1.1,0.4,0,0
E00147298,97.6,2.4,0,0,0
E00147299,96.5,2.8,0.2,0.5,0
E00147300,94.3,3.5,0.5,0,1.8
E00147301,95.3,2.3,1,0,1.3
E00147377,90.4,7.2,1.8,0,0.6
E00147418,94.4,2.8,0.3,2,0.5
E00147441,96.6,2.1,0.4,0.6,0.4
E00147442,99.2,0.4,0,0,0.4
E00147443,95.2,3.4,0.3,0.7,0.3
E00147444,96,4,0,0,0
E00147445,98.7,1.3,0,0,0
E00147446,95.2,3.9,0,0.8,0
E00147483,99.6,0.4,0,0,0
E00147518,95.6,2.9,0.6,0.9,0
E00147519,98.3,1.3,0,0,0.3
E00147520,96.2,2.9,1,0,0
E00147521,94.1,3.8,0.8,0.6,0.6
E00147522,96.7,3,0.3,0,0
E00147523,94.5,1,1,0,3.4
E00147524,98.4,1.6,0,0,0
E00147525,93.7,6,0,0.3,0
E00147527,93.8,5.4,0.6,0.3,0
E00147550,89.9,4.9,2.3,2.1,0.8
E00147551,94.4,4.3,1,0.3,0
E00147552,94.7,1.5,2,1.5,0.3
E00147553,98.8,0.8,0.4,0,0
E00147554,98.5,1.5,0,0,0
E00147555,94.4,1.2,2.5,1.9,0
E00147556,98.1,1.6,0,0,0.3
E00147557,96.6,1.7,1.5,0,0.2
E00147558,95.1,4.3,0.2,0.4,0
E00147559,96.2,3.8,0,0,0
E00147560,95.3,4.4,0.3,0,0
E00147561,98.4,1.6,0,0,0
E00147562,92.9,5.3,1.2,0,0.6
E00147563,97.8,1.8,0,0.4,0
E00147564,97.4,2,0.3,0.3,0
E00147565,96.4,3.2,0.3,0,0
E00147566,97.1,2.9,0,0,0
E00147567,90.7,7.7,1,0.7,0
E00147568,98,1.8,0.2,0,0
E00147569,97.1,2.3,0,0,0.6
E00147570,96.4,3.6,0,0,0
E00147571,94.4,5,0,0.6,0
E00147572,97.9,1.8,0.4,0,0
