geography_code,in_full_time_education-001,in_full_time_education-002
E00146986,21.7,78.3
E00146987,23.7,76.3
E00146989,20.3,79.7
E00146990,17.8,82.2
E00147000,13.6,86.4
E00147001,20,80
E00147002,11.4,88.6
E00147008,15.5,84.5
E00147009,13.1,86.9
E00147012,12.1,87.9
E00147013,13.8,86.2
E00147014,19.6,80.4
E00147015,10,90
E00147016,13.8,86.2
E00147022,16.5,83.5
E00147040,34,66
E00147041,11.9,88.1
E00147042,17.6,82.4
E00147043,13.1,86.9
E00147176,16.8,83.2
E00147177,14.8,85.2
E00147178,14.1,85.9
E00147179,17.9,82.1
E00147180,10.7,89.3
E00147181,7.8,92.2
E00147182,18.1,81.9
E00147183,12.9,87.1
E00147184,12.8,87.2
E00147185,18.8,81.2
E00147186,10.8,89.2
E00147187,5.8,94.2
E00147188,11.2,88.8
E00147189,14.9,85.1
E00147190,21.8,78.2
E00147191,18.6,81.4
E00147192,12.5,87.5
E00147193,17,83
E00147194,15.8,84.2
E00147195,17.5,82.5
E00147196,19.9,80.1
E00147197,26,74
E00147198,11.7,88.3
E00147199,19.2,80.8
E00147200,28.5,71.5
E00147201,21,79
E00147202,15.2,84.8
E00147203,9.7,90.3
E00147204,9.1,90.9
E00147205,18.4,81.6
E00147206,6.5,93.5
E00147207,16.5,83.5
E00147208,21.1,78.9
E00147209,20.5,79.5
E00147211,24.3,75.7
E00147212,18.1,81.9
E00147213,23.4,76.6
E00147214,12.9,87.1
E00147215,14.4,85.6
E00147216,29,71
E00147217,11.6,88.4
E00147218,9.1,90.9
E00147219,13.3,86.7
E00147220,16.9,83.1
E00147221,17.2,82.8
E00147222,17.2,82.8
E00147223,25.1,74.9
E00147224,21.7,78.3
E00147225,10.5,89.5
E00147226,15,85
E00147227,19.8,80.2
E00147228,19.4,80.6
E00147229,20.8,79.2
E00147230,16.1,83.9
E00147231,19.6,80.4
E00147232,13.8,86.2
E00147233,14.5,85.5
E00147234,14.7,85.3
E00147235,13.2,86.8
E00147236,14.5,85.5
E00147237,14.9,85.1
E00147238,14.3,85.7
E00147239,14.3,85.7
E00147240,8.1,91.9
E00147241,12,88
E00147242,18.8,81.2
E00147243,8.3,91.7
E00147244,10.6,89.4
E00147245,17.5,82.5
E00147246,14.1,85.9
E00147248,11.3,88.7
E00147249,16.4,83.6
E00147250,9.1,90.9
E00147251,12.1,87.9
E00147252,13.7,86.3
E00147253,14.6,85.4
E00147254,18.2,81.8
E00147255,29.4,70.6
E00147256,16.6,83.4
E00147257,28.3,71.7
E00147258,16.8,83.2
E00147259,15.7,84.3
E00147260,14.5,85.5
E00147261,20.3,79.7
E00147262,23.9,76.1
E00147263,20.8,79.2
E00147273,16.6,83.4
E00147274,19.7,80.3
E00147275,13.4,86.6
E00147276,11.6,88.4
E00147277,18.4,81.6
E00147278,13.7,86.3
E00147279,16.4,83.6
E00147280,13.9,86.1
E00147281,16.2,83.8
E00147282,11.1,88.9
E00147284,25.7,74.3
E00147293,16.3,83.7
E00147295,16.3,83.7
E00147296,16.3,83.7
E00147298,15.6,84.4
E00147299,15.6,84.4
E00147300,15.8,84.2
E00147301,20.2,79.8
E00147377,12.8,87.2
E00147418,14.1,85.9
E00147441,19.9,80.1
E00147442,16.7,83.3
E00147443,19.9,80.1
E00147444,14.7,85.3
E00147445,16.9,83.1
E00147446,16.6,83.4
E00147483,11.9,88.1
E00147518,18.5,81.5
E00147519,12.8,87.2
E00147520,17.5,82.5
E00147521,14.4,85.6
E00147522,21.1,78.9
E00147523,29.1,70.9
E00147524,11.5,88.5
E00147525,13.9,86.1
E00147527,20.8,79.2
E00147550,20.3,79.7
E00147551,16.7,83.3
E00147552,18.3,81.7
E00147553,10.6,89.4
E00147554,20.7,79.3
E00147555,22.7,77.3
E00147556,23.4,76.6
E00147557,16.1,83.9
E00147558,17.2,82.8
E00147559,14.1,85.9
E00147560,15.5,84.5
E00147561,8.3,91.7
E00147562,7.1,92.9
E00147563,7.5,92.5
E00147564,16.8,83.2
E00147565,17.5,82.5
E00147566,16.7,83.3
E00147567,12.1,87.9
E00147568,26.7,73.3
E00147569,17.3,82.7
E00147570,14.6,85.4
E00147571,20.8,79.2
E00147572,16.7,83.3
E00147573,20.2,79.8
E00147574,12.6,87.4
E00147575,19.8,80.2
E00147638,19.2,80.8
E00147639,7.5,92.5
E00147640,8.8,91.2
E00147641,18.4,81.6
E00147642,13.9,86.1
E00147643,11.4,88.6
E00147644,18.1,81.9
E00147645,20.4,79.6
E00147646,11.6,88.4
E00147647,15.1,84.9
E00147648,14.6,85.4
E00147667,10.9,89.1
E00147668,17.9,82.1
E00147669,13.7,86.3
E00147681,16.9,83.1
E00147685,8.8,91.2
E00147773,12.7,87.3
E00147774,13.5,86.5
E00147775,14.7,85.3
E00147776,11.8,88.2
E00147777,13.6,86.4
E00147778,9.7,90.3
E00174568,17,83
E00174569,17.4,82.6
E00187159,14.7,85.3
E00187193,16,84
E00187209,19.2,80.8
E00187226,26.3,73.7
E00187231,15,85
E00187237,17.7,82.3
E00187274,21.7,78.3
E00187282,17.8,82.2
E00187309,15.1,84.9
W00001915,17.4,82.6
W00002273,11,89
W00002274,16.4,83.6
W00002275,18.1,81.9
W00002280,16.1,83.9
W00002281,14.5,85.5
W00002282,13.8,86.2
W00002283,10.8,89.2
W00002306,17.8,82.2
W00002307,10.7,89.3
W00002308,16.5,83.5
W00002309,14.1,85.9
W00002310,17.7,82.3
W00002313,18.3,81.7
W00002314,15.1,84.9
W00002315,12.7,87.3
W00002316,14.3,85.7
W00002317,8.3,91.7
W00002339,14.3,85.7
W00002340,16.1,83.9
W00002341,14.9,85.1
W00002342,12.9,87.1
W00002343,16.7,83.3
W00002348,14.2,85.8
W00002349,14.9,85.1
W00002350,11.2,88.8
W00002351,18,82
W00002365,18.7,81.3
W00002366,14.8,85.2
W00002367,12.5,87.5
W00002368,13.7,86.3
W00002369,12.3,87.7
W00002370,16.9,83.1
W00002371,11.3,88.7
W00002372,13.4,86.6
W00002384,10.7,89.3
W00002385,19.7,80.3
W00002386,14.4,85.6
W00002388,22,78
W00002389,13.1,86.9
W00002412,13.5,86.5
W00002414,12.5,87.5
W00002415,13.2,86.8
W00002416,16.5,83.5
W00002436,13.8,86.2
W00002437,17.4,82.6
W00002438,19.5,80.5
W00002439,18.6,81.4
W00002440,11.8,88.2
W00002441,10.8,89.2
W00002442,15,85
W00002443,19.3,80.7
W00002444,15,85
W00002445,13.9,86.1
W00002446,18.2,81.8
W00002452,16.7,83.3
W00002453,10,90
W00002454,16.9,83.1
W00002455,14.3,85.7
W00002456,22.7,77.3
W00002457,11.8,88.2
W00002458,11,89
W00002459,13,87
W00002461,15.4,84.6
W00002463,12.5,87.5
W00002489,10,90
W00002490,17.9,82.1
W00002491,10,90
W00002492,11.3,88.7
W00002493,17.6,82.4
W00002494,18.6,81.4
W00002495,14.9,85.1
W00002496,13.1,86.9
W00002497,16.7,83.3
W00002498,20.6,79.4
W00002499,12.8,87.2
W00002500,14,86
W00002501,12.7,87.3
W00002502,21.4,78.6
W00002503,19.6,80.4
W00002504,14.6,85.4
W00002531,15.9,84.1
W00002532,13.6,86.4
W00002533,21.7,78.3
W00002534,12.7,87.3
W00002536,14,86
W00002537,16.1,83.9
W00002545,30.2,69.8
W00002546,23.2,76.8
W00002547,26.6,73.4
W00002548,28.3,71.7
W00002549,14.9,85.1
W00002550,28.6,71.4
W00002551,23,77
W00002552,12.1,87.9
W00002553,21.3,78.7
W00002554,17.9,82.1
W00002555,17.4,82.6
W00002556,13.6,86.4
W00002557,10.8,89.2
W00002558,10.2,89.8
W00002560,21.3,78.7
W00002562,25.3,74.7
W00002563,15.3,84.7
W00002564,15.1,84.9
W00002565,17.8,82.2
W00002566,9,91
W00002567,11.3,88.7
W00002568,10.7,89.3
W00002569,12.5,87.5
W00002570,10.8,89.2
W00002571,12.2,87.8
W00002573,12.5,87.5
W00002574,17,83
W00002575,10.1,89.9
W00002576,17.1,82.9
W00002577,24.1,75.9
W00002578,21.7,78.3
W00002579,25.2,74.8
W00002580,30.2,69.8
W00002581,15.8,84.2
W00002582,26.8,73.2
W00002605,12.7,87.3
W00002606,11.6,88.4
W00002607,14.8,85.2
W00002608,17.4,82.6
W00002609,18.4,81.6
W00002656,15.4,84.6
W00002657,17.4,82.6
W00002658,15.7,84.3
W00002659,15.3,84.7
W00002660,33.1,66.9
W00002661,10.1,89.9
W00002662,10.3,89.7
W00002663,26.7,73.3
W00002664,10.2,89.8
W00002665,5.6,94.4
W00002666,12.8,87.2
W00002667,15.7,84.3
W00002668,14.4,85.6
W00002669,23.5,76.5
W00002670,20.6,79.4
W00002671,7.1,92.9
W00002672,18.8,81.2
W00002673,15.1,84.9
W00002674,15.7,84.3
W00002675,14.4,85.6
W00002676,21.1,78.9
W00002677,7.1,92.9
W00002678,15.2,84.8
W00002679,5.3,94.7
W00002680,9.1,90.9
W00002681,22.2,77.8
W00002682,24.3,75.7
W00002683,15.3,84.7
W00009782,20.5,79.5
W00009783,17.4,82.6
W00009784,12,88
W00009785,21.6,78.4
W00009786,17.7,82.3
W00009792,11.4,88.6
W00009793,17.7,82.3
W00009794,11.4,88.6
W00010112,24.6,75.4
W00010113,14.9,85.1
W00010114,21.4,78.6
